Gene	count	psi
ENSMUSG00000001036.13	1085	0.611
ENSMUSG00000057229.7	568	-0.724
ENSMUSG00000056228.9	354	-0.149
ENSMUSG00000101678.1	6	-0.161
ENSMUSG00000022362.9	5	-0.323
ENSMUSG00000034793.11	664	0.042
ENSMUSG00000100510.2	975	-0.041
ENSMUSG00000037636.6	27	-0.52
ENSMUSG00000033386.6	302	-0.221
ENSMUSG00000004558.10	743	0.233
ENSMUSG00000007570.11	737	-0.117
ENSMUSG00000031712.8	25	0.503
ENSMUSG00000040204.6	4535	0.1
ENSMUSG00000001120.11	778	-0.71
ENSMUSG00000028041.13	583	0.508
ENSMUSG00000004980.12	45547	-0.082
ENSMUSG00000040818.7	1543	0.619
ENSMUSG00000031592.9	3491	-0.123
ENSMUSG00000066456.10	1531	-0.095
ENSMUSG00000034243.12	2252	0.382
ENSMUSG00000007610.11	547	0.336
ENSMUSG00000034243.12	2252	0.381
ENSMUSG00000002963.12	649	0.362
ENSMUSG00000022568.12	1467	0.389
ENSMUSG00000087174.3	830	-0.383
ENSMUSG00000026767.8	467	-0.618
ENSMUSG00000033419.11	248	0.523
ENSMUSG00000021007.9	388	-0.468
ENSMUSG00000039713.12	762	0.349
ENSMUSG00000063445.10	2875	-0.012
ENSMUSG00000086287.1	2	-0.705
ENSMUSG00000056211.9	2600	-0.1
ENSMUSG00000069601.9	1645	0.052
ENSMUSG00000031805.13	192	0.327
ENSMUSG00000030353.11	99	0.24
ENSMUSG00000035392.13	719	-0.235
ENSMUSG00000030306.10	202	0.504
ENSMUSG00000046101.12	200	0.701
ENSMUSG00000031592.9	3491	-0.116
ENSMUSG00000003813.11	2603	0.058
ENSMUSG00000026238.10	11434	-0.035
ENSMUSG00000038371.10	1945	0.154
ENSMUSG00000061759.11	859	0.615
ENSMUSG00000026806.11	637	-0.203
ENSMUSG00000027639.12	726	-0.2
ENSMUSG00000028809.12	6245	-0.044
ENSMUSG00000036502.10	998	-0.16
ENSMUSG00000003575.9	1250	-0.185
ENSMUSG00000025892.11	99	-0.842
ENSMUSG00000032449.9	2980	0.308
ENSMUSG00000014243.5	244	-0.153
ENSMUSG00000059022.10	1245	-0.35
ENSMUSG00000006276.9	2338	-0.056
ENSMUSG00000026867.14	4254	-0.579
ENSMUSG00000022089.8	675	-0.193
ENSMUSG00000004364.10	849	-0.2
ENSMUSG00000048442.11	41	-0.586
ENSMUSG00000024037.8	1197	0.156
ENSMUSG00000023051.6	999	-0.271
ENSMUSG00000028034.11	10202	0.382
ENSMUSG00000026743.12	1583	-0.3
ENSMUSG00000063889.12	319	-0.294
ENSMUSG00000044328.9	861	-0.5
ENSMUSG00000036928.10	193	0.335
ENSMUSG00000021692.8	819	-0.373
ENSMUSG00000055639.12	1399	-0.131
ENSMUSG00000035296.9	106	0.607
ENSMUSG00000034032.11	1985	-0.301
ENSMUSG00000024300.12	97	0.616
ENSMUSG00000086537.3	525	0.264
ENSMUSG00000024127.10	1080	0.198
ENSMUSG00000041353.8	595	-0.066
ENSMUSG00000024539.13	1812	-0.61
ENSMUSG00000023051.6	999	-0.258
ENSMUSG00000030352.10	3019	-0.347
ENSMUSG00000003575.9	1250	-0.208
ENSMUSG00000068101.6	814	0.109
ENSMUSG00000060572.13	7447	-0.285
ENSMUSG00000031508.9	3180	-0.137
ENSMUSG00000097145.1	47	0.635
ENSMUSG00000002279.14	600	0.463
ENSMUSG00000022772.7	1094	0.168
ENSMUSG00000063704.8	73	-0.594
ENSMUSG00000063445.10	2875	-0.382
ENSMUSG00000032679.8	299	0.421
ENSMUSG00000027615.10	397	-0.268
ENSMUSG00000020061.13	675	-0.389
ENSMUSG00000037326.9	931	0.142
ENSMUSG00000036743.3	45	0.413
ENSMUSG00000001366.10	849	0.079
ENSMUSG00000022771.11	3480	-0.06
ENSMUSG00000040818.7	1543	0.188
ENSMUSG00000040270.12	813	-0.135
ENSMUSG00000024891.5	169	-0.239
ENSMUSG00000040459.10	6671	-0.135
ENSMUSG00000026103.10	1497	0.438
ENSMUSG00000030322.8	1018	-0.214
ENSMUSG00000038312.6	698	-0.136
ENSMUSG00000045273.8	910	0.622
ENSMUSG00000029790.12	1080	-0.234
ENSMUSG00000033111.11	475	0.089
ENSMUSG00000018387.8	249	-0.282
ENSMUSG00000028898.11	1074	-0.246
ENSMUSG00000031389.13	87	0.399
ENSMUSG00000086968.4	601	-0.478
ENSMUSG00000031508.9	3180	-0.129
ENSMUSG00000034998.14	905	-0.23
ENSMUSG00000002279.14	600	0.094
ENSMUSG00000070425.8	8	-0.187
ENSMUSG00000023971.8	1072	-0.227
ENSMUSG00000023984.13	8	0.156
ENSMUSG00000041879.9	9614	-0.036
ENSMUSG00000027620.12	12654	-0.072
ENSMUSG00000064284.8	281	-0.456
ENSMUSG00000064264.10	1327	0.549
ENSMUSG00000025417.7	981	-0.054
ENSMUSG00000030990.13	1444	0.168
ENSMUSG00000038312.6	698	-0.117
ENSMUSG00000025950.12	3803	-0.528
ENSMUSG00000054514.3	80	0.311
ENSMUSG00000013033.12	2732	0.706
ENSMUSG00000039018.10	342	-0.075
ENSMUSG00000046169.9	257	0.502
ENSMUSG00000032883.11	2973	0.13
ENSMUSG00000027620.12	12654	-0.045
ENSMUSG00000036502.10	998	-0.169
ENSMUSG00000037326.9	931	0.136
ENSMUSG00000037447.12	142	-0.6
ENSMUSG00000004791.6	289	-0.149
ENSMUSG00000102644.1	433	0.368
ENSMUSG00000038777.15	1027	-0.619
ENSMUSG00000013033.12	2732	0.375
ENSMUSG00000024127.10	1080	0.237
ENSMUSG00000072258.6	403	0.122
ENSMUSG00000079484.8	5	-0.367
ENSMUSG00000036053.12	1141	-0.378
ENSMUSG00000021470.13	1211	-0.064
ENSMUSG00000021681.8	1783	-0.035
ENSMUSG00000052516.13	4870	0.163
ENSMUSG00000040415.11	3772	-0.139
ENSMUSG00000029127.11	494	0.18
ENSMUSG00000066456.10	1531	-0.071
ENSMUSG00000024049.10	295	0.407
ENSMUSG00000040374.9	1164	0.168
ENSMUSG00000032449.9	2980	-0.087
ENSMUSG00000026872.12	761	-0.217
ENSMUSG00000021209.8	73	-0.682
ENSMUSG00000097537.1	674	0.124
ENSMUSG00000021952.11	1202	-0.065
ENSMUSG00000026784.10	356	-0.247
ENSMUSG00000036180.10	2574	-0.056
ENSMUSG00000074406.4	198	0.356
ENSMUSG00000031754.9	746	-0.439
ENSMUSG00000032740.12	4251	-0.142
ENSMUSG00000053205.8	124	-0.586
ENSMUSG00000027423.11	3461	-0.021
ENSMUSG00000042213.12	232	0.549
ENSMUSG00000029913.10	580	-0.157
ENSMUSG00000022677.10	2412	-0.025
ENSMUSG00000042359.14	726	0.258
ENSMUSG00000025817.8	3348	-0.201
ENSMUSG00000040387.12	254	0.224
ENSMUSG00000035572.12	890	0.19
ENSMUSG00000000902.9	5175	-0.017
ENSMUSG00000027287.10	1684	-0.381
ENSMUSG00000028898.11	1074	-0.179
ENSMUSG00000044768.12	408	-0.145
ENSMUSG00000013997.6	2035	-0.175
ENSMUSG00000026605.10	4521	-0.024
ENSMUSG00000044906.4	1099	0.277
ENSMUSG00000023984.13	8	0.118
ENSMUSG00000025911.10	40	0.5
ENSMUSG00000027660.12	2662	-0.099
ENSMUSG00000020785.13	399	-0.186
ENSMUSG00000035678.7	161	0.155
ENSMUSG00000007610.11	547	0.272
ENSMUSG00000016921.10	10234	-0.014
ENSMUSG00000026502.9	871	-0.053
ENSMUSG00000032306.10	1043	-0.051
ENSMUSG00000023007.11	1748	0.179
ENSMUSG00000054426.7	157	-0.151
ENSMUSG00000042359.14	726	-0.442
ENSMUSG00000002983.12	151	0.155
ENSMUSG00000030498.10	4372	-0.112
ENSMUSG00000052512.11	634	-0.339
ENSMUSG00000030990.13	1444	0.212
ENSMUSG00000093456.3	0	0.293
ENSMUSG00000024969.11	1785	-0.216
ENSMUSG00000006527.10	951	-0.242
ENSMUSG00000046879.6	60	0.346
ENSMUSG00000026856.10	833	-0.464
ENSMUSG00000040459.10	6671	-0.045
ENSMUSG00000092607.5	778	0.42
ENSMUSG00000022911.10	669	0.107
ENSMUSG00000090363.4	2	-0.637
ENSMUSG00000070814.10	590	-0.118
ENSMUSG00000030924.11	492	-0.268
ENSMUSG00000031835.11	7018	0.055
ENSMUSG00000040998.14	1155	0.108
ENSMUSG00000028910.8	606	-0.087
ENSMUSG00000032386.11	1388	-0.149
ENSMUSG00000034055.12	1080	-0.073
ENSMUSG00000022429.10	55	0.436
ENSMUSG00000028030.8	409	0.263
ENSMUSG00000033760.12	2803	-0.053
ENSMUSG00000028188.9	209	-0.336
ENSMUSG00000008489.14	163	-0.436
ENSMUSG00000020516.11	2761	0.418
ENSMUSG00000049606.12	2257	0.501
ENSMUSG00000004317.10	1819	-0.117
ENSMUSG00000046169.9	257	-0.381
ENSMUSG00000025421.10	1300	0.05
ENSMUSG00000031169.9	303	-0.416
ENSMUSG00000074406.4	198	0.366
ENSMUSG00000005897.10	578	-0.076
ENSMUSG00000021244.11	1820	-0.073
ENSMUSG00000005882.14	1306	0.371
ENSMUSG00000020282.14	1377	-0.062
ENSMUSG00000037816.6	459	-0.116
ENSMUSG00000097616.3	69	0.228
ENSMUSG00000002058.9	1430	-0.385
ENSMUSG00000020053.14	1870	0.139
ENSMUSG00000041817.9	485	0.167
ENSMUSG00000025227.10	121	0.232
ENSMUSG00000037426.13	1350	0.286
ENSMUSG00000020993.8	843	0.073
ENSMUSG00000022091.5	986	0.5
ENSMUSG00000036792.8	730	-0.296
ENSMUSG00000039943.12	605	0.12
ENSMUSG00000033981.10	175	-0.33
ENSMUSG00000053332.9	4546	-0.039
ENSMUSG00000060572.13	7447	-0.021
ENSMUSG00000050144.9	701	0.174
ENSMUSG00000018509.4	541	0.5
ENSMUSG00000039738.12	933	0.19
ENSMUSG00000038482.10	2918	-0.059
ENSMUSG00000049580.8	440	-0.516
ENSMUSG00000031592.9	3491	-0.076
ENSMUSG00000020212.9	1585	-0.131
ENSMUSG00000001036.13	1085	0.46
ENSMUSG00000031508.9	3180	-0.133
ENSMUSG00000051705.8	461	-0.243
ENSMUSG00000035278.8	1501	-0.082
ENSMUSG00000039908.10	405	0.232
ENSMUSG00000071724.4	121	0.33
ENSMUSG00000027454.6	923	-0.025
ENSMUSG00000025555.10	3500	-0.043
ENSMUSG00000050565.12	4228	0.325
ENSMUSG00000036053.12	1141	-0.303
ENSMUSG00000036928.10	193	-0.285
ENSMUSG00000021905.9	1235	0.164
ENSMUSG00000027287.10	1684	-0.383
ENSMUSG00000024592.11	347	0.208
ENSMUSG00000019806.9	259	-0.057
ENSMUSG00000063052.5	2121	-0.154
ENSMUSG00000056268.11	551	0.123
ENSMUSG00000030122.10	3402	0.036
ENSMUSG00000024426.13	2256	-0.103
ENSMUSG00000024647.10	189	0.5
ENSMUSG00000035370.7	354	-0.074
ENSMUSG00000004056.11	2593	-0.619
ENSMUSG00000020777.12	1037	0.066
ENSMUSG00000054894.5	300	-0.194
ENSMUSG00000037608.11	7967	-0.033
ENSMUSG00000064302.9	4124	0.068
ENSMUSG00000028273.11	624	-0.102
ENSMUSG00000040728.11	421	0.252
ENSMUSG00000031626.12	1118	-0.041
ENSMUSG00000032306.10	1043	-0.051
ENSMUSG00000024008.11	131	-0.158
ENSMUSG00000040687.12	624	0.171
ENSMUSG00000050144.9	701	0.147
ENSMUSG00000058006.8	1208	0.14
ENSMUSG00000024830.12	1119	0.314
ENSMUSG00000029454.11	851	0.113
ENSMUSG00000029001.11	294	-0.078
ENSMUSG00000048930.8	1064	-0.109
ENSMUSG00000043384.11	4228	-0.156
ENSMUSG00000085614.1	34	0.5
ENSMUSG00000058006.8	1208	0.135
ENSMUSG00000021772.10	1885	-0.224
ENSMUSG00000033488.7	126	0.155
ENSMUSG00000029245.12	226	0.353
ENSMUSG00000044465.14	1289	0.066
ENSMUSG00000034243.12	2252	0.356
ENSMUSG00000038312.6	698	-0.082
ENSMUSG00000042719.13	1663	-0.083
ENSMUSG00000028041.13	583	0.367
ENSMUSG00000035572.12	890	0.304
ENSMUSG00000023353.9	846	0.067
ENSMUSG00000001151.9	2208	-0.297
ENSMUSG00000056917.8	1007	-0.366
ENSMUSG00000040751.8	62	-0.5
ENSMUSG00000085125.3	611	0.365
ENSMUSG00000033543.13	2175	-0.015
ENSMUSG00000044906.4	1099	0.108
ENSMUSG00000054708.13	286	-0.501
ENSMUSG00000029670.8	1549	-0.079
ENSMUSG00000056268.11	551	0.225
ENSMUSG00000093456.3	0	-0.348
ENSMUSG00000085642.3	246	-0.38
ENSMUSG00000030498.10	4372	-0.019
ENSMUSG00000027574.11	136	-0.103
ENSMUSG00000038766.12	1348	-0.434
ENSMUSG00000039908.10	405	0.25
ENSMUSG00000028565.14	4988	0.085
ENSMUSG00000028898.11	1074	-0.122
ENSMUSG00000036422.6	223	-0.386
ENSMUSG00000031749.8	2151	-0.09
ENSMUSG00000087174.3	830	-0.194
ENSMUSG00000034807.8	2186	0.192
ENSMUSG00000038085.9	247	0.494
ENSMUSG00000004980.12	45547	0.315
ENSMUSG00000014554.9	1011	-0.152
ENSMUSG00000003847.12	1555	0.37
ENSMUSG00000026743.12	1583	-0.162
ENSMUSG00000031885.9	3544	0.036
ENSMUSG00000024843.11	1711	-0.536
ENSMUSG00000097527.1	10	-0.47
ENSMUSG00000070814.10	590	-0.175
ENSMUSG00000063889.12	319	0.379
ENSMUSG00000020061.13	675	-0.311
ENSMUSG00000059208.10	12804	0.014
ENSMUSG00000048856.8	150	0.153
ENSMUSG00000032384.11	886	0.365
ENSMUSG00000026999.10	322	0.27
ENSMUSG00000036834.12	55	-0.406
ENSMUSG00000044250.7	89	-0.583
ENSMUSG00000029769.12	1061	-0.5
ENSMUSG00000022201.11	4989	0.072
ENSMUSG00000052581.9	78	0.418
ENSMUSG00000029454.11	851	0.102
ENSMUSG00000066456.10	1531	-0.048
ENSMUSG00000027167.7	959	-0.054
ENSMUSG00000020087.4	1146	-0.331
ENSMUSG00000097131.1	106	-0.5
ENSMUSG00000041605.12	1066	-0.154
ENSMUSG00000038705.9	963	-0.08
ENSMUSG00000019899.11	574	-0.465
ENSMUSG00000044250.7	89	-0.625
ENSMUSG00000035572.12	890	0.137
ENSMUSG00000097451.5	1785	-0.5
ENSMUSG00000036676.10	1276	-0.171
ENSMUSG00000051149.11	45	-0.159
ENSMUSG00000062031.8	809	0.242
ENSMUSG00000021180.8	324	0.2
ENSMUSG00000017686.12	1996	-0.121
ENSMUSG00000028923.10	1642	-0.043
ENSMUSG00000031948.9	5604	0.329
ENSMUSG00000101166.2	19	0.178
ENSMUSG00000032294.12	38938	-0.052
ENSMUSG00000024002.12	3921	-0.269
ENSMUSG00000045302.9	2313	0.086
ENSMUSG00000030924.11	492	-0.296
ENSMUSG00000037487.6	2163	0.185
ENSMUSG00000027994.10	170	0.097
ENSMUSG00000040818.7	1543	0.25
ENSMUSG00000002871.10	1081	0.5
ENSMUSG00000031565.13	7147	-0.023
ENSMUSG00000035769.8	310	-0.12
ENSMUSG00000022681.10	2540	0.134
ENSMUSG00000035769.8	310	-0.115
ENSMUSG00000028161.13	3859	-0.032
ENSMUSG00000033096.7	586	-0.083
ENSMUSG00000070371.7	156	0.5
ENSMUSG00000061559.11	2365	-0.056
ENSMUSG00000042632.12	373	-0.286
ENSMUSG00000037058.10	6415	-0.349
ENSMUSG00000035623.10	2116	0.069
ENSMUSG00000023007.11	1748	0.131
ENSMUSG00000001036.13	1085	-0.5
ENSMUSG00000024327.11	342	-0.038
ENSMUSG00000025730.10	1154	-0.035
ENSMUSG00000024493.8	2439	0.416
ENSMUSG00000066571.9	1697	0.178
ENSMUSG00000027287.10	1684	-0.035
ENSMUSG00000014767.12	1733	-0.085
ENSMUSG00000090100.3	437	-0.228
ENSMUSG00000074165.6	527	0.218
ENSMUSG00000037795.10	2908	0.142
ENSMUSG00000015937.10	12793	-0.009
ENSMUSG00000026857.5	1512	-0.04
ENSMUSG00000054737.7	289	-0.474
ENSMUSG00000038286.10	563	0.089
ENSMUSG00000001999.11	537	0.216
ENSMUSG00000037570.11	1696	-0.128
ENSMUSG00000022568.12	1467	0.104
ENSMUSG00000059439.11	780	-0.205
ENSMUSG00000042104.14	1211	-0.072
ENSMUSG00000041997.12	1626	-0.036
ENSMUSG00000029823.12	2268	-0.138
ENSMUSG00000021693.15	1061	0.089
ENSMUSG00000050144.9	701	0.107
ENSMUSG00000029669.10	1054	0.229
ENSMUSG00000032175.10	802	0.115
ENSMUSG00000039158.11	714	-0.086
ENSMUSG00000004880.7	6035	-0.3
ENSMUSG00000036555.10	860	0.135
ENSMUSG00000051855.11	46629	0.013
ENSMUSG00000021738.4	361	0.179
ENSMUSG00000004980.12	45547	-0.095
ENSMUSG00000025137.11	2092	-0.175
ENSMUSG00000026683.10	1671	-0.123
ENSMUSG00000031791.7	391	-0.147
ENSMUSG00000085218.3	86	-0.292
ENSMUSG00000021428.8	1449	0.083
ENSMUSG00000032384.11	886	0.42
ENSMUSG00000033060.11	608	0.143
ENSMUSG00000025925.10	1206	0.103
ENSMUSG00000022517.12	3060	-0.089
ENSMUSG00000020817.12	1353	0.063
ENSMUSG00000029048.3	2656	0.047
ENSMUSG00000039599.11	991	-0.262
ENSMUSG00000073652.6	511	-0.577
ENSMUSG00000070733.9	1118	0.188
ENSMUSG00000087177.3	855	0.162
ENSMUSG00000024400.11	3565	0.5
ENSMUSG00000028809.12	6245	-0.022
ENSMUSG00000035469.13	4402	0.285
ENSMUSG00000026571.8	504	0.264
ENSMUSG00000035597.14	4953	-0.172
ENSMUSG00000024002.12	3921	-0.281
ENSMUSG00000037326.9	931	0.096
ENSMUSG00000021760.3	1740	0.108
ENSMUSG00000029521.3	641	-0.383
ENSMUSG00000040269.5	617	0.029
ENSMUSG00000012114.12	1107	-0.078
ENSMUSG00000045302.9	2313	0.403
ENSMUSG00000029267.13	3273	-0.119
ENSMUSG00000027630.9	2188	-0.105
ENSMUSG00000058006.8	1208	0.092
ENSMUSG00000042104.14	1211	-0.23
ENSMUSG00000032374.10	2051	-0.16
ENSMUSG00000021709.10	2036	0.43
ENSMUSG00000004364.10	849	-0.196
ENSMUSG00000020715.5	329	-0.335
ENSMUSG00000002546.12	1249	-0.278
ENSMUSG00000036502.10	998	0.175
ENSMUSG00000062861.7	368	-0.101
ENSMUSG00000040231.10	3	-0.723
ENSMUSG00000038346.14	611	0.094
ENSMUSG00000031600.10	738	0.086
ENSMUSG00000038695.8	829	-0.051
ENSMUSG00000022369.9	1053	-0.35
ENSMUSG00000028919.7	403	0.259
ENSMUSG00000022681.10	2540	0.11
ENSMUSG00000025227.10	121	0.17
ENSMUSG00000036644.11	2355	-0.037
ENSMUSG00000045302.9	2313	0.074
ENSMUSG00000022019.11	1585	0.078
ENSMUSG00000036087.14	1425	-0.117
ENSMUSG00000051747.10	4211	0.46
ENSMUSG00000074165.6	527	-0.301
ENSMUSG00000024104.9	2211	-0.121
