Gene	count	psi
ENSMUSG00000026743.12	780	-0.224
ENSMUSG00000025781.10	13728	0.066
ENSMUSG00000028687.13	130	-0.258
ENSMUSG00000029616.9	2193	0.088
ENSMUSG00000051747.10	49675	0.204
ENSMUSG00000031575.13	1780	-0.07
ENSMUSG00000051747.10	49675	0.078
ENSMUSG00000022106.10	1602	-0.106
ENSMUSG00000035189.12	144	-0.51
ENSMUSG00000041769.9	670	-0.718
ENSMUSG00000052942.9	43	-0.595
ENSMUSG00000028282.8	846	0.138
ENSMUSG00000039233.8	616	-0.084
ENSMUSG00000042520.12	3810	0.255
ENSMUSG00000079363.3	172	0.46
ENSMUSG00000040557.10	146	-0.356
ENSMUSG00000049606.12	934	0.336
ENSMUSG00000031736.6	292	0.237
ENSMUSG00000090084.3	162	0.243
ENSMUSG00000031644.14	385	-0.133
ENSMUSG00000098692.1	0	0.624
ENSMUSG00000086363.3	11	0.584
ENSMUSG00000017715.7	735	-0.71
ENSMUSG00000022092.10	240	0.11
ENSMUSG00000028949.9	1386	-0.05
ENSMUSG00000023206.12	134	0.319
ENSMUSG00000030846.11	796	0.55
ENSMUSG00000032519.7	321	0.087
ENSMUSG00000037458.10	5263	0.051
ENSMUSG00000059554.8	109	0.217
ENSMUSG00000040722.6	316	0.166
ENSMUSG00000026958.9	267	0.204
ENSMUSG00000024182.12	176	0.274
ENSMUSG00000001964.10	200	-0.21
ENSMUSG00000026193.11	16605	0.088
ENSMUSG00000002100.11	39752	0.162
ENSMUSG00000070283.4	558	0.052
ENSMUSG00000037437.14	13	0.768
ENSMUSG00000039599.11	429	0.296
ENSMUSG00000059401.9	170	-0.595
ENSMUSG00000037395.11	766	0.291
ENSMUSG00000043987.13	476	0.443
ENSMUSG00000073236.4	350	0.298
ENSMUSG00000023994.9	365	0.301
ENSMUSG00000029823.12	1105	-0.835
ENSMUSG00000018809.2	371	0.308
ENSMUSG00000027406.8	4542	0.118
ENSMUSG00000026596.9	248	-0.694
ENSMUSG00000016763.10	421	0.308
ENSMUSG00000051747.10	49675	0.182
ENSMUSG00000030314.12	619	-0.535
ENSMUSG00000090626.5	330	-0.087
ENSMUSG00000078350.7	1214	0.57
ENSMUSG00000026853.11	2701	-0.376
ENSMUSG00000031736.6	292	0.18
ENSMUSG00000045411.12	1392	0.156
ENSMUSG00000048065.7	46	-0.83
ENSMUSG00000022526.7	647	-0.142
ENSMUSG00000005506.12	5042	0.192
ENSMUSG00000007656.9	3127	-0.828
ENSMUSG00000074912.6	38	0.444
ENSMUSG00000031626.12	10282	0.018
ENSMUSG00000061306.11	3378	-0.109
ENSMUSG00000054387.9	810	0.128
ENSMUSG00000003452.11	233	0.577
ENSMUSG00000028716.11	391	0.102
ENSMUSG00000002372.8	1555	0.32
ENSMUSG00000059890.11	547	-0.139
ENSMUSG00000022378.9	1094	0.702
ENSMUSG00000052446.12	258	0.262
ENSMUSG00000026811.14	614	0.362
ENSMUSG00000032449.9	1993	-0.472
ENSMUSG00000082286.6	98	-0.231
ENSMUSG00000032355.12	1221	0.147
ENSMUSG00000028842.11	349	0.217
ENSMUSG00000032387.10	1962	0.593
ENSMUSG00000037395.11	766	0.174
ENSMUSG00000024525.6	715	-0.483
ENSMUSG00000045411.12	1392	0.145
ENSMUSG00000036352.12	1705	0.02
ENSMUSG00000039985.10	409	0.673
ENSMUSG00000044017.12	53	-0.752
ENSMUSG00000087579.3	396	0.32
ENSMUSG00000035572.12	423	0.342
ENSMUSG00000036879.11	955	0.237
ENSMUSG00000036879.11	955	0.235
ENSMUSG00000039065.10	205	0.532
ENSMUSG00000032641.13	140	0.228
ENSMUSG00000086938.4	110	0.818
ENSMUSG00000032316.7	1151	-0.272
ENSMUSG00000028229.7	560	0.074
ENSMUSG00000032355.12	1221	0.139
ENSMUSG00000023805.12	179	0.592
ENSMUSG00000026311.12	333	-0.258
ENSMUSG00000063576.7	3214	-0.088
ENSMUSG00000101166.2	8	0.137
ENSMUSG00000007827.10	377	0.246
ENSMUSG00000052337.11	6798	0.09
ENSMUSG00000037286.11	1130	-0.085
ENSMUSG00000021782.10	464	-0.299
ENSMUSG00000024592.11	312	-0.524
ENSMUSG00000022498.12	922	0.136
ENSMUSG00000041609.12	141	0.144
ENSMUSG00000056692.8	546	0.16
ENSMUSG00000038860.11	289	0.189
ENSMUSG00000023330.8	226	-0.123
ENSMUSG00000066442.12	18	-0.526
ENSMUSG00000029390.9	1483	0.257
ENSMUSG00000001507.12	544	0.197
ENSMUSG00000028809.12	3412	-0.181
ENSMUSG00000039671.14	1210	-0.37
ENSMUSG00000024542.8	697	-0.147
ENSMUSG00000029086.11	396	0.116
ENSMUSG00000065952.9	51	-0.419
ENSMUSG00000007827.10	377	0.18
ENSMUSG00000027639.12	388	-0.399
ENSMUSG00000069769.9	874	0.345
ENSMUSG00000024378.5	572	0.447
ENSMUSG00000021268.13	3197	0.572
ENSMUSG00000103661.1	0	0.129
ENSMUSG00000032735.10	106	0.666
ENSMUSG00000047342.12	189	0.206
ENSMUSG00000049550.13	1883	0.168
ENSMUSG00000034473.9	740	-0.354
ENSMUSG00000041353.8	256	-0.801
ENSMUSG00000031706.6	259	-0.287
ENSMUSG00000027333.14	505	0.098
ENSMUSG00000079363.3	172	0.358
ENSMUSG00000033004.10	783	0.496
ENSMUSG00000031736.6	292	0.127
ENSMUSG00000021311.8	454	-0.143
ENSMUSG00000017421.14	3753	-0.369
ENSMUSG00000040312.10	348	-0.221
ENSMUSG00000037148.7	743	0.121
ENSMUSG00000063576.7	3214	-0.069
ENSMUSG00000026867.14	2221	-0.41
ENSMUSG00000049606.12	934	-0.563
ENSMUSG00000017309.7	67	-0.166
ENSMUSG00000036591.11	700	0.07
ENSMUSG00000015837.11	5921	0.027
ENSMUSG00000058498.8	1704	0.151
ENSMUSG00000037876.12	951	0.072
ENSMUSG00000002100.11	39752	0.339
ENSMUSG00000021007.9	185	0.252
ENSMUSG00000068036.10	1130	0.189
ENSMUSG00000033004.10	783	0.31
ENSMUSG00000028140.9	1059	0.05
ENSMUSG00000032579.10	182	0.5
ENSMUSG00000064179.9	6860	-0.306
ENSMUSG00000026643.12	1566	0.428
ENSMUSG00000022685.8	775	0.154
ENSMUSG00000047193.11	354	0.2
ENSMUSG00000027660.12	1163	-0.083
ENSMUSG00000039738.12	292	0.229
ENSMUSG00000031736.6	292	0.302
ENSMUSG00000031342.13	271	-0.338
ENSMUSG00000026834.9	191	0.374
ENSMUSG00000029462.14	2752	0.114
ENSMUSG00000017858.8	915	-0.07
ENSMUSG00000048636.7	128	-0.475
ENSMUSG00000049606.12	934	0.357
ENSMUSG00000032355.12	1221	0.201
ENSMUSG00000018501.13	2877	-0.157
ENSMUSG00000078923.6	18	-0.289
ENSMUSG00000042156.11	214	0.298
ENSMUSG00000002949.10	1171	-0.115
ENSMUSG00000040687.12	219	-0.484
ENSMUSG00000086968.4	294	-0.39
ENSMUSG00000057133.10	928	0.153
ENSMUSG00000041684.7	382	-0.431
ENSMUSG00000058897.13	130	-0.42
ENSMUSG00000051747.10	49675	0.099
ENSMUSG00000021987.8	1032	0.08
ENSMUSG00000041757.11	602	0.397
ENSMUSG00000028041.13	1196	0.374
ENSMUSG00000035189.12	144	-0.393
ENSMUSG00000048249.10	164	0.567
ENSMUSG00000013155.9	199	0.314
ENSMUSG00000029924.9	1033	-0.061
ENSMUSG00000036879.11	955	0.205
ENSMUSG00000020385.12	1224	-0.207
ENSMUSG00000051747.10	49675	0.147
ENSMUSG00000074165.6	169	0.398
ENSMUSG00000078923.6	18	-0.308
ENSMUSG00000037395.11	766	0.331
ENSMUSG00000031767.9	259	-0.081
ENSMUSG00000000378.11	1053	-0.063
ENSMUSG00000062526.3	438	-0.079
ENSMUSG00000042439.8	658	0.175
ENSMUSG00000026219.10	2323	0.126
ENSMUSG00000001482.10	1052	-0.445
ENSMUSG00000057858.7	516	0.203
ENSMUSG00000040390.9	81	0.464
ENSMUSG00000040557.10	146	-0.202
ENSMUSG00000020836.11	966	-0.078
ENSMUSG00000039768.12	1951	-0.043
ENSMUSG00000031109.12	164	0.325
ENSMUSG00000059208.10	4489	0.023
ENSMUSG00000041040.8	181	-0.349
ENSMUSG00000057766.9	302	0.262
ENSMUSG00000038132.5	1134	-0.13
ENSMUSG00000041757.11	602	0.389
ENSMUSG00000025817.8	2112	0.049
ENSMUSG00000066036.10	2452	0.27
ENSMUSG00000025006.11	1060	-0.26
ENSMUSG00000000131.11	864	0.133
ENSMUSG00000057230.9	368	-0.286
ENSMUSG00000032355.12	1221	0.193
ENSMUSG00000078247.3	597	0.241
ENSMUSG00000039068.12	1247	-0.075
ENSMUSG00000032641.13	140	0.125
ENSMUSG00000038244.9	4915	-0.218
ENSMUSG00000053110.9	1152	0.313
ENSMUSG00000040390.9	81	0.338
ENSMUSG00000025059.12	896	0.051
ENSMUSG00000024592.11	312	-0.079
ENSMUSG00000073792.7	268	-0.428
ENSMUSG00000087165.3	41	0.304
ENSMUSG00000046311.9	1000	-0.289
ENSMUSG00000034201.9	476	-0.208
ENSMUSG00000020264.5	77	0.308
ENSMUSG00000032463.6	401	0.189
ENSMUSG00000030035.10	1277	0.136
ENSMUSG00000006800.9	4116	-0.231
ENSMUSG00000042138.6	228	0.441
ENSMUSG00000025747.8	1643	-0.442
ENSMUSG00000042439.8	658	0.224
ENSMUSG00000052446.12	258	0.32
ENSMUSG00000034820.3	959	-0.07
ENSMUSG00000028906.11	3376	-0.179
ENSMUSG00000052584.9	96	-0.168
ENSMUSG00000035572.12	423	-0.203
ENSMUSG00000034201.9	476	-0.158
ENSMUSG00000069049.7	796	-0.142
ENSMUSG00000066036.10	2452	0.164
ENSMUSG00000037772.8	119	0.258
ENSMUSG00000020736.8	541	-0.069
ENSMUSG00000039782.10	292	-0.237
ENSMUSG00000006800.9	4116	-0.096
ENSMUSG00000073236.4	350	0.449
ENSMUSG00000068966.6	284	-0.302
ENSMUSG00000025786.11	1692	0.027
ENSMUSG00000084925.3	63	0.363
ENSMUSG00000085334.3	491	-0.052
ENSMUSG00000030035.10	1277	0.147
ENSMUSG00000051747.10	49675	-0.18
ENSMUSG00000024002.12	2213	-0.037
ENSMUSG00000028041.13	1196	0.273
ENSMUSG00000051747.10	49675	0.114
ENSMUSG00000096974.1	17	0.39
ENSMUSG00000044937.10	55	0.389
ENSMUSG00000039542.11	4070	-0.12
ENSMUSG00000030538.11	460	0.306
ENSMUSG00000022992.12	639	0.137
ENSMUSG00000073771.7	40	-0.297
ENSMUSG00000028229.7	560	0.043
ENSMUSG00000030061.12	1727	0.077
ENSMUSG00000039131.11	50	0.424
ENSMUSG00000028689.10	174	0.585
ENSMUSG00000059839.8	65	0.397
ENSMUSG00000025529.10	314	-0.165
ENSMUSG00000027104.14	1163	0.111
ENSMUSG00000021998.12	1097	-0.26
ENSMUSG00000021496.8	333	0.086
ENSMUSG00000028789.12	125	0.271
ENSMUSG00000031736.6	292	0.128
ENSMUSG00000027327.12	934	0.036
ENSMUSG00000022197.11	513	0.341
ENSMUSG00000027620.12	5482	0.021
ENSMUSG00000030035.10	1277	0.069
ENSMUSG00000021079.11	686	-0.321
ENSMUSG00000054387.9	810	0.423
ENSMUSG00000043987.13	476	-0.32
ENSMUSG00000004626.10	812	0.35
ENSMUSG00000028708.12	480	-0.281
ENSMUSG00000089862.4	569	0.585
ENSMUSG00000028944.10	2223	-0.05
ENSMUSG00000025779.6	109	-0.08
ENSMUSG00000028689.10	174	0.611
ENSMUSG00000025495.10	1349	0.033
ENSMUSG00000036334.8	193	0.566
ENSMUSG00000027845.11	332	0.122
ENSMUSG00000020176.13	29698	0.033
ENSMUSG00000027751.9	712	0.053
ENSMUSG00000032355.12	1221	-0.093
ENSMUSG00000061306.11	3378	-0.111
ENSMUSG00000023809.9	1570	0.062
ENSMUSG00000034729.12	676	-0.051
ENSMUSG00000061981.10	2197	0.062
ENSMUSG00000029913.10	272	-0.132
ENSMUSG00000006498.12	4476	0.123
ENSMUSG00000016921.10	4273	-0.021
ENSMUSG00000045312.7	1155	0.121
ENSMUSG00000092416.1	209	-0.308
ENSMUSG00000056692.8	546	0.118
ENSMUSG00000029866.9	279	0.246
ENSMUSG00000041769.9	670	-0.133
ENSMUSG00000034088.11	5658	-0.192
ENSMUSG00000055707.8	445	0.156
ENSMUSG00000021131.9	848	0.09
ENSMUSG00000042787.9	348	-0.255
ENSMUSG00000001089.10	1356	0.082
ENSMUSG00000047888.9	1337	0.11
ENSMUSG00000018537.12	198	-0.303
ENSMUSG00000022200.7	1866	-0.051
ENSMUSG00000051747.10	49675	-0.14
ENSMUSG00000034471.8	1099	-0.118
ENSMUSG00000027620.12	5482	0.153
ENSMUSG00000047030.11	538	-0.382
ENSMUSG00000071324.7	14	0.635
ENSMUSG00000031712.8	245	-0.16
ENSMUSG00000054966.9	312	0.254
ENSMUSG00000023118.11	1250	0.117
ENSMUSG00000030538.11	460	0.267
ENSMUSG00000037697.14	264	0.315
ENSMUSG00000075511.4	26	-0.45
ENSMUSG00000031109.12	164	0.235
ENSMUSG00000021870.13	3378	0.414
ENSMUSG00000048874.11	963	0.105
ENSMUSG00000028478.14	1751	0.327
ENSMUSG00000025290.12	1951	-0.08
ENSMUSG00000028797.16	1998	0.013
ENSMUSG00000051747.10	49675	0.211
ENSMUSG00000057766.9	302	0.167
ENSMUSG00000036596.5	271	0.327
ENSMUSG00000026634.12	995	0.135
ENSMUSG00000024581.8	517	0.065
ENSMUSG00000085427.3	40	0.334
ENSMUSG00000046311.9	1000	0.101
ENSMUSG00000031543.14	422	-0.28
ENSMUSG00000039137.14	70	-0.793
ENSMUSG00000033021.12	936	0.212
ENSMUSG00000025236.10	638	0.069
ENSMUSG00000038876.7	1257	0.303
ENSMUSG00000035184.11	78	0.249
ENSMUSG00000031585.9	1484	-0.243
ENSMUSG00000027007.12	351	0.133
ENSMUSG00000031133.8	727	0.174
ENSMUSG00000021772.10	777	-0.23
ENSMUSG00000015092.5	1903	0.028
ENSMUSG00000002249.13	232	0.443
ENSMUSG00000033752.7	55	0.169
ENSMUSG00000030035.10	1277	0.238
ENSMUSG00000035778.13	1274	0.316
ENSMUSG00000056486.13	321	0.649
ENSMUSG00000051747.10	49675	0.243
ENSMUSG00000058806.10	432	-0.144
ENSMUSG00000026743.12	780	-0.093
ENSMUSG00000067369.8	1189	0.385
ENSMUSG00000025006.11	1060	-0.233
ENSMUSG00000039298.12	701	0.185
ENSMUSG00000097039.4	52	-0.204
ENSMUSG00000047030.11	538	0.143
ENSMUSG00000032340.7	1605	0.08
ENSMUSG00000030035.10	1277	0.089
ENSMUSG00000022957.15	974	-0.195
ENSMUSG00000021375.9	1202	-0.086
ENSMUSG00000051149.11	16	-0.413
ENSMUSG00000039058.7	57	-0.329
ENSMUSG00000028910.8	577	0.058
ENSMUSG00000033021.12	936	0.214
ENSMUSG00000031105.12	160	-0.274
ENSMUSG00000045095.12	530	0.466
ENSMUSG00000074652.3	950	-0.151
ENSMUSG00000038170.11	2712	0.081
ENSMUSG00000042439.8	658	-0.348
ENSMUSG00000026730.8	567	-0.178
ENSMUSG00000078247.3	597	-0.309
ENSMUSG00000031776.12	2766	-0.05
ENSMUSG00000040732.14	178	-0.315
ENSMUSG00000021693.15	497	0.15
ENSMUSG00000101166.2	8	0.223
ENSMUSG00000035107.9	635	0.296
ENSMUSG00000031788.9	359	-0.294
ENSMUSG00000037570.11	1572	-0.134
ENSMUSG00000047617.7	237	0.189
ENSMUSG00000041977.13	601	0.137
ENSMUSG00000032525.10	1497	0.028
ENSMUSG00000045576.12	457	0.192
ENSMUSG00000025155.11	697	0.138
ENSMUSG00000030846.11	796	0.395
ENSMUSG00000001173.11	546	0.234
ENSMUSG00000031791.7	1376	-0.041
ENSMUSG00000028085.8	763	0.104
ENSMUSG00000049606.12	934	0.123
ENSMUSG00000051984.9	50	0.355
ENSMUSG00000030386.13	715	0.059
ENSMUSG00000097039.4	52	-0.224
ENSMUSG00000027455.12	1884	-0.047
ENSMUSG00000087128.3	28	0.288
ENSMUSG00000032583.3	188	-0.072
ENSMUSG00000048216.9	159	0.424
ENSMUSG00000089917.3	1005	-0.117
ENSMUSG00000019813.11	531	0.224
ENSMUSG00000014786.7	63	0.5
ENSMUSG00000043872.10	395	0.085
ENSMUSG00000041757.11	602	-0.229
ENSMUSG00000034820.3	959	-0.064
ENSMUSG00000038323.3	252	0.45
ENSMUSG00000032355.12	1221	0.044
ENSMUSG00000038844.8	668	-0.119
ENSMUSG00000055202.7	32	0.533
ENSMUSG00000060572.13	3854	-0.018
ENSMUSG00000022680.9	2666	0.063
ENSMUSG00000030882.13	46	0.048
ENSMUSG00000048915.8	1084	0.257
ENSMUSG00000060288.9	153	-0.73
ENSMUSG00000031714.8	1555	-0.135
ENSMUSG00000035236.13	355	-0.171
ENSMUSG00000020594.10	1580	0.216
ENSMUSG00000035139.10	455	0.055
ENSMUSG00000018427.7	1160	0.043
ENSMUSG00000036552.12	162	0.229
ENSMUSG00000019978.11	1816	-0.215
ENSMUSG00000033488.7	409	-0.086
ENSMUSG00000052446.12	258	0.279
ENSMUSG00000014503.10	191	-0.5
ENSMUSG00000048636.7	128	-0.407
ENSMUSG00000028894.14	488	0.054
ENSMUSG00000032253.9	1956	0.074
ENSMUSG00000022677.10	1679	0.149
ENSMUSG00000028207.14	4119	0.147
ENSMUSG00000003068.11	269	-0.056
ENSMUSG00000028133.13	69	0.203
ENSMUSG00000031543.14	422	-0.307
ENSMUSG00000035401.8	634	-0.083
ENSMUSG00000028716.11	391	0.055
ENSMUSG00000046020.9	225	-0.083
ENSMUSG00000007207.6	190	0.383
ENSMUSG00000030314.12	619	-0.385
ENSMUSG00000022770.12	533	0.084
ENSMUSG00000036555.10	306	-0.196
ENSMUSG00000040904.6	3	0.106
ENSMUSG00000021614.12	5137	0.092
ENSMUSG00000039068.12	1247	0.096
ENSMUSG00000030035.10	1277	0.231
ENSMUSG00000038260.9	363	0.306
ENSMUSG00000043987.13	476	-0.6
ENSMUSG00000017776.11	3744	-0.385
ENSMUSG00000029866.9	279	0.22
ENSMUSG00000028718.12	558	-0.147
ENSMUSG00000039735.11	942	-0.036
ENSMUSG00000041921.12	633	0.479
ENSMUSG00000033004.10	783	0.125
ENSMUSG00000027881.10	1392	-0.026
ENSMUSG00000021870.13	3378	0.314
ENSMUSG00000049606.12	934	0.357
ENSMUSG00000036333.10	1403	0.0
ENSMUSG00000087259.3	163	0.139
ENSMUSG00000015092.5	1903	0.018
ENSMUSG00000027506.11	1439	-0.15
ENSMUSG00000032540.11	452	0.114
ENSMUSG00000041617.6	47	0.557
ENSMUSG00000040312.10	348	-0.286
ENSMUSG00000049606.12	934	0.33
ENSMUSG00000032743.11	419	-0.257
ENSMUSG00000037536.9	444	0.222
ENSMUSG00000036087.14	934	-0.14
ENSMUSG00000002546.12	985	0.21
ENSMUSG00000015149.9	899	0.151
ENSMUSG00000069743.4	196	0.226
ENSMUSG00000031099.12	1065	0.096
ENSMUSG00000030452.12	1064	0.046
ENSMUSG00000048583.12	21006	0.187
ENSMUSG00000097577.1	215	0.34
ENSMUSG00000027170.8	2589	-0.023
ENSMUSG00000101166.2	8	0.202
ENSMUSG00000029650.6	59	0.506
ENSMUSG00000023010.10	5789	0.5
ENSMUSG00000023935.9	11	0.366
ENSMUSG00000087165.3	41	-0.48
ENSMUSG00000028995.10	1511	-0.124
ENSMUSG00000037636.6	51	0.232
ENSMUSG00000022685.8	775	0.06
ENSMUSG00000030102.8	977	0.115
ENSMUSG00000032567.10	410	0.127
ENSMUSG00000053205.8	65	-0.72
ENSMUSG00000020100.11	215	0.212
ENSMUSG00000026921.14	1430	0.363
ENSMUSG00000027544.12	404	0.366
ENSMUSG00000038990.10	318	0.195
ENSMUSG00000024533.11	82	-0.369
ENSMUSG00000028899.7	502	0.399
ENSMUSG00000046753.9	319	0.449
ENSMUSG00000079658.5	2301	0.033
ENSMUSG00000026867.14	2221	-0.101
ENSMUSG00000054966.9	312	0.206
ENSMUSG00000029207.12	1109	-0.389
ENSMUSG00000022044.10	191	-0.187
ENSMUSG00000035623.10	755	0.086
ENSMUSG00000021759.9	1106	-0.128
ENSMUSG00000059474.9	768	-0.46
ENSMUSG00000045319.9	300	-0.147
ENSMUSG00000031216.9	691	0.392
ENSMUSG00000035356.12	113	0.214
ENSMUSG00000031174.13	284	-0.048
ENSMUSG00000031561.11	543	-0.302
ENSMUSG00000022779.10	919	-0.208
ENSMUSG00000026860.12	1841	-0.035
ENSMUSG00000064215.9	281	0.103
ENSMUSG00000019787.8	2345	-0.5
ENSMUSG00000061462.11	3654	-0.324
ENSMUSG00000033697.11	162	0.523
ENSMUSG00000042439.8	658	0.353
ENSMUSG00000027272.5	924	-0.085
ENSMUSG00000035370.7	146	0.262
ENSMUSG00000032534.12	782	0.218
ENSMUSG00000018362.10	793	0.208
ENSMUSG00000028771.9	442	0.334
ENSMUSG00000051747.10	49675	0.066
ENSMUSG00000031822.14	665	0.221
ENSMUSG00000087381.4	42	0.281
ENSMUSG00000029569.5	1297	0.304
ENSMUSG00000040528.11	43	0.341
ENSMUSG00000018411.13	57	-0.515
ENSMUSG00000022702.11	74	-0.253
ENSMUSG00000021578.12	1469	0.32
ENSMUSG00000029403.10	32	0.411
ENSMUSG00000052446.12	258	0.226
ENSMUSG00000022957.15	974	0.123
ENSMUSG00000020821.13	284	-0.263
ENSMUSG00000021276.9	856	0.024
ENSMUSG00000034908.11	1416	0.05
ENSMUSG00000036644.11	1388	-0.056
ENSMUSG00000027016.13	94	-0.265
ENSMUSG00000014329.10	972	0.073
ENSMUSG00000040998.14	1285	0.087
ENSMUSG00000037646.9	643	-0.128
ENSMUSG00000034573.10	517	-0.108
ENSMUSG00000054894.5	325	0.278
ENSMUSG00000030545.8	111	0.322
ENSMUSG00000068264.7	445	-0.196
ENSMUSG00000026972.11	245	0.146
ENSMUSG00000029866.9	279	0.343
ENSMUSG00000026837.11	4857	0.129
ENSMUSG00000094870.3	533	0.078
