Gene	count	psi
ENSMUSG00000031169.9	631	-0.888
ENSMUSG00000036435.9	1524	-0.458
ENSMUSG00000031864.11	1912	-0.191
ENSMUSG00000041020.10	382	-0.437
ENSMUSG00000021268.13	10805	0.142
ENSMUSG00000031865.11	4320	-0.2
ENSMUSG00000026341.12	3955	-0.937
ENSMUSG00000025815.9	163	-0.876
ENSMUSG00000032826.12	4929	-0.342
ENSMUSG00000039985.10	844	-0.836
ENSMUSG00000040687.12	1645	-0.491
ENSMUSG00000031865.11	4320	-0.214
ENSMUSG00000022607.10	2833	-0.266
ENSMUSG00000028760.12	2356	-0.244
ENSMUSG00000028184.8	3353	-0.214
ENSMUSG00000021820.12	1608	-0.259
ENSMUSG00000026867.14	4095	1.0
ENSMUSG00000031153.12	1694	-0.392
ENSMUSG00000031328.11	6741	-0.126
ENSMUSG00000067101.5	10	1.0
ENSMUSG00000031708.11	5389	0.173
ENSMUSG00000047454.7	821	0.451
ENSMUSG00000000827.14	1986	-0.266
ENSMUSG00000020910.12	423	1.0
ENSMUSG00000078495.6	67	-1.0
ENSMUSG00000025404.11	822	-0.516
ENSMUSG00000061689.11	4671	0.121
ENSMUSG00000020220.12	476	-1.0
ENSMUSG00000050373.9	366	-0.723
ENSMUSG00000071454.9	633	0.385
ENSMUSG00000035778.13	134	-0.788
ENSMUSG00000052572.11	257	-1.0
ENSMUSG00000068036.10	2413	-0.437
ENSMUSG00000047361.11	49	-0.873
ENSMUSG00000021268.13	10805	0.177
ENSMUSG00000103508.1	0	-0.157
ENSMUSG00000031708.11	5389	0.196
ENSMUSG00000040711.7	983	-0.286
ENSMUSG00000024983.9	685	-0.367
ENSMUSG00000037935.12	5250	0.295
ENSMUSG00000032313.7	30	1.0
ENSMUSG00000001143.9	1387	-0.245
ENSMUSG00000033295.9	4942	-0.211
ENSMUSG00000023021.11	1389	-0.3
ENSMUSG00000025871.14	6555	0.109
ENSMUSG00000021843.12	2242	0.289
ENSMUSG00000039262.12	4229	-0.285
ENSMUSG00000020744.9	588	0.734
ENSMUSG00000024446.9	505	1.0
ENSMUSG00000025871.14	6555	0.118
ENSMUSG00000029320.7	5	1.0
ENSMUSG00000020053.14	140	1.0
ENSMUSG00000028184.8	3353	-0.337
ENSMUSG00000025085.12	918	-0.353
ENSMUSG00000047454.7	821	0.467
ENSMUSG00000038570.10	98	-1.0
ENSMUSG00000072591.6	12	-0.773
ENSMUSG00000026825.13	520	-0.47
ENSMUSG00000026615.10	4936	-0.105
ENSMUSG00000064043.9	755	-0.733
ENSMUSG00000034751.11	756	-0.637
ENSMUSG00000040648.10	2719	-0.229
ENSMUSG00000035203.11	1314	0.318
ENSMUSG00000036617.12	865	-1.0
ENSMUSG00000038365.7	1027	-0.497
ENSMUSG00000027601.9	1635	-0.107
ENSMUSG00000021363.9	27	-1.0
ENSMUSG00000052085.6	15	1.0
ENSMUSG00000022568.12	639	-0.287
ENSMUSG00000029121.11	14694	1.0
ENSMUSG00000027201.12	6373	1.0
ENSMUSG00000097589.5	1994	1.0
ENSMUSG00000017978.14	135	0.767
ENSMUSG00000041362.12	996	0.543
ENSMUSG00000097239.3	6	0.838
ENSMUSG00000037519.12	1091	-0.287
ENSMUSG00000061689.11	4671	0.322
ENSMUSG00000029538.9	3106	-0.032
ENSMUSG00000010453.8	1503	-0.305
ENSMUSG00000067786.12	87826	0.141
ENSMUSG00000032258.11	570	0.689
ENSMUSG00000003810.8	1186	-0.413
ENSMUSG00000027035.6	1548	-0.475
ENSMUSG00000022353.9	1752	-0.371
ENSMUSG00000061689.11	4671	0.367
ENSMUSG00000032076.14	4216	-0.101
ENSMUSG00000061689.11	4671	0.198
ENSMUSG00000025006.11	1151	0.169
ENSMUSG00000057110.11	1278	-0.23
ENSMUSG00000059742.6	643	0.718
ENSMUSG00000027523.15	16655	-0.308
ENSMUSG00000021493.11	1863	-0.712
ENSMUSG00000034593.12	1920	-0.535
ENSMUSG00000033392.11	4096	-0.4
ENSMUSG00000047547.10	954	-0.213
ENSMUSG00000024826.10	2908	-0.108
ENSMUSG00000060126.10	1484	0.703
ENSMUSG00000025006.11	1151	-0.129
ENSMUSG00000022957.15	2507	-0.143
ENSMUSG00000078517.7	1502	-0.46
ENSMUSG00000070047.8	1189	-0.656
ENSMUSG00000025369.10	6614	-0.168
ENSMUSG00000018820.9	1220	-0.376
ENSMUSG00000025871.14	6555	0.149
ENSMUSG00000053580.11	1514	-0.784
ENSMUSG00000034647.10	1679	-0.324
ENSMUSG00000060126.10	1484	0.68
ENSMUSG00000025871.14	6555	0.319
ENSMUSG00000031284.12	4687	-0.663
ENSMUSG00000042359.14	488	-0.658
ENSMUSG00000069601.9	3631	-0.387
ENSMUSG00000032826.12	4929	-0.424
ENSMUSG00000033295.9	4942	-0.117
ENSMUSG00000017670.12	3113	-0.243
ENSMUSG00000061306.11	2672	-0.329
ENSMUSG00000028863.9	1680	-0.469
ENSMUSG00000026781.11	1749	-0.349
ENSMUSG00000021493.11	1863	-0.08
ENSMUSG00000057738.9	5426	-0.248
ENSMUSG00000029712.10	2504	0.606
ENSMUSG00000032114.8	461	-0.208
ENSMUSG00000068740.9	2883	0.16
ENSMUSG00000037935.12	5250	0.287
ENSMUSG00000052584.9	496	0.163
ENSMUSG00000029086.11	1964	-0.23
ENSMUSG00000025404.11	822	-0.504
ENSMUSG00000074247.6	3584	0.503
ENSMUSG00000026319.9	1171	0.38
ENSMUSG00000038533.11	3307	-0.571
ENSMUSG00000037935.12	5250	0.328
ENSMUSG00000026427.12	1121	-0.665
ENSMUSG00000051278.8	397	-0.552
ENSMUSG00000067786.12	87826	0.132
ENSMUSG00000067786.12	87826	0.133
ENSMUSG00000037935.12	5250	0.16
ENSMUSG00000021068.11	569	-0.647
ENSMUSG00000030852.11	1321	-0.086
ENSMUSG00000032340.7	2057	-0.425
ENSMUSG00000074227.7	536	-0.072
ENSMUSG00000037685.11	1405	-0.407
ENSMUSG00000042476.8	22	0.82
ENSMUSG00000018411.13	8833	0.026
ENSMUSG00000060261.11	5931	-0.071
ENSMUSG00000071454.9	633	-0.441
ENSMUSG00000026860.12	1615	-0.333
ENSMUSG00000057421.8	1739	-0.074
ENSMUSG00000026634.12	1934	-0.042
ENSMUSG00000019528.14	461	-0.138
ENSMUSG00000060073.5	3684	0.56
ENSMUSG00000028519.12	2858	0.101
ENSMUSG00000030231.8	803	-0.908
ENSMUSG00000001419.13	787	-0.481
ENSMUSG00000034274.7	1317	-0.163
ENSMUSG00000068663.9	843	-0.274
ENSMUSG00000074088.6	2826	0.844
ENSMUSG00000048279.13	803	-0.611
ENSMUSG00000031367.11	1632	-0.26
ENSMUSG00000024044.11	1971	-0.211
ENSMUSG00000054808.9	3322	0.226
ENSMUSG00000018411.13	8833	0.026
ENSMUSG00000049327.13	829	-0.514
ENSMUSG00000103508.1	0	0.297
ENSMUSG00000024127.10	1376	0.236
ENSMUSG00000064302.9	4525	-0.207
ENSMUSG00000046169.9	118	-0.588
ENSMUSG00000020640.9	361	-0.204
ENSMUSG00000010505.11	1755	0.563
ENSMUSG00000031367.11	1632	-0.422
ENSMUSG00000032503.13	741	0.44
ENSMUSG00000060261.11	5931	-0.069
ENSMUSG00000022757.14	2896	-0.05
ENSMUSG00000030067.13	1768	0.593
ENSMUSG00000087177.3	1377	-0.329
ENSMUSG00000021991.8	447	0.553
ENSMUSG00000034252.10	1359	-0.296
ENSMUSG00000074247.6	3584	0.389
ENSMUSG00000043909.12	6784	0.188
ENSMUSG00000027244.10	997	-0.29
ENSMUSG00000057541.10	677	-0.154
ENSMUSG00000067786.12	87826	0.107
ENSMUSG00000039089.10	792	0.47
ENSMUSG00000022883.10	2488	-0.204
ENSMUSG00000038206.8	584	-0.149
ENSMUSG00000021820.12	1608	0.726
ENSMUSG00000069094.8	853	-0.418
ENSMUSG00000070733.9	1682	-0.352
ENSMUSG00000026611.13	32	-0.612
ENSMUSG00000040785.13	21040	0.069
ENSMUSG00000022607.10	2833	-0.281
ENSMUSG00000025006.11	1151	-0.174
ENSMUSG00000032570.12	2083	-0.224
ENSMUSG00000031960.10	3702	0.326
ENSMUSG00000039903.12	65	0.52
ENSMUSG00000020181.11	724	0.518
ENSMUSG00000067786.12	87826	0.095
ENSMUSG00000042302.10	914	-0.534
ENSMUSG00000103229.1	1	0.053
ENSMUSG00000034602.9	964	-0.438
ENSMUSG00000046753.9	611	0.507
ENSMUSG00000021068.11	569	-0.573
ENSMUSG00000064293.10	121	-0.88
ENSMUSG00000041936.14	4722	-0.123
ENSMUSG00000026150.10	4848	-0.082
ENSMUSG00000001995.8	1484	-0.685
ENSMUSG00000040940.14	1150	-0.299
ENSMUSG00000022884.10	3782	0.105
ENSMUSG00000021338.13	851	-0.463
ENSMUSG00000036026.11	2090	0.251
ENSMUSG00000026933.13	1830	-0.322
ENSMUSG00000052584.9	496	0.109
ENSMUSG00000049550.13	2612	-0.424
ENSMUSG00000040640.9	1415	-0.449
ENSMUSG00000032503.13	741	0.417
ENSMUSG00000086496.1	1001	0.464
ENSMUSG00000031824.10	657	-0.459
ENSMUSG00000028693.11	4696	0.128
ENSMUSG00000025085.12	918	0.341
ENSMUSG00000038080.12	830	-0.161
ENSMUSG00000031442.16	3008	-0.337
ENSMUSG00000031174.13	1277	-0.037
ENSMUSG00000037211.8	252	0.145
ENSMUSG00000026289.11	1324	-0.286
ENSMUSG00000004127.8	291	-0.476
ENSMUSG00000005417.13	1661	0.18
ENSMUSG00000001995.8	1484	-0.198
ENSMUSG00000052105.12	1165	-0.339
ENSMUSG00000040363.10	894	-0.385
ENSMUSG00000024985.14	3892	-0.374
ENSMUSG00000020886.12	432	0.675
ENSMUSG00000032185.10	1110	-0.115
ENSMUSG00000022353.9	1752	0.403
ENSMUSG00000021268.13	10805	0.151
ENSMUSG00000069601.9	3631	-0.376
ENSMUSG00000059974.6	1600	0.577
ENSMUSG00000029778.8	1166	-0.311
ENSMUSG00000031068.7	2352	-0.034
ENSMUSG00000030557.12	1104	-0.266
ENSMUSG00000026566.11	2703	0.154
ENSMUSG00000075415.9	710	-0.353
ENSMUSG00000025871.14	6555	0.348
ENSMUSG00000041890.13	1002	-0.394
ENSMUSG00000043079.13	75	0.805
ENSMUSG00000026782.11	2991	-0.266
ENSMUSG00000054808.9	3322	-0.08
ENSMUSG00000022577.12	1816	0.354
ENSMUSG00000022884.10	3782	0.088
ENSMUSG00000068739.9	3964	-0.059
ENSMUSG00000026860.12	1615	-0.258
ENSMUSG00000042272.13	1917	0.552
ENSMUSG00000024044.11	1971	-0.129
ENSMUSG00000038425.13	286	0.698
ENSMUSG00000067786.12	87826	0.116
ENSMUSG00000032826.12	4929	-0.236
ENSMUSG00000060261.11	5931	-0.136
ENSMUSG00000051504.14	27	0.575
ENSMUSG00000064302.9	4525	-0.254
ENSMUSG00000026987.12	3013	0.18
ENSMUSG00000024533.11	658	-0.299
ENSMUSG00000038005.10	1225	-0.309
ENSMUSG00000024908.10	2394	-0.11
ENSMUSG00000031561.11	1170	-0.591
ENSMUSG00000038453.11	418	-0.647
ENSMUSG00000029207.12	1899	-0.364
ENSMUSG00000022099.12	871	0.369
ENSMUSG00000032114.8	461	-0.269
ENSMUSG00000032067.5	819	-0.156
ENSMUSG00000037400.12	786	-0.117
ENSMUSG00000027200.13	1172	0.412
ENSMUSG00000036565.3	2348	-0.066
ENSMUSG00000027200.13	1172	0.403
ENSMUSG00000037062.9	2173	-0.106
ENSMUSG00000029510.11	4432	0.204
ENSMUSG00000031939.11	595	0.255
ENSMUSG00000026782.11	2991	-0.243
ENSMUSG00000032826.12	4929	0.19
ENSMUSG00000030083.9	477	0.238
ENSMUSG00000018474.13	4427	-0.267
ENSMUSG00000032449.9	2067	-0.659
ENSMUSG00000024381.11	1422	-0.322
ENSMUSG00000032175.10	393	0.314
ENSMUSG00000051166.9	1915	-0.503
ENSMUSG00000060073.5	3684	0.355
ENSMUSG00000033392.11	4096	-0.123
ENSMUSG00000103229.1	1	0.045
ENSMUSG00000028184.8	3353	-0.158
ENSMUSG00000032560.9	735	-0.181
ENSMUSG00000026782.11	2991	-0.276
ENSMUSG00000063450.10	6537	-0.295
ENSMUSG00000063889.12	257	0.592
ENSMUSG00000024044.11	1971	-0.419
ENSMUSG00000026463.13	556	-0.526
ENSMUSG00000034751.11	756	-0.623
ENSMUSG00000030691.10	1202	-0.203
ENSMUSG00000022801.9	1628	-0.269
ENSMUSG00000078784.4	1033	0.417
ENSMUSG00000037211.8	252	0.449
ENSMUSG00000047879.12	3186	0.117
ENSMUSG00000019813.11	547	0.399
ENSMUSG00000002010.13	2755	-0.145
ENSMUSG00000020886.12	432	0.619
ENSMUSG00000042590.12	2007	0.744
ENSMUSG00000086496.1	1001	0.447
ENSMUSG00000021427.9	5313	-0.04
ENSMUSG00000086968.4	607	0.634
ENSMUSG00000036940.11	2179	-0.129
ENSMUSG00000027244.10	997	-0.283
ENSMUSG00000025747.8	2542	0.443
ENSMUSG00000020532.14	747	0.397
ENSMUSG00000038696.10	1951	-0.165
ENSMUSG00000039599.11	822	0.661
ENSMUSG00000004591.12	1332	0.144
ENSMUSG00000056608.9	1142	-0.46
ENSMUSG00000038780.10	947	-0.132
ENSMUSG00000000325.11	3224	-0.131
ENSMUSG00000021427.9	5313	-0.039
ENSMUSG00000034729.12	713	-0.427
ENSMUSG00000068036.10	2413	-0.253
ENSMUSG00000040560.9	1301	-0.26
ENSMUSG00000024188.11	3947	-0.135
ENSMUSG00000025085.12	918	0.327
ENSMUSG00000020738.12	235	-0.667
ENSMUSG00000000881.8	500	0.321
ENSMUSG00000019943.9	2478	-0.206
ENSMUSG00000064302.9	4525	-0.256
ENSMUSG00000032525.10	2247	0.036
ENSMUSG00000061689.11	4671	0.192
ENSMUSG00000022629.12	3502	-0.324
ENSMUSG00000022789.10	2684	-0.064
ENSMUSG00000026743.12	1401	0.355
ENSMUSG00000041890.13	1002	-0.449
ENSMUSG00000074415.6	3287	0.441
ENSMUSG00000021693.15	1142	-0.256
ENSMUSG00000022364.10	498	0.315
ENSMUSG00000074247.6	3584	0.25
ENSMUSG00000000631.15	2422	-0.215
ENSMUSG00000029730.12	5833	-0.038
ENSMUSG00000042535.8	1703	-0.093
ENSMUSG00000006418.13	3323	0.278
ENSMUSG00000043909.12	6784	0.355
ENSMUSG00000027506.11	458	-0.351
ENSMUSG00000071454.9	633	0.443
ENSMUSG00000028218.15	1219	-0.053
ENSMUSG00000031558.11	1133	-0.209
ENSMUSG00000039844.15	1073	-0.302
ENSMUSG00000034826.10	993	-0.14
ENSMUSG00000031093.10	875	-0.365
ENSMUSG00000026594.10	2866	-0.123
ENSMUSG00000026155.9	868	-0.298
ENSMUSG00000023861.13	468	0.439
ENSMUSG00000019861.10	786	-0.353
ENSMUSG00000055202.7	837	0.376
ENSMUSG00000031511.10	2640	-0.186
ENSMUSG00000055202.7	837	0.192
ENSMUSG00000017421.14	6719	-0.114
ENSMUSG00000019823.13	1007	0.211
ENSMUSG00000036972.10	1385	0.196
ENSMUSG00000020220.12	476	-0.529
ENSMUSG00000024381.11	1422	-0.328
ENSMUSG00000019823.13	1007	0.164
ENSMUSG00000033653.13	1157	-0.292
ENSMUSG00000061306.11	2672	0.165
ENSMUSG00000030733.9	1811	0.252
ENSMUSG00000058486.7	259	0.154
ENSMUSG00000072294.4	716	0.772
ENSMUSG00000039218.12	8618	-0.067
ENSMUSG00000026305.11	505	-0.318
ENSMUSG00000026150.10	4848	-0.149
ENSMUSG00000026131.13	379	0.407
ENSMUSG00000031442.16	3008	-0.296
ENSMUSG00000024038.12	1849	0.027
ENSMUSG00000032076.14	4216	0.117
ENSMUSG00000010110.13	2060	0.185
ENSMUSG00000024163.13	4268	0.233
ENSMUSG00000025980.10	4208	0.18
ENSMUSG00000036309.10	14643	0.597
ENSMUSG00000031290.10	671	0.255
ENSMUSG00000027455.12	3099	-0.147
ENSMUSG00000038215.10	491	-0.251
ENSMUSG00000020598.11	3092	-0.22
ENSMUSG00000022681.10	2114	0.2
ENSMUSG00000020792.11	2182	0.154
ENSMUSG00000019961.12	6890	0.097
ENSMUSG00000027677.13	1027	0.136
ENSMUSG00000087578.1	63	-0.367
ENSMUSG00000018474.13	4427	-0.33
ENSMUSG00000037236.10	11959	0.033
ENSMUSG00000034908.11	918	-0.404
ENSMUSG00000029538.9	3106	-0.017
ENSMUSG00000002489.11	634	-0.133
ENSMUSG00000056770.11	1720	0.185
ENSMUSG00000064302.9	4525	-0.054
ENSMUSG00000074238.2	1389	0.202
ENSMUSG00000026743.12	1401	-0.474
ENSMUSG00000032878.12	295	-0.4
ENSMUSG00000032422.13	514	-0.36
ENSMUSG00000030538.11	322	-0.225
ENSMUSG00000026743.12	1401	-0.477
ENSMUSG00000029363.10	2043	-0.579
ENSMUSG00000039585.11	1751	-0.319
ENSMUSG00000072704.5	2366	0.559
ENSMUSG00000036712.10	626	-0.162
ENSMUSG00000021824.8	2276	0.107
ENSMUSG00000020516.11	1964	0.414
ENSMUSG00000057193.7	1378	-0.295
ENSMUSG00000045790.5	188	-0.386
ENSMUSG00000006476.15	2552	-0.335
ENSMUSG00000035236.13	1174	0.416
ENSMUSG00000030733.9	1811	0.227
ENSMUSG00000037935.12	5250	0.252
ENSMUSG00000001105.11	1006	-0.144
ENSMUSG00000036062.9	492	0.296
ENSMUSG00000026860.12	1615	-0.07
ENSMUSG00000063600.10	135	-0.363
ENSMUSG00000027646.11	1320	-0.317
ENSMUSG00000025006.11	1151	0.153
ENSMUSG00000028923.10	759	-0.172
ENSMUSG00000064289.11	611	-0.075
ENSMUSG00000032826.12	4929	0.235
ENSMUSG00000019943.9	2478	-0.214
ENSMUSG00000001833.12	5980	-0.872
ENSMUSG00000021071.11	692	-0.405
ENSMUSG00000060961.10	68	-0.664
ENSMUSG00000066643.8	1070	-0.259
ENSMUSG00000029613.11	2354	-0.094
ENSMUSG00000031137.13	1291	0.222
ENSMUSG00000060261.11	5931	-0.307
ENSMUSG00000026797.11	4056	-0.038
ENSMUSG00000040785.13	21040	0.026
ENSMUSG00000031561.11	1170	-0.307
ENSMUSG00000028760.12	2356	-0.439
ENSMUSG00000030353.11	9	-0.61
ENSMUSG00000030629.10	2493	0.304
ENSMUSG00000029207.12	1899	-0.329
ENSMUSG00000033392.11	4096	-0.344
ENSMUSG00000032366.11	1990	0.13
ENSMUSG00000032624.11	1635	0.239
ENSMUSG00000054162.11	380	-0.479
ENSMUSG00000027936.14	397	0.194
ENSMUSG00000033295.9	4942	-0.273
ENSMUSG00000033392.11	4096	-0.104
ENSMUSG00000022681.10	2114	0.134
ENSMUSG00000032578.7	166	0.226
ENSMUSG00000034800.11	310	0.615
ENSMUSG00000026153.11	1448	0.254
ENSMUSG00000029406.11	374	0.326
ENSMUSG00000028455.11	2373	0.035
ENSMUSG00000024924.10	899	0.363
ENSMUSG00000027002.9	2565	-0.16
ENSMUSG00000029022.14	996	0.219
ENSMUSG00000060261.11	5931	-0.314
ENSMUSG00000071650.5	3360	0.114
ENSMUSG00000028797.16	2223	0.098
ENSMUSG00000042772.11	1911	-0.284
ENSMUSG00000064302.9	4525	-0.211
ENSMUSG00000028373.12	40	-0.527
ENSMUSG00000032599.8	2178	-0.099
ENSMUSG00000028923.10	759	-0.174
ENSMUSG00000032059.9	891	0.141
ENSMUSG00000008575.13	12339	0.267
ENSMUSG00000018820.9	1220	-0.399
ENSMUSG00000037608.11	6739	-0.15
ENSMUSG00000008658.11	790	0.464
ENSMUSG00000028759.9	6289	0.115
ENSMUSG00000027677.13	1027	0.198
ENSMUSG00000032235.11	479	0.202
ENSMUSG00000062949.9	881	-0.646
ENSMUSG00000070880.6	1157	0.439
ENSMUSG00000028478.14	2739	-0.056
ENSMUSG00000093904.1	2055	0.519
ENSMUSG00000022307.11	1275	-0.216
ENSMUSG00000052534.11	4981	-0.192
ENSMUSG00000046101.12	149	0.5
ENSMUSG00000026305.11	505	-0.268
ENSMUSG00000038671.11	1616	0.813
ENSMUSG00000025006.11	1151	0.404
ENSMUSG00000032612.10	4042	0.161
ENSMUSG00000024163.13	4268	-0.328
ENSMUSG00000052516.13	2897	-0.276
ENSMUSG00000028995.10	2197	0.102
ENSMUSG00000032827.11	1594	-0.496
ENSMUSG00000006418.13	3323	0.06
ENSMUSG00000009418.11	3773	-0.147
ENSMUSG00000040481.12	2412	-0.253
ENSMUSG00000002496.9	2433	-0.281
ENSMUSG00000038880.9	766	0.096
ENSMUSG00000068205.10	819	0.5
ENSMUSG00000038880.9	766	0.092
ENSMUSG00000021338.13	851	-0.34
ENSMUSG00000060261.11	5931	-0.163
ENSMUSG00000060261.11	5931	-0.069
ENSMUSG00000030741.11	1359	-0.491
ENSMUSG00000022801.9	1628	-0.281
ENSMUSG00000033565.12	5558	-0.051
ENSMUSG00000002064.10	815	0.72
ENSMUSG00000034998.14	534	-0.419
ENSMUSG00000026767.8	700	0.282
ENSMUSG00000029780.10	1611	-0.072
ENSMUSG00000024381.11	1422	-0.263
ENSMUSG00000063652.6	29	0.258
ENSMUSG00000053877.8	4697	-0.146
ENSMUSG00000036817.10	1565	-0.708
ENSMUSG00000002297.11	973	-0.112
ENSMUSG00000008489.14	4226	0.14
ENSMUSG00000028176.7	321	-0.266
ENSMUSG00000020458.12	3196	-0.277
ENSMUSG00000021338.13	851	-0.195
ENSMUSG00000032579.10	218	0.513
ENSMUSG00000037519.12	1091	-0.144
ENSMUSG00000032612.10	4042	0.084
ENSMUSG00000006418.13	3323	0.053
ENSMUSG00000021363.9	27	-0.845
ENSMUSG00000055862.6	201	0.189
ENSMUSG00000030172.11	1805	-0.508
ENSMUSG00000027620.12	9339	0.099
ENSMUSG00000040354.10	2674	-0.061
ENSMUSG00000038844.8	259	-0.305
ENSMUSG00000017978.14	135	-0.265
ENSMUSG00000027247.12	1818	0.408
ENSMUSG00000022708.12	4277	0.496
ENSMUSG00000034902.13	3347	-0.251
ENSMUSG00000000631.15	2422	0.233
ENSMUSG00000025423.11	3068	-0.842
ENSMUSG00000022973.13	1105	-0.381
ENSMUSG00000013539.9	922	-0.068
ENSMUSG00000040612.9	488	-0.288
ENSMUSG00000023912.9	1123	0.325
ENSMUSG00000028923.10	759	-0.08
ENSMUSG00000051166.9	1915	-0.387
ENSMUSG00000001143.9	1387	-0.39
ENSMUSG00000005871.10	4335	0.099
ENSMUSG00000020516.11	1964	0.341
ENSMUSG00000032497.11	825	-0.179
ENSMUSG00000036469.12	434	0.22
ENSMUSG00000040481.12	2412	-0.243
ENSMUSG00000039285.8	1689	0.113
ENSMUSG00000003190.7	507	0.117
ENSMUSG00000029730.12	5833	-0.023
ENSMUSG00000037236.10	11959	0.019
ENSMUSG00000038773.10	1259	-0.245
ENSMUSG00000020593.10	547	-0.242
ENSMUSG00000002608.4	752	-0.352
ENSMUSG00000037395.11	550	0.19
ENSMUSG00000090625.1	15494	-0.017
ENSMUSG00000003863.12	400	-0.592
ENSMUSG00000042590.12	2007	-0.075
ENSMUSG00000017677.7	8232	-0.132
ENSMUSG00000039262.12	4229	-0.194
ENSMUSG00000028797.16	2223	0.135
ENSMUSG00000026312.13	429	0.527
ENSMUSG00000063849.5	380	0.07
ENSMUSG00000059208.10	7601	0.023
ENSMUSG00000037795.10	1609	0.322
ENSMUSG00000020212.9	998	-0.148
ENSMUSG00000025237.11	3286	-0.093
ENSMUSG00000034480.14	267	0.471
ENSMUSG00000003549.5	828	-0.26
ENSMUSG00000022681.10	2114	0.235
ENSMUSG00000022636.9	799	0.119
ENSMUSG00000040549.12	5225	-0.106
ENSMUSG00000047935.12	629	0.454
ENSMUSG00000071454.9	633	0.205
ENSMUSG00000009035.9	996	-0.175
ENSMUSG00000041650.11	628	-0.034
ENSMUSG00000053819.12	651	-0.243
ENSMUSG00000061306.11	2672	0.126
ENSMUSG00000022961.13	7855	-0.163
ENSMUSG00000091896.3	1801	0.643
ENSMUSG00000025237.11	3286	-0.174
ENSMUSG00000029016.9	1171	-0.136
ENSMUSG00000025139.9	2726	-0.095
ENSMUSG00000005871.10	4335	0.218
ENSMUSG00000049336.12	1240	-0.39
ENSMUSG00000041708.8	2711	0.561
ENSMUSG00000066306.8	3439	0.079
ENSMUSG00000045983.11	7157	0.605
ENSMUSG00000026349.10	3148	0.067
ENSMUSG00000004980.12	35215	0.087
ENSMUSG00000033705.12	278	-0.829
ENSMUSG00000000441.13	4808	-0.05
ENSMUSG00000037712.11	901	-0.126
ENSMUSG00000057193.7	1378	-0.232
ENSMUSG00000022973.13	1105	0.582
ENSMUSG00000031540.9	2464	0.105
ENSMUSG00000062184.7	1127	-0.131
ENSMUSG00000030316.9	775	-0.049
ENSMUSG00000039065.10	211	0.623
ENSMUSG00000029757.12	429	0.261
ENSMUSG00000063576.7	3051	-0.074
ENSMUSG00000063576.7	3051	-0.068
ENSMUSG00000092203.3	737	0.191
ENSMUSG00000026791.10	355	0.321
ENSMUSG00000025786.11	2167	0.081
ENSMUSG00000031729.5	3920	0.082
ENSMUSG00000028649.13	3888	0.336
ENSMUSG00000025812.13	1246	0.167
ENSMUSG00000070880.6	1157	0.329
ENSMUSG00000041769.9	862	-0.066
ENSMUSG00000022119.11	1860	-0.315
ENSMUSG00000051396.10	2108	0.682
ENSMUSG00000039137.14	144	0.225
ENSMUSG00000022285.12	16558	0.037
