Gene	count	psi
ENSMUSG00000032216.10	33952	0.674
ENSMUSG00000036879.11	1248	0.328
ENSMUSG00000020264.5	144	0.509
ENSMUSG00000051747.10	90066	-0.299
ENSMUSG00000007207.6	201	0.633
ENSMUSG00000033044.8	252	0.556
ENSMUSG00000051747.10	90066	-0.162
ENSMUSG00000028364.11	1731	0.526
ENSMUSG00000054737.7	253	0.579
ENSMUSG00000038784.9	944	0.392
ENSMUSG00000042870.10	45	0.58
ENSMUSG00000029020.9	8456	-0.238
ENSMUSG00000087380.3	10	-0.8
ENSMUSG00000031342.13	341	-0.526
ENSMUSG00000064043.9	613	0.476
ENSMUSG00000052337.11	9651	0.16
ENSMUSG00000028949.9	1453	-0.075
ENSMUSG00000030067.13	2582	0.391
ENSMUSG00000028906.11	3911	-0.247
ENSMUSG00000051747.10	90066	-0.239
ENSMUSG00000042870.10	45	0.566
ENSMUSG00000006369.10	3995	0.171
ENSMUSG00000033981.10	40	-0.563
ENSMUSG00000051586.10	555	-0.535
ENSMUSG00000051747.10	90066	0.545
ENSMUSG00000042213.12	106	0.507
ENSMUSG00000031948.9	3259	0.66
ENSMUSG00000066442.12	37	-0.721
ENSMUSG00000024049.10	7877	0.153
ENSMUSG00000026414.9	153244	-0.019
ENSMUSG00000064202.11	265	0.595
ENSMUSG00000020866.13	286	-0.588
ENSMUSG00000091329.2	12	0.83
ENSMUSG00000033981.10	40	-0.493
ENSMUSG00000031353.9	10675	-0.738
ENSMUSG00000038766.12	480	0.647
ENSMUSG00000019907.9	2630	-0.062
ENSMUSG00000046169.9	313	0.432
ENSMUSG00000022094.11	193	0.502
ENSMUSG00000027884.12	886	0.601
ENSMUSG00000054469.9	1850	-0.142
ENSMUSG00000074415.6	458	-0.568
ENSMUSG00000002769.8	14	0.573
ENSMUSG00000036437.5	98	0.649
ENSMUSG00000029020.9	8456	-0.226
ENSMUSG00000052337.11	9651	0.104
ENSMUSG00000101556.1	3	0.725
ENSMUSG00000048636.7	135	-0.874
ENSMUSG00000036879.11	1248	0.293
ENSMUSG00000051747.10	90066	0.079
ENSMUSG00000051747.10	90066	0.269
ENSMUSG00000029095.13	152	-0.589
ENSMUSG00000031586.12	6390	0.046
ENSMUSG00000070732.2	139	0.493
ENSMUSG00000049659.11	455	0.179
ENSMUSG00000032316.7	1169	-0.408
ENSMUSG00000031776.12	2719	0.537
ENSMUSG00000028364.11	1731	0.325
ENSMUSG00000039376.9	9469	0.194
ENSMUSG00000026767.8	591	0.486
ENSMUSG00000018417.10	1455	0.32
ENSMUSG00000051747.10	90066	0.262
ENSMUSG00000051331.10	2598	0.407
ENSMUSG00000032336.13	2073	0.058
ENSMUSG00000032384.11	596	0.329
ENSMUSG00000033737.10	36	-0.517
ENSMUSG00000051747.10	90066	0.163
ENSMUSG00000074912.6	50	0.388
ENSMUSG00000005417.13	2715	0.041
ENSMUSG00000011831.12	1023	0.689
ENSMUSG00000063765.7	197	0.504
ENSMUSG00000054423.9	21	0.462
ENSMUSG00000033287.11	280	0.708
ENSMUSG00000024049.10	7877	0.172
ENSMUSG00000031543.14	755	-0.369
ENSMUSG00000059900.10	25	-0.488
ENSMUSG00000101556.1	3	0.647
ENSMUSG00000027881.10	1622	0.537
ENSMUSG00000024610.10	320	0.88
ENSMUSG00000021998.12	926	-0.395
ENSMUSG00000052688.8	81	0.37
ENSMUSG00000025006.11	2136	-0.284
ENSMUSG00000024049.10	7877	-0.04
ENSMUSG00000064043.9	613	0.299
ENSMUSG00000064043.9	613	0.295
ENSMUSG00000079110.7	87	-0.646
ENSMUSG00000052337.11	9651	0.118
ENSMUSG00000035184.11	141	0.333
ENSMUSG00000014856.8	843	-0.558
ENSMUSG00000032332.13	985	0.301
ENSMUSG00000037395.11	1051	-0.263
ENSMUSG00000046020.9	234	-0.169
ENSMUSG00000035469.13	617	-0.666
ENSMUSG00000039116.4	784	-0.508
ENSMUSG00000039099.7	10	-0.721
ENSMUSG00000052151.7	170	0.289
ENSMUSG00000052337.11	9651	0.106
ENSMUSG00000026571.8	1008	-0.201
ENSMUSG00000051747.10	90066	0.068
ENSMUSG00000005506.12	6388	0.214
ENSMUSG00000026414.9	153244	-0.008
ENSMUSG00000029761.12	3303	-0.172
ENSMUSG00000026977.13	2342	0.363
ENSMUSG00000048731.10	248	-0.545
ENSMUSG00000023971.8	587	-0.273
ENSMUSG00000022498.12	1061	0.109
ENSMUSG00000083674.3	34	0.456
ENSMUSG00000097048.3	263	0.085
ENSMUSG00000051747.10	90066	0.271
ENSMUSG00000001036.13	815	0.585
ENSMUSG00000036555.10	297	0.266
ENSMUSG00000028634.12	173	0.489
ENSMUSG00000028086.10	451	0.645
ENSMUSG00000071226.7	51	-0.526
ENSMUSG00000025978.10	415	-0.136
ENSMUSG00000028949.9	1453	-0.06
ENSMUSG00000097039.4	49	-0.691
ENSMUSG00000029203.12	1933	0.401
ENSMUSG00000037636.6	57	0.361
ENSMUSG00000034321.9	518	0.585
ENSMUSG00000039069.15	576	0.643
ENSMUSG00000082286.6	91	-0.333
ENSMUSG00000049606.12	1128	0.386
ENSMUSG00000031441.11	1019	0.388
ENSMUSG00000019590.12	221	-0.597
ENSMUSG00000021614.12	4548	0.131
ENSMUSG00000025026.10	6069	0.062
ENSMUSG00000021196.9	8088	0.407
ENSMUSG00000025860.10	749	-0.236
ENSMUSG00000048126.12	1590	0.321
ENSMUSG00000031586.12	6390	0.046
ENSMUSG00000020620.10	88	-0.633
ENSMUSG00000068748.4	214	0.52
ENSMUSG00000039108.10	206	0.278
ENSMUSG00000035572.12	472	-0.231
ENSMUSG00000027082.11	2078	0.118
ENSMUSG00000061723.13	72	-0.423
ENSMUSG00000068284.10	271	0.29
ENSMUSG00000031137.13	1668	0.119
ENSMUSG00000026418.12	60689	-0.804
ENSMUSG00000026484.9	2368	0.744
ENSMUSG00000054404.8	208	0.365
ENSMUSG00000021902.6	242	-0.558
ENSMUSG00000036246.10	248	0.271
ENSMUSG00000023349.10	41	0.326
ENSMUSG00000040723.10	3617	0.042
ENSMUSG00000036879.11	1248	0.263
ENSMUSG00000023150.10	14374	-0.119
ENSMUSG00000025006.11	2136	-0.28
ENSMUSG00000052337.11	9651	0.084
ENSMUSG00000037605.12	208	0.374
ENSMUSG00000061315.9	3229	-0.058
ENSMUSG00000049606.12	1128	0.491
ENSMUSG00000055296.10	2299	-0.151
ENSMUSG00000055407.9	108	-0.33
ENSMUSG00000035051.10	526	0.543
ENSMUSG00000027829.11	1760	-0.106
ENSMUSG00000038844.8	933	-0.184
ENSMUSG00000036026.11	1528	-0.174
ENSMUSG00000051747.10	90066	0.288
ENSMUSG00000037458.10	7977	0.053
ENSMUSG00000036528.10	237	0.23
ENSMUSG00000041757.11	805	0.617
ENSMUSG00000039782.10	446	-0.335
ENSMUSG00000051747.10	90066	0.446
ENSMUSG00000030695.9	41104	-0.009
ENSMUSG00000051747.10	90066	0.299
ENSMUSG00000038132.5	3382	-0.115
ENSMUSG00000034120.14	9400	-0.015
ENSMUSG00000030882.13	35	-0.869
ENSMUSG00000059981.7	1802	-0.207
ENSMUSG00000038170.11	4395	-0.142
ENSMUSG00000037458.10	7977	0.034
ENSMUSG00000047342.12	203	0.227
ENSMUSG00000051747.10	90066	0.165
ENSMUSG00000020346.12	1553	0.5
ENSMUSG00000042439.8	778	0.707
ENSMUSG00000022498.12	1061	0.072
ENSMUSG00000037679.8	86	-0.599
ENSMUSG00000030057.11	14895	-0.012
ENSMUSG00000061315.9	3229	-0.056
ENSMUSG00000026193.11	12552	0.045
ENSMUSG00000059060.9	55	0.639
ENSMUSG00000022094.11	193	0.234
ENSMUSG00000021987.8	1195	0.085
ENSMUSG00000049606.12	1128	0.407
ENSMUSG00000090626.5	312	-0.093
ENSMUSG00000036334.8	389	0.332
ENSMUSG00000023995.7	80	0.253
ENSMUSG00000001948.9	101	0.281
ENSMUSG00000031441.11	1019	0.331
ENSMUSG00000028229.7	803	0.085
ENSMUSG00000028901.9	869	0.404
ENSMUSG00000051747.10	90066	0.272
ENSMUSG00000031441.11	1019	0.332
ENSMUSG00000053332.9	2111	-0.724
ENSMUSG00000043461.9	19	-0.362
ENSMUSG00000035189.12	113	-0.51
ENSMUSG00000049606.12	1128	0.55
ENSMUSG00000049606.12	1128	0.385
ENSMUSG00000015937.10	2371	-0.101
ENSMUSG00000020492.7	1894	0.722
ENSMUSG00000090841.1	5232	-0.026
ENSMUSG00000096974.1	30	0.629
ENSMUSG00000024044.11	4516	-0.166
ENSMUSG00000003282.5	194	-0.569
ENSMUSG00000029454.11	522	0.119
ENSMUSG00000046311.9	1158	0.115
ENSMUSG00000054280.10	765	0.211
ENSMUSG00000020176.13	36717	0.035
ENSMUSG00000028608.11	1724	-0.558
ENSMUSG00000027900.11	1434	0.169
ENSMUSG00000071679.4	35	-0.775
ENSMUSG00000017715.7	685	-0.71
ENSMUSG00000023971.8	587	-0.056
ENSMUSG00000001138.9	152	-0.586
ENSMUSG00000025144.13	1016	0.07
ENSMUSG00000023150.10	14374	-0.116
ENSMUSG00000026743.12	1009	-0.234
ENSMUSG00000031776.12	2719	-0.071
ENSMUSG00000027523.15	34073	0.115
ENSMUSG00000036246.10	248	0.206
ENSMUSG00000027082.11	2078	0.119
ENSMUSG00000028345.11	970	0.585
ENSMUSG00000030846.11	942	0.51
ENSMUSG00000052337.11	9651	0.095
ENSMUSG00000001964.10	230	-0.21
ENSMUSG00000051747.10	90066	-0.422
ENSMUSG00000034820.3	969	-0.106
ENSMUSG00000026072.8	472	0.302
ENSMUSG00000024381.11	538	0.103
ENSMUSG00000053205.8	78	-0.237
ENSMUSG00000087579.3	481	-0.693
ENSMUSG00000092241.1	48	-0.263
ENSMUSG00000023935.9	30	0.605
ENSMUSG00000035107.9	988	0.485
ENSMUSG00000097336.4	31	0.626
ENSMUSG00000034520.10	1275	0.058
ENSMUSG00000024219.11	483	-0.141
ENSMUSG00000041757.11	805	0.597
ENSMUSG00000037697.14	328	0.362
ENSMUSG00000004500.8	331	0.264
ENSMUSG00000040723.10	3617	0.039
ENSMUSG00000036564.12	10660	-0.117
ENSMUSG00000084885.3	26	-0.5
ENSMUSG00000029616.9	2115	0.06
ENSMUSG00000031736.6	327	0.291
ENSMUSG00000036591.11	992	0.07
ENSMUSG00000049606.12	1128	0.395
ENSMUSG00000037458.10	7977	0.038
ENSMUSG00000040964.12	859	-0.103
ENSMUSG00000089945.6	0	0.134
ENSMUSG00000025809.11	18218	-0.017
ENSMUSG00000039069.15	576	-0.315
ENSMUSG00000100510.2	2000	-0.024
ENSMUSG00000033540.14	563	0.123
ENSMUSG00000031216.9	874	0.762
ENSMUSG00000030852.11	1453	-0.151
ENSMUSG00000030846.11	942	0.512
ENSMUSG00000027829.11	1760	0.107
ENSMUSG00000061981.10	3142	0.072
ENSMUSG00000028644.12	35	0.295
ENSMUSG00000032498.5	906	-0.047
ENSMUSG00000026825.13	112	-0.704
ENSMUSG00000049606.12	1128	0.422
ENSMUSG00000031575.13	1802	-0.03
ENSMUSG00000021759.9	1226	-0.214
ENSMUSG00000031558.11	1626	0.155
ENSMUSG00000022801.9	1104	0.141
ENSMUSG00000019961.12	6070	0.112
ENSMUSG00000019487.10	1009	-0.129
ENSMUSG00000024182.12	444	0.256
ENSMUSG00000061887.10	1471	0.126
ENSMUSG00000031442.16	399	0.518
ENSMUSG00000024581.8	663	0.079
ENSMUSG00000052151.7	170	0.158
ENSMUSG00000074406.4	93	-0.484
ENSMUSG00000052337.11	9651	0.067
ENSMUSG00000079428.4	469	0.455
ENSMUSG00000021759.9	1226	-0.156
ENSMUSG00000020176.13	36717	0.058
ENSMUSG00000050447.11	75	0.22
ENSMUSG00000020061.13	162	-0.348
ENSMUSG00000051747.10	90066	0.252
ENSMUSG00000051747.10	90066	0.106
ENSMUSG00000056492.5	1288	0.233
ENSMUSG00000037286.11	1247	-0.085
ENSMUSG00000029616.9	2115	0.081
ENSMUSG00000021782.10	381	-0.299
ENSMUSG00000041879.9	3376	0.214
ENSMUSG00000019856.9	124	-0.659
ENSMUSG00000051747.10	90066	0.078
ENSMUSG00000049550.13	2554	-0.07
ENSMUSG00000028718.12	432	-0.214
ENSMUSG00000029616.9	2115	0.034
ENSMUSG00000034035.14	96	0.414
ENSMUSG00000020898.14	1596	0.044
ENSMUSG00000037608.11	3563	-0.092
ENSMUSG00000027900.11	1434	0.096
ENSMUSG00000031585.9	1641	-0.133
ENSMUSG00000040728.11	45	-0.344
ENSMUSG00000028580.11	3393	0.326
ENSMUSG00000058498.8	2976	0.204
ENSMUSG00000040345.9	52	0.415
ENSMUSG00000043411.11	1147	0.238
ENSMUSG00000049606.12	1128	0.345
ENSMUSG00000026648.14	201	0.244
ENSMUSG00000038244.9	6939	-0.157
ENSMUSG00000035572.12	472	-0.447
ENSMUSG00000073771.7	53	-0.563
ENSMUSG00000031706.6	238	-0.314
ENSMUSG00000068580.7	481	0.408
ENSMUSG00000037112.12	694	0.255
ENSMUSG00000038244.9	6939	-0.172
ENSMUSG00000026921.14	1647	-0.809
ENSMUSG00000038526.10	1237	-0.243
ENSMUSG00000025035.8	1112	-0.045
ENSMUSG00000043541.12	12	-0.5
ENSMUSG00000021906.9	1223	0.073
ENSMUSG00000087175.3	3	0.5
ENSMUSG00000037608.11	3563	-0.08
ENSMUSG00000000838.13	1856	-0.194
ENSMUSG00000020315.14	12665	-0.051
ENSMUSG00000005968.10	163	-0.369
ENSMUSG00000063576.7	4452	-0.069
ENSMUSG00000026860.12	2114	-0.046
ENSMUSG00000023330.8	259	-0.123
ENSMUSG00000046311.9	1158	0.121
ENSMUSG00000051855.11	52662	-0.014
ENSMUSG00000063576.7	4452	-0.085
ENSMUSG00000040940.14	1888	-0.135
ENSMUSG00000045411.12	1144	0.143
ENSMUSG00000074406.4	93	-0.39
ENSMUSG00000024387.9	1983	0.248
ENSMUSG00000026781.11	1142	0.103
ENSMUSG00000031714.8	2036	-0.156
ENSMUSG00000027422.11	2376	-0.213
ENSMUSG00000029470.11	423	0.219
ENSMUSG00000039065.10	276	0.504
ENSMUSG00000033697.11	245	0.612
ENSMUSG00000049606.12	1128	0.371
ENSMUSG00000051747.10	90066	0.146
ENSMUSG00000033096.7	736	0.065
ENSMUSG00000026773.15	398	-0.283
ENSMUSG00000059586.5	1113	0.058
ENSMUSG00000039770.5	2201	-0.037
ENSMUSG00000033004.10	897	0.496
ENSMUSG00000029475.13	920	0.079
ENSMUSG00000061723.13	72	0.277
ENSMUSG00000051747.10	90066	-0.264
ENSMUSG00000051747.10	90066	0.143
ENSMUSG00000034484.7	1171	-0.109
ENSMUSG00000039116.4	784	-0.297
ENSMUSG00000057133.10	1143	0.159
ENSMUSG00000062526.3	573	-0.07
ENSMUSG00000044017.12	159	-0.199
ENSMUSG00000074500.7	92	-0.282
ENSMUSG00000029769.12	671	0.435
ENSMUSG00000038990.10	341	0.233
ENSMUSG00000029027.4	132	-0.268
ENSMUSG00000026790.15	1581	-0.091
ENSMUSG00000028809.12	4128	-0.166
ENSMUSG00000015377.9	514	-0.095
ENSMUSG00000020516.11	1661	-0.209
ENSMUSG00000040225.11	2970	-0.289
ENSMUSG00000032355.12	1862	0.194
ENSMUSG00000026781.11	1142	0.194
ENSMUSG00000039768.12	1914	-0.047
ENSMUSG00000024044.11	4516	-0.07
ENSMUSG00000045411.12	1144	0.123
ENSMUSG00000037395.11	1051	0.227
ENSMUSG00000046962.11	429	-0.314
ENSMUSG00000061028.6	765	0.5
ENSMUSG00000049606.12	1128	0.367
ENSMUSG00000021843.12	3302	-0.139
ENSMUSG00000052446.12	289	0.229
ENSMUSG00000035649.13	619	-0.51
ENSMUSG00000039298.12	709	0.183
ENSMUSG00000027806.5	985	0.147
ENSMUSG00000041757.11	805	-0.459
ENSMUSG00000029836.11	847	0.63
ENSMUSG00000032366.11	90795	-0.011
ENSMUSG00000029086.11	242	0.116
ENSMUSG00000031422.12	6192	0.038
ENSMUSG00000032216.10	33952	0.177
ENSMUSG00000067367.5	751	0.14
ENSMUSG00000032185.10	1245	-0.042
ENSMUSG00000045659.13	1734	0.246
ENSMUSG00000021870.13	5200	0.12
ENSMUSG00000032355.12	1862	0.188
ENSMUSG00000032355.12	1862	0.168
ENSMUSG00000035325.12	5355	0.129
ENSMUSG00000004500.8	331	0.171
ENSMUSG00000034120.14	9400	-0.019
ENSMUSG00000018417.10	1455	0.12
ENSMUSG00000002372.8	1702	0.294
ENSMUSG00000032525.10	1635	0.03
ENSMUSG00000021131.9	772	0.096
ENSMUSG00000038822.11	535	0.098
ENSMUSG00000048636.7	135	-0.412
ENSMUSG00000035325.12	5355	0.129
ENSMUSG00000038685.14	488	0.233
ENSMUSG00000024044.11	4516	-0.075
ENSMUSG00000026811.14	831	0.282
ENSMUSG00000047617.7	377	0.251
ENSMUSG00000027304.9	787	0.627
ENSMUSG00000002944.11	6246	-0.218
ENSMUSG00000034152.5	1966	-0.139
ENSMUSG00000020652.13	456	0.15
ENSMUSG00000022538.15	888	-0.063
ENSMUSG00000016386.11	1050	0.025
ENSMUSG00000051747.10	90066	0.169
ENSMUSG00000062866.11	2425	0.158
ENSMUSG00000069769.9	1389	0.304
ENSMUSG00000040061.13	136	0.431
ENSMUSG00000073437.6	190	0.5
ENSMUSG00000028995.10	1845	-0.134
ENSMUSG00000078676.5	1113	0.416
ENSMUSG00000031788.9	633	-0.307
ENSMUSG00000051747.10	90066	0.143
ENSMUSG00000034471.8	1199	-0.121
ENSMUSG00000018427.7	1672	0.048
ENSMUSG00000035189.12	113	-0.393
ENSMUSG00000030882.13	35	0.062
ENSMUSG00000079658.5	2923	0.036
ENSMUSG00000037148.7	1350	0.092
ENSMUSG00000021496.8	453	0.039
ENSMUSG00000029673.13	1003	-0.457
ENSMUSG00000033392.11	1212	-0.17
ENSMUSG00000017713.9	137	0.191
ENSMUSG00000036555.10	297	-0.225
ENSMUSG00000052299.8	1335	-0.082
ENSMUSG00000037395.11	1051	0.141
ENSMUSG00000070047.8	1425	0.208
ENSMUSG00000045962.12	3274	0.497
ENSMUSG00000014039.13	265	-0.425
ENSMUSG00000101166.2	5	0.114
ENSMUSG00000047342.12	203	0.777
ENSMUSG00000037003.11	1148	-0.059
ENSMUSG00000038773.10	761	-0.154
ENSMUSG00000049295.12	629	0.167
ENSMUSG00000037712.11	4963	-0.162
ENSMUSG00000097727.3	20	0.597
ENSMUSG00000059013.8	996	-0.07
ENSMUSG00000032878.12	54	0.5
ENSMUSG00000051747.10	90066	0.302
ENSMUSG00000019189.9	2082	-0.154
ENSMUSG00000032366.11	90795	-0.012
ENSMUSG00000057766.9	299	-0.163
ENSMUSG00000039953.9	993	0.085
ENSMUSG00000025732.5	2062	-0.016
ENSMUSG00000031422.12	6192	0.017
ENSMUSG00000037742.10	33459	-0.505
ENSMUSG00000031585.9	1641	-0.348
ENSMUSG00000028931.7	196	0.413
ENSMUSG00000033419.11	4317	0.112
ENSMUSG00000031379.9	144	0.135
ENSMUSG00000056228.9	562	-0.27
ENSMUSG00000018449.8	448	-0.421
ENSMUSG00000064215.9	405	0.151
ENSMUSG00000017677.7	3663	0.124
ENSMUSG00000003810.8	1162	-0.085
ENSMUSG00000026790.15	1581	-0.064
ENSMUSG00000010751.10	58	0.478
ENSMUSG00000087331.4	84	0.339
ENSMUSG00000025423.11	1786	0.727
ENSMUSG00000002052.6	1263	-0.062
ENSMUSG00000044937.10	58	0.489
ENSMUSG00000026596.9	364	-0.469
ENSMUSG00000040687.12	204	-0.22
ENSMUSG00000022607.10	1830	-0.364
ENSMUSG00000023805.12	262	0.494
ENSMUSG00000038485.5	247	0.472
ENSMUSG00000024045.5	2517	0.19
ENSMUSG00000032366.11	90795	-0.006
ENSMUSG00000045751.12	492	-0.186
ENSMUSG00000022770.12	611	0.106
ENSMUSG00000042133.12	1580	0.211
ENSMUSG00000051747.10	90066	0.093
ENSMUSG00000051747.10	90066	0.429
ENSMUSG00000055480.6	30	0.615
ENSMUSG00000059474.9	836	-0.598
ENSMUSG00000031965.10	6773	0.239
ENSMUSG00000035032.7	18	0.152
ENSMUSG00000026305.11	5011	0.273
ENSMUSG00000031819.9	3293	0.303
ENSMUSG00000061306.11	3602	-0.1
ENSMUSG00000026565.14	348	-0.487
ENSMUSG00000032475.11	1168	-0.046
ENSMUSG00000051984.9	106	0.358
ENSMUSG00000021843.12	3302	-0.151
ENSMUSG00000028229.7	803	0.044
ENSMUSG00000086968.4	372	-0.304
ENSMUSG00000087128.3	23	0.425
ENSMUSG00000030990.13	973	-0.035
ENSMUSG00000098692.1	0	0.246
ENSMUSG00000021902.6	242	-0.218
ENSMUSG00000030882.13	35	0.051
ENSMUSG00000025035.8	1112	-0.029
ENSMUSG00000017692.8	94	0.277
ENSMUSG00000028910.8	662	-0.065
ENSMUSG00000021098.10	42	0.379
ENSMUSG00000025059.12	1272	0.051
ENSMUSG00000053702.12	6487	0.108
ENSMUSG00000042632.12	417	0.284
ENSMUSG00000022771.11	2225	-0.025
ENSMUSG00000036502.10	1258	-0.2
ENSMUSG00000026463.13	803	0.332
ENSMUSG00000073236.4	401	0.425
ENSMUSG00000086363.3	27	0.44
ENSMUSG00000035505.10	360	0.161
ENSMUSG00000026189.9	367	0.063
ENSMUSG00000039163.9	488	0.034
ENSMUSG00000070733.9	1373	0.117
ENSMUSG00000039166.11	442	0.378
ENSMUSG00000002799.5	148	0.272
ENSMUSG00000021144.10	476	-0.142
ENSMUSG00000025262.8	291	0.11
ENSMUSG00000030313.11	490	0.174
ENSMUSG00000049550.13	2554	0.163
ENSMUSG00000049690.11	417	0.218
ENSMUSG00000024381.11	538	0.291
ENSMUSG00000032366.11	90795	-0.013
ENSMUSG00000029207.12	1396	-0.452
ENSMUSG00000032386.11	924	-0.388
ENSMUSG00000084925.3	68	0.34
ENSMUSG00000039835.11	1074	0.346
ENSMUSG00000021432.10	376	-0.113
ENSMUSG00000027881.10	1622	-0.028
ENSMUSG00000063253.6	596	0.323
ENSMUSG00000046311.9	1158	-0.267
ENSMUSG00000006498.12	3288	0.124
ENSMUSG00000028842.11	431	0.212
ENSMUSG00000051984.9	106	0.479
ENSMUSG00000055923.12	333	-0.128
ENSMUSG00000022228.9	1568	0.157
ENSMUSG00000014039.13	265	-0.266
ENSMUSG00000032355.12	1862	-0.09
ENSMUSG00000026958.9	244	0.139
ENSMUSG00000056917.8	928	0.176
ENSMUSG00000078495.6	226	-0.168
ENSMUSG00000061689.11	1295	-0.358
ENSMUSG00000033060.11	10330	-0.142
ENSMUSG00000020315.14	12665	-0.042
ENSMUSG00000040940.14	1888	-0.129
ENSMUSG00000026072.8	472	-0.145
ENSMUSG00000032826.12	1570	-0.139
ENSMUSG00000075415.9	1186	0.424
ENSMUSG00000032384.11	596	-0.168
ENSMUSG00000031714.8	2036	-0.102
ENSMUSG00000035958.2	760	-0.401
ENSMUSG00000005982.9	738	0.049
ENSMUSG00000038170.11	4395	0.288
ENSMUSG00000022438.6	551	-0.626
ENSMUSG00000004187.10	132	0.288
ENSMUSG00000026600.8	1315	0.094
ENSMUSG00000008489.14	79	0.608
ENSMUSG00000049606.12	1128	-0.306
ENSMUSG00000032067.5	1012	-0.135
ENSMUSG00000034164.13	155	0.346
ENSMUSG00000025495.10	1508	0.033
ENSMUSG00000017677.7	3663	0.117
ENSMUSG00000027763.9	3817	0.117
ENSMUSG00000062590.9	289	0.121
ENSMUSG00000024998.13	863	-0.631
ENSMUSG00000032307.12	813	0.17
ENSMUSG00000031819.9	3293	0.104
ENSMUSG00000023994.9	418	0.218
ENSMUSG00000001507.12	654	-0.319
ENSMUSG00000034165.12	9827	-0.203
ENSMUSG00000027620.12	7151	-0.017
ENSMUSG00000006276.9	1153	-0.106
ENSMUSG00000006576.12	1201	-0.056
ENSMUSG00000040219.4	95	0.248
ENSMUSG00000034484.7	1171	-0.06
ENSMUSG00000048416.11	5817	-0.117
ENSMUSG00000089847.3	339	0.026
ENSMUSG00000051379.8	782	0.029
ENSMUSG00000023707.9	325	0.108
ENSMUSG00000031776.12	2719	-0.056
ENSMUSG00000004626.10	586	0.147
ENSMUSG00000049295.12	629	0.293
ENSMUSG00000021870.13	5200	0.089
ENSMUSG00000024924.10	1790	-0.175
ENSMUSG00000047473.10	309	0.179
ENSMUSG00000074829.6	266	-0.289
ENSMUSG00000003812.9	127	0.374
ENSMUSG00000060073.5	2178	0.399
ENSMUSG00000015942.5	259	0.25
ENSMUSG00000023235.9	187	0.413
ENSMUSG00000032615.10	821	0.156
ENSMUSG00000040591.14	1811	0.347
ENSMUSG00000068184.6	536	-0.041
ENSMUSG00000054309.8	1944	-0.021
ENSMUSG00000049755.10	838	0.121
ENSMUSG00000048677.8	159	-0.168
ENSMUSG00000038244.9	6939	-0.036
ENSMUSG00000005501.10	1503	0.223
ENSMUSG00000087138.1	272	-0.402
ENSMUSG00000030067.13	2582	0.077
ENSMUSG00000019920.13	4562	-0.029
ENSMUSG00000063698.5	159	-0.105
ENSMUSG00000030265.10	1429	0.03
ENSMUSG00000051705.8	374	-0.5
ENSMUSG00000025786.11	1780	0.026
ENSMUSG00000029655.13	1064	0.571
