Gene	count	psi
ENSMUSG00000030519.10	3680	-0.356
ENSMUSG00000026150.10	6171	-0.285
ENSMUSG00000026150.10	6171	-0.361
ENSMUSG00000020792.11	2078	-0.506
ENSMUSG00000020792.11	2078	-0.452
ENSMUSG00000022744.8	2324	-0.374
ENSMUSG00000033793.8	4515	0.296
ENSMUSG00000037935.12	1747	0.362
ENSMUSG00000053768.9	1115	-0.496
ENSMUSG00000025871.14	5589	0.601
ENSMUSG00000025871.14	5589	0.267
ENSMUSG00000025871.14	5589	0.306
ENSMUSG00000025871.14	5589	0.246
ENSMUSG00000025871.14	5589	0.707
ENSMUSG00000056121.11	929	-0.511
ENSMUSG00000052584.9	890	0.157
ENSMUSG00000063077.10	11459	-0.441
ENSMUSG00000031996.12	6302	-0.426
ENSMUSG00000055762.11	1461	-0.415
ENSMUSG00000004631.11	689	-0.48
ENSMUSG00000021820.12	2100	-0.637
ENSMUSG00000033352.7	2600	-0.374
ENSMUSG00000021493.11	1260	-0.479
ENSMUSG00000031422.12	7258	0.423
ENSMUSG00000031422.12	7258	0.571
ENSMUSG00000040354.10	2104	-0.287
ENSMUSG00000035203.11	1776	0.483
ENSMUSG00000026634.12	1656	-0.131
ENSMUSG00000019188.12	3241	-0.408
ENSMUSG00000019188.12	3241	-0.405
ENSMUSG00000049550.13	2165	0.622
ENSMUSG00000037400.12	1088	-0.666
ENSMUSG00000032570.12	3072	-0.468
ENSMUSG00000064302.9	4203	-0.337
ENSMUSG00000022884.10	4240	0.129
ENSMUSG00000022884.10	4240	0.174
ENSMUSG00000009079.12	5548	-0.219
ENSMUSG00000061689.11	4528	0.146
ENSMUSG00000061689.11	4528	0.512
ENSMUSG00000061689.11	4528	0.248
ENSMUSG00000029405.12	9329	-0.268
ENSMUSG00000040560.9	2769	-0.656
ENSMUSG00000029538.9	1479	-0.092
ENSMUSG00000022568.12	730	-0.625
ENSMUSG00000017670.12	3006	-0.52
ENSMUSG00000027575.15	1659	-0.4
ENSMUSG00000054808.9	2435	0.493
ENSMUSG00000028478.14	3020	-0.572
ENSMUSG00000024127.10	3550	0.251
ENSMUSG00000025369.10	6902	-0.461
ENSMUSG00000060261.11	4699	-0.33
ENSMUSG00000060261.11	4699	-0.297
ENSMUSG00000036435.9	1631	-0.624
ENSMUSG00000068739.9	3605	-0.157
ENSMUSG00000060279.9	3241	-0.621
ENSMUSG00000028649.13	8114	-0.516
ENSMUSG00000029071.12	486	-0.9
ENSMUSG00000031626.12	2896	-0.518
ENSMUSG00000029462.14	3598	0.332
ENSMUSG00000071454.9	745	-0.645
ENSMUSG00000071454.9	745	0.655
ENSMUSG00000029148.11	2692	-0.387
ENSMUSG00000003810.8	2434	-0.644
ENSMUSG00000031511.10	3341	-0.523
ENSMUSG00000034647.10	2821	-0.458
ENSMUSG00000026860.12	1440	-0.706
ENSMUSG00000026860.12	1440	-0.616
ENSMUSG00000031865.11	4389	-0.43
ENSMUSG00000017421.14	5016	-0.451
ENSMUSG00000024038.12	1865	0.047
ENSMUSG00000034826.10	771	-0.589
ENSMUSG00000067786.12	75674	0.311
ENSMUSG00000067786.12	75674	0.299
ENSMUSG00000067786.12	75674	0.314
ENSMUSG00000067786.12	75674	0.085
ENSMUSG00000067786.12	75674	0.225
ENSMUSG00000031078.11	4265	-0.332
ENSMUSG00000039262.12	7179	-0.454
ENSMUSG00000009090.13	3258	-0.656
ENSMUSG00000052337.11	3463	-0.403
ENSMUSG00000052337.11	3463	-0.267
ENSMUSG00000052337.11	3463	-0.365
ENSMUSG00000061136.9	2847	0.295
ENSMUSG00000030689.11	1073	0.408
ENSMUSG00000030689.11	1073	0.525
ENSMUSG00000026657.12	3066	-0.577
ENSMUSG00000047454.7	1632	0.367
ENSMUSG00000019528.14	637	-0.409
ENSMUSG00000027642.11	3808	-0.53
ENSMUSG00000037032.11	4755	-0.42
ENSMUSG00000026305.11	547	-0.611
ENSMUSG00000022892.10	9353	0.129
ENSMUSG00000022892.10	9353	0.198
ENSMUSG00000040648.10	3626	-0.398
ENSMUSG00000040648.10	3626	-0.537
ENSMUSG00000040648.10	3626	-0.442
ENSMUSG00000040407.13	6617	0.374
ENSMUSG00000040407.13	6617	0.2
ENSMUSG00000026155.9	2000	-0.62
ENSMUSG00000047547.10	1525	-0.437
ENSMUSG00000069601.9	6590	-0.54
ENSMUSG00000069601.9	6590	-0.558
ENSMUSG00000021262.10	2903	0.284
ENSMUSG00000017677.7	11840	-0.294
ENSMUSG00000017677.7	11840	-0.282
ENSMUSG00000005871.10	7783	-0.331
ENSMUSG00000005417.13	2455	-0.11
ENSMUSG00000028863.9	1610	-0.51
ENSMUSG00000024381.11	1557	-0.47
ENSMUSG00000024381.11	1557	-0.552
ENSMUSG00000022636.9	1676	0.513
ENSMUSG00000022636.9	1676	0.702
ENSMUSG00000032076.14	5371	-0.34
ENSMUSG00000032076.14	5371	0.633
ENSMUSG00000068663.9	1152	-0.606
ENSMUSG00000026782.11	3688	-0.563
ENSMUSG00000021693.15	1883	-0.7
ENSMUSG00000057738.9	10179	-0.381
ENSMUSG00000045983.11	4386	-0.68
ENSMUSG00000049659.11	1315	-0.587
ENSMUSG00000033295.9	3447	-0.548
ENSMUSG00000029106.10	6238	-0.512
ENSMUSG00000029106.10	6238	-0.514
ENSMUSG00000001143.9	946	-0.584
ENSMUSG00000019302.12	3811	-0.397
ENSMUSG00000031864.11	1556	-0.595
ENSMUSG00000027455.12	2179	-0.429
ENSMUSG00000013236.12	12183	0.298
ENSMUSG00000027550.10	1308	0.552
ENSMUSG00000027550.10	1308	0.409
ENSMUSG00000027012.11	5249	-0.455
ENSMUSG00000005881.9	3167	-0.572
ENSMUSG00000024985.14	18786	-0.284
ENSMUSG00000024985.14	18786	-0.423
ENSMUSG00000043909.12	7163	0.393
ENSMUSG00000019920.13	1161	-0.194
ENSMUSG00000000325.11	2425	-0.421
ENSMUSG00000024983.9	895	-0.635
ENSMUSG00000031708.11	7775	0.453
ENSMUSG00000069539.7	658	-0.693
ENSMUSG00000021047.6	7444	0.34
ENSMUSG00000021047.6	7444	0.589
ENSMUSG00000047879.12	3457	0.232
ENSMUSG00000033392.11	6430	-0.442
ENSMUSG00000008489.14	5504	-0.265
ENSMUSG00000028184.8	5910	-0.518
ENSMUSG00000024392.13	2245	0.483
ENSMUSG00000024392.13	2245	0.336
ENSMUSG00000040711.7	1420	-0.558
ENSMUSG00000024826.10	1903	-0.463
ENSMUSG00000032178.9	6600	0.221
ENSMUSG00000024044.11	1887	-0.569
ENSMUSG00000028455.11	1359	0.133
ENSMUSG00000024908.10	2000	-0.523
ENSMUSG00000023021.11	1231	-0.526
ENSMUSG00000036940.11	2648	-0.451
ENSMUSG00000027035.6	3189	-0.478
ENSMUSG00000022744.8	2324	-0.377
ENSMUSG00000032340.7	2644	-0.51
ENSMUSG00000032497.11	805	-0.444
ENSMUSG00000064302.9	4203	-0.538
ENSMUSG00000061689.11	4528	0.328
ENSMUSG00000026289.11	1575	-0.52
ENSMUSG00000034120.14	8698	-0.035
ENSMUSG00000040549.12	4683	-0.393
ENSMUSG00000028184.8	5910	-0.545
ENSMUSG00000024044.11	1887	-0.464
ENSMUSG00000049550.13	2165	0.105
ENSMUSG00000030557.12	1568	-0.576
ENSMUSG00000009079.12	5548	-0.07
ENSMUSG00000031093.10	993	-0.606
ENSMUSG00000026305.11	547	-0.587
ENSMUSG00000040648.10	3626	-0.348
ENSMUSG00000032463.6	916	-0.431
ENSMUSG00000022629.12	4002	-0.555
ENSMUSG00000031153.12	1152	-0.611
ENSMUSG00000024985.14	18786	-0.394
ENSMUSG00000023092.12	3108	-0.332
ENSMUSG00000019920.13	1161	-0.165
ENSMUSG00000028759.9	4934	0.24
ENSMUSG00000025006.11	1168	0.299
ENSMUSG00000034252.10	1452	-0.427
ENSMUSG00000019943.9	4109	-0.525
ENSMUSG00000026305.11	547	-0.616
ENSMUSG00000030689.11	1073	0.476
ENSMUSG00000024985.14	18786	-0.432
ENSMUSG00000019920.13	1161	-0.161
ENSMUSG00000026860.12	1440	-0.53
ENSMUSG00000054808.9	2435	-0.302
ENSMUSG00000034602.9	1296	-0.632
ENSMUSG00000019920.13	1161	-0.157
ENSMUSG00000030704.10	8533	-0.222
ENSMUSG00000026615.10	4500	-0.316
ENSMUSG00000020598.11	6120	-0.32
ENSMUSG00000032560.9	938	-0.551
ENSMUSG00000041609.12	459	-0.619
ENSMUSG00000008489.14	5504	-0.305
ENSMUSG00000032826.12	9244	-0.387
ENSMUSG00000024044.11	1887	-0.416
ENSMUSG00000020866.13	691	-0.966
ENSMUSG00000058835.10	1585	-0.496
ENSMUSG00000024985.14	18786	-0.439
ENSMUSG00000038365.7	1170	-0.514
ENSMUSG00000033295.9	3447	-0.365
ENSMUSG00000023092.12	3108	-0.339
ENSMUSG00000027523.15	21594	-0.569
ENSMUSG00000041642.14	4551	-0.449
ENSMUSG00000031256.7	2649	-0.424
ENSMUSG00000020290.10	4134	-0.13
ENSMUSG00000049659.11	1315	-0.588
ENSMUSG00000029071.12	486	-0.927
ENSMUSG00000002010.13	2546	-0.185
ENSMUSG00000004207.10	2959	-0.384
ENSMUSG00000032366.11	2072	0.46
ENSMUSG00000027455.12	2179	-0.358
ENSMUSG00000040785.13	31026	0.231
ENSMUSG00000026987.12	2553	-0.625
ENSMUSG00000057421.8	1084	-0.274
ENSMUSG00000030172.11	3588	0.633
ENSMUSG00000028455.11	1359	0.276
ENSMUSG00000041020.10	741	-0.528
ENSMUSG00000060261.11	4699	-0.214
ENSMUSG00000021268.13	14504	0.136
ENSMUSG00000026657.12	3066	-0.676
ENSMUSG00000028649.13	8114	0.689
ENSMUSG00000042323.12	4484	-0.323
ENSMUSG00000037400.12	1088	-0.39
ENSMUSG00000060450.9	7582	-0.236
ENSMUSG00000039735.11	7849	-0.082
ENSMUSG00000053877.8	4461	-0.419
ENSMUSG00000041890.13	893	-0.749
ENSMUSG00000040374.9	1236	0.332
ENSMUSG00000028207.14	2129	-0.508
ENSMUSG00000022744.8	2324	-0.298
ENSMUSG00000038729.16	2	-0.548
ENSMUSG00000025085.12	2249	0.581
ENSMUSG00000026131.13	555	0.406
ENSMUSG00000025085.12	2249	-0.562
ENSMUSG00000037685.11	3092	-0.556
ENSMUSG00000001017.11	2949	0.258
ENSMUSG00000022568.12	730	-0.425
ENSMUSG00000024563.11	1580	0.317
ENSMUSG00000030172.11	3588	-0.586
ENSMUSG00000031865.11	4389	-0.459
ENSMUSG00000013236.12	12183	0.211
ENSMUSG00000022629.12	4002	-0.343
ENSMUSG00000019861.10	807	-0.648
ENSMUSG00000026933.13	3157	-0.517
ENSMUSG00000037935.12	1747	0.181
ENSMUSG00000028759.9	4934	0.248
ENSMUSG00000032340.7	2644	0.54
ENSMUSG00000042323.12	4484	0.633
ENSMUSG00000019943.9	4109	-0.479
ENSMUSG00000032826.12	9244	-0.25
ENSMUSG00000027601.9	1009	-0.429
ENSMUSG00000025006.11	1168	-0.343
ENSMUSG00000030231.8	862	-0.692
ENSMUSG00000021268.13	14504	0.211
ENSMUSG00000027244.10	1288	-0.537
ENSMUSG00000074227.7	591	-0.227
ENSMUSG00000049550.13	2165	-0.334
ENSMUSG00000029064.11	32089	-0.259
ENSMUSG00000021493.11	1260	-0.594
ENSMUSG00000036333.10	9231	0.218
ENSMUSG00000039262.12	7179	-0.44
ENSMUSG00000021936.9	1389	-0.657
ENSMUSG00000024381.11	1557	-0.322
ENSMUSG00000090386.5	1633	-0.516
ENSMUSG00000026159.9	1767	0.467
ENSMUSG00000054423.9	1772	0.327
ENSMUSG00000028931.7	690	-0.499
ENSMUSG00000033295.9	3447	0.438
ENSMUSG00000009772.11	975	-0.252
ENSMUSG00000064138.9	1243	0.875
ENSMUSG00000025085.12	2249	0.571
ENSMUSG00000103508.1	0	0.263
ENSMUSG00000022681.10	1921	0.197
ENSMUSG00000052584.9	890	0.436
ENSMUSG00000042590.12	1445	-0.287
ENSMUSG00000039089.10	1207	0.586
ENSMUSG00000014402.10	4257	0.228
ENSMUSG00000068739.9	3605	-0.088
ENSMUSG00000021338.13	879	-0.528
ENSMUSG00000028649.13	8114	0.56
ENSMUSG00000007411.11	1880	-0.264
ENSMUSG00000039585.11	2933	-0.446
ENSMUSG00000056342.12	4654	-0.419
ENSMUSG00000024985.14	18786	-0.168
ENSMUSG00000036026.11	2397	0.225
ENSMUSG00000004631.11	689	-0.278
ENSMUSG00000001036.13	1727	-0.326
ENSMUSG00000022607.10	2266	-0.401
ENSMUSG00000021427.9	4788	-0.177
ENSMUSG00000041609.12	459	-0.871
ENSMUSG00000026782.11	3688	-0.455
ENSMUSG00000103508.1	0	0.159
ENSMUSG00000031561.11	3107	-0.723
ENSMUSG00000004626.10	229	0.523
ENSMUSG00000040785.13	31026	0.195
ENSMUSG00000069601.9	6590	-0.554
ENSMUSG00000052105.12	1139	-0.37
ENSMUSG00000030691.10	1619	-0.473
ENSMUSG00000031939.11	362	0.361
ENSMUSG00000025006.11	1168	0.265
ENSMUSG00000030231.8	862	-0.588
ENSMUSG00000057406.12	5200	-0.375
ENSMUSG00000029538.9	1479	-0.052
ENSMUSG00000021820.12	2100	-0.704
ENSMUSG00000027523.15	21594	-0.18
ENSMUSG00000028909.13	467	-0.827
ENSMUSG00000070880.6	2733	0.634
ENSMUSG00000034902.13	4293	-0.268
ENSMUSG00000033392.11	6430	-0.564
ENSMUSG00000020598.11	6120	-0.399
ENSMUSG00000005871.10	7783	0.202
ENSMUSG00000050017.7	2406	0.303
ENSMUSG00000021427.9	4788	-0.176
ENSMUSG00000042670.5	408	-0.912
ENSMUSG00000039128.9	1757	-0.087
ENSMUSG00000026150.10	6171	-0.242
ENSMUSG00000032178.9	6600	0.067
ENSMUSG00000103508.1	0	0.397
ENSMUSG00000033088.14	1179	0.913
ENSMUSG00000031367.11	1763	-0.211
ENSMUSG00000073139.5	846	-0.412
ENSMUSG00000031342.13	6119	-0.209
ENSMUSG00000024830.12	483	-0.345
ENSMUSG00000037935.12	1747	0.541
ENSMUSG00000064302.9	4203	-0.321
ENSMUSG00000027104.14	3350	-0.206
ENSMUSG00000020640.9	430	-0.558
ENSMUSG00000047193.11	1309	-0.774
ENSMUSG00000000355.9	1181	-0.155
ENSMUSG00000043872.10	643	-0.418
ENSMUSG00000034799.12	1315	-0.627
ENSMUSG00000040687.12	2326	-0.43
ENSMUSG00000058799.10	2183	0.169
ENSMUSG00000026159.9	1767	0.465
ENSMUSG00000028760.12	2982	-0.403
ENSMUSG00000078784.4	841	-0.087
ENSMUSG00000031865.11	4389	-0.397
ENSMUSG00000041852.10	1166	-0.633
ENSMUSG00000019889.9	595	-0.816
ENSMUSG00000033653.13	1566	-0.516
ENSMUSG00000027012.11	5249	-0.071
ENSMUSG00000028863.9	1610	-0.274
ENSMUSG00000039367.9	2337	-0.407
ENSMUSG00000001143.9	946	-0.835
ENSMUSG00000024985.14	18786	-0.352
ENSMUSG00000078784.4	841	-0.085
ENSMUSG00000029064.11	32089	-0.223
ENSMUSG00000033392.11	6430	-0.373
ENSMUSG00000070880.6	2733	0.632
ENSMUSG00000037935.12	1747	0.528
ENSMUSG00000055296.10	780	-0.643
ENSMUSG00000036591.11	2591	-0.376
ENSMUSG00000025237.11	4941	-0.173
ENSMUSG00000039128.9	1757	-0.265
ENSMUSG00000029780.10	2382	-0.205
ENSMUSG00000028329.9	367	-0.264
ENSMUSG00000071454.9	745	0.526
ENSMUSG00000024534.11	1331	-0.34
ENSMUSG00000031256.7	2649	-0.604
ENSMUSG00000028093.11	139	-0.835
ENSMUSG00000011958.13	1560	-0.104
ENSMUSG00000057789.9	94	-0.652
ENSMUSG00000026819.11	1222	-0.428
ENSMUSG00000078517.7	1282	-0.474
ENSMUSG00000028184.8	5910	-0.417
ENSMUSG00000066643.8	813	-0.548
ENSMUSG00000052105.12	1139	-0.544
ENSMUSG00000010453.8	1369	-0.626
ENSMUSG00000027244.10	1288	-0.508
ENSMUSG00000030498.10	287	-0.464
ENSMUSG00000073139.5	846	-0.222
ENSMUSG00000002496.9	2615	-0.416
ENSMUSG00000027646.11	1096	-0.579
ENSMUSG00000032067.5	799	-0.259
ENSMUSG00000032558.14	110	-1.0
ENSMUSG00000037013.11	1193	-0.269
ENSMUSG00000009035.9	969	-0.497
ENSMUSG00000001036.13	1727	-0.137
ENSMUSG00000050017.7	2406	0.285
ENSMUSG00000062822.7	2188	-0.155
ENSMUSG00000025871.14	5589	0.427
ENSMUSG00000001036.13	1727	-0.148
ENSMUSG00000028849.13	2338	-0.322
ENSMUSG00000040374.9	1236	0.198
ENSMUSG00000078784.4	841	-0.089
ENSMUSG00000026743.12	814	0.631
ENSMUSG00000024302.11	769	0.451
ENSMUSG00000055447.14	2218	-0.396
ENSMUSG00000028833.9	2822	0.525
ENSMUSG00000034751.11	2527	-0.856
ENSMUSG00000040785.13	31026	0.061
ENSMUSG00000036644.11	1417	-0.488
ENSMUSG00000052534.11	7321	-0.171
ENSMUSG00000073563.2	1746	-0.476
ENSMUSG00000029207.12	3185	-0.38
ENSMUSG00000047454.7	1632	0.229
ENSMUSG00000023912.9	1114	0.458
ENSMUSG00000028863.9	1610	-0.543
ENSMUSG00000028184.8	5910	-0.437
ENSMUSG00000014554.9	601	-0.273
ENSMUSG00000024163.13	4145	0.287
ENSMUSG00000026566.11	2959	0.2
ENSMUSG00000031442.16	5218	-0.501
ENSMUSG00000064302.9	4203	-0.596
ENSMUSG00000022973.13	2737	-0.351
ENSMUSG00000027601.9	1009	-0.188
ENSMUSG00000078784.4	841	-0.087
ENSMUSG00000040785.13	31026	0.192
ENSMUSG00000021338.13	879	-0.647
ENSMUSG00000057541.10	379	-0.501
ENSMUSG00000057406.12	5200	-0.424
ENSMUSG00000067786.12	75674	0.029
ENSMUSG00000000296.7	318	-0.85
ENSMUSG00000008489.14	5504	-0.222
ENSMUSG00000049550.13	2165	-0.457
ENSMUSG00000028284.9	1382	0.257
ENSMUSG00000020297.6	4308	0.096
ENSMUSG00000024127.10	3550	0.163
ENSMUSG00000020792.11	2078	0.127
ENSMUSG00000035504.12	92	-0.69
ENSMUSG00000029534.13	1166	-0.37
ENSMUSG00000028218.15	1148	-0.129
ENSMUSG00000017677.7	11840	-0.237
ENSMUSG00000036834.12	757	-0.533
ENSMUSG00000029778.8	2522	-0.345
ENSMUSG00000026781.11	1547	-0.481
ENSMUSG00000025006.11	1168	0.403
ENSMUSG00000028158.10	120	-0.833
ENSMUSG00000025871.14	5589	0.106
ENSMUSG00000054640.10	391	1.0
ENSMUSG00000090386.5	1633	-0.205
ENSMUSG00000024498.11	1885	-0.314
ENSMUSG00000034274.7	1241	-0.198
ENSMUSG00000022789.10	3390	-0.134
ENSMUSG00000040481.12	2519	-0.563
ENSMUSG00000056763.12	1223	0.405
ENSMUSG00000038844.8	181	-0.892
ENSMUSG00000034813.12	716	0.944
ENSMUSG00000037236.10	13714	0.053
ENSMUSG00000035152.10	6345	-0.24
ENSMUSG00000000827.14	1297	-0.293
ENSMUSG00000022681.10	1921	0.27
ENSMUSG00000031561.11	3107	-0.576
ENSMUSG00000000296.7	318	-0.554
ENSMUSG00000011832.11	2857	-0.408
ENSMUSG00000019943.9	4109	-0.423
ENSMUSG00000021870.13	811	-0.756
ENSMUSG00000050908.8	1571	-0.334
ENSMUSG00000032422.13	627	-0.5
ENSMUSG00000050908.8	1571	-0.311
ENSMUSG00000025812.13	1118	0.471
ENSMUSG00000028693.11	2011	0.299
ENSMUSG00000032826.12	9244	0.31
ENSMUSG00000024083.11	7534	0.211
ENSMUSG00000027210.16	2489	-0.295
ENSMUSG00000034813.12	716	0.512
ENSMUSG00000050908.8	1571	-0.306
ENSMUSG00000028399.13	2762	-0.586
ENSMUSG00000070047.8	1748	-0.73
ENSMUSG00000050908.8	1571	-0.219
ENSMUSG00000043872.10	643	-0.44
ENSMUSG00000033392.11	6430	-0.297
ENSMUSG00000026319.9	1627	0.483
ENSMUSG00000028693.11	2011	0.314
ENSMUSG00000021843.12	2377	0.258
ENSMUSG00000024381.11	1557	-0.28
ENSMUSG00000050908.8	1571	-0.326
ENSMUSG00000021066.8	2300	-0.13
ENSMUSG00000000355.9	1181	-0.097
ENSMUSG00000037608.11	5252	-0.174
ENSMUSG00000034574.9	2052	-0.368
ENSMUSG00000025237.11	4941	-0.079
ENSMUSG00000022681.10	1921	0.275
ENSMUSG00000037996.13	146	-1.0
ENSMUSG00000041571.9	9307	0.04
ENSMUSG00000026566.11	2959	0.136
ENSMUSG00000026743.12	814	0.597
ENSMUSG00000003435.8	2588	0.158
ENSMUSG00000030733.9	1652	0.358
ENSMUSG00000061306.11	2061	-0.475
ENSMUSG00000042670.5	408	-1.0
ENSMUSG00000038880.9	588	0.119
ENSMUSG00000031328.11	4326	-0.233
ENSMUSG00000051331.10	498	1.0
ENSMUSG00000033565.12	6072	-0.107
ENSMUSG00000026860.12	1440	-0.127
ENSMUSG00000053453.8	1377	-0.144
ENSMUSG00000033392.11	6430	-0.573
ENSMUSG00000085218.3	45	-0.939
ENSMUSG00000028207.14	2129	-0.303
ENSMUSG00000037935.12	1747	0.64
ENSMUSG00000025949.11	1067	-0.353
ENSMUSG00000017677.7	11840	-0.235
ENSMUSG00000027035.6	3189	-0.466
ENSMUSG00000030805.10	160	0.517
ENSMUSG00000031246.10	4938	-1.0
ENSMUSG00000038880.9	588	0.209
ENSMUSG00000038880.9	588	0.204
ENSMUSG00000063077.10	11459	-0.218
ENSMUSG00000040687.12	2326	0.429
ENSMUSG00000037236.10	13714	0.034
ENSMUSG00000025369.10	6902	-0.224
ENSMUSG00000039585.11	2933	0.208
ENSMUSG00000031284.12	6822	-0.086
ENSMUSG00000022119.11	1605	-0.387
ENSMUSG00000030852.11	2139	-0.151
ENSMUSG00000025871.14	5589	0.078
ENSMUSG00000024985.14	18786	-0.263
ENSMUSG00000033885.10	1308	-0.457
ENSMUSG00000036073.13	384	0.28
ENSMUSG00000067786.12	75674	0.029
ENSMUSG00000022199.10	2278	-0.195
ENSMUSG00000030733.9	1652	0.414
ENSMUSG00000030120.10	7105	-0.73
ENSMUSG00000052726.11	119	-0.888
ENSMUSG00000037935.12	1747	0.145
ENSMUSG00000068748.4	3377	0.46
ENSMUSG00000034826.10	771	-0.287
ENSMUSG00000038544.10	1188	-0.251
ENSMUSG00000022681.10	1921	0.251
ENSMUSG00000068739.9	3605	-0.048
ENSMUSG00000037935.12	1747	0.207
ENSMUSG00000026566.11	2959	0.129
ENSMUSG00000021338.13	879	-0.584
ENSMUSG00000002845.10	461	-0.268
ENSMUSG00000024212.8	1834	0.355
ENSMUSG00000025968.12	2726	0.252
ENSMUSG00000031543.14	188	-0.778
ENSMUSG00000026623.12	2123	0.167
ENSMUSG00000030231.8	862	-0.716
ENSMUSG00000026825.13	2348	0.764
ENSMUSG00000001419.13	940	-1.0
ENSMUSG00000020181.11	1490	0.303
ENSMUSG00000063659.7	269	1.0
ENSMUSG00000053819.12	1391	-0.503
ENSMUSG00000025912.12	70	-0.75
ENSMUSG00000053819.12	1391	-0.601
ENSMUSG00000022558.11	886	0.491
