Gene	count	psi
ENSMUSG00000035683.9	1319	0.157
ENSMUSG00000026049.7	838	0.053
ENSMUSG00000046753.9	231	0.589
ENSMUSG00000022708.12	169	0.664
ENSMUSG00000052337.11	5254	0.112
ENSMUSG00000028364.11	357	-0.411
ENSMUSG00000026203.12	837	0.398
ENSMUSG00000025495.10	4639	0.458
ENSMUSG00000022533.9	852	-0.214
ENSMUSG00000027620.12	6007	0.625
ENSMUSG00000087107.3	2386	0.194
ENSMUSG00000060261.11	2350	-0.043
ENSMUSG00000040712.12	208	0.195
ENSMUSG00000097451.5	1380	-0.692
ENSMUSG00000035401.8	222	-0.278
ENSMUSG00000025006.11	848	0.167
ENSMUSG00000029780.10	6400	-0.079
ENSMUSG00000027455.12	1879	0.133
ENSMUSG00000052337.11	5254	0.071
ENSMUSG00000050157.5	712	0.284
ENSMUSG00000026754.12	458	0.149
ENSMUSG00000074570.9	36	0.689
ENSMUSG00000024985.14	1085	-0.5
ENSMUSG00000024002.12	1972	0.448
ENSMUSG00000026203.12	837	0.168
ENSMUSG00000022892.10	971	0.216
ENSMUSG00000030629.10	3047	-0.245
ENSMUSG00000040370.9	514	0.18
ENSMUSG00000004980.12	26337	0.065
ENSMUSG00000099338.1	79	0.329
ENSMUSG00000027361.11	1079	-0.085
ENSMUSG00000074500.7	26	0.463
ENSMUSG00000032202.7	240	-0.186
ENSMUSG00000083282.2	472	0.238
ENSMUSG00000022009.1	639	0.861
ENSMUSG00000030474.8	52	0.498
ENSMUSG00000024976.9	1009	-0.38
ENSMUSG00000040481.12	817	0.53
ENSMUSG00000074733.10	237	-0.476
ENSMUSG00000024976.9	1009	-0.149
ENSMUSG00000030766.11	438	-0.199
ENSMUSG00000071266.9	137	0.207
ENSMUSG00000027699.15	2356	0.155
ENSMUSG00000003778.10	2834	-0.159
ENSMUSG00000042439.8	119	-0.318
ENSMUSG00000004677.11	528	0.341
ENSMUSG00000087505.1	13	0.856
ENSMUSG00000026860.12	500	0.579
ENSMUSG00000029004.11	1884	-0.105
ENSMUSG00000005506.12	5278	0.177
ENSMUSG00000075254.7	473	0.152
ENSMUSG00000026457.10	7401	-0.09
ENSMUSG00000074646.6	176	-0.852
ENSMUSG00000067713.6	3203	0.096
ENSMUSG00000026594.10	695	-0.241
ENSMUSG00000032897.13	985	0.102
ENSMUSG00000060261.11	2350	-0.043
ENSMUSG00000041949.5	276	0.115
ENSMUSG00000024660.8	3227	0.084
ENSMUSG00000018666.9	1639	0.1
ENSMUSG00000024238.9	352	0.159
ENSMUSG00000041607.12	848	-0.5
ENSMUSG00000018666.9	1639	0.102
ENSMUSG00000097571.4	33	-0.431
ENSMUSG00000002625.9	859	0.546
ENSMUSG00000026049.7	838	0.058
ENSMUSG00000006575.10	73	0.565
ENSMUSG00000073664.7	252	-0.416
ENSMUSG00000062991.6	11	0.709
ENSMUSG00000002342.13	962	0.112
ENSMUSG00000061028.6	551	-0.844
ENSMUSG00000021692.8	459	-0.542
ENSMUSG00000029780.10	6400	-0.05
ENSMUSG00000022708.12	169	0.574
ENSMUSG00000026867.14	4739	-0.041
ENSMUSG00000004285.8	1718	-0.478
ENSMUSG00000031004.7	13917	0.225
ENSMUSG00000085260.3	8	0.466
ENSMUSG00000045273.8	1092	-0.306
ENSMUSG00000027523.15	11530	0.071
ENSMUSG00000033287.11	94	-0.391
ENSMUSG00000021692.8	459	-0.452
ENSMUSG00000022185.14	2317	0.117
ENSMUSG00000072501.4	852	-0.837
ENSMUSG00000027940.14	4887	-0.179
ENSMUSG00000042439.8	119	-0.284
ENSMUSG00000068523.8	3650	0.518
ENSMUSG00000037563.10	1883	0.19
ENSMUSG00000024505.11	227	-0.334
ENSMUSG00000025006.11	848	-0.078
ENSMUSG00000028034.11	3325	0.368
ENSMUSG00000041491.7	594	0.306
ENSMUSG00000029068.12	3014	0.131
ENSMUSG00000071454.9	512	0.109
ENSMUSG00000029068.12	3014	0.14
ENSMUSG00000031004.7	13917	0.165
ENSMUSG00000032519.7	3102	-0.058
ENSMUSG00000026672.7	705	0.185
ENSMUSG00000025369.10	1312	-0.331
ENSMUSG00000066036.10	2088	0.168
ENSMUSG00000035863.9	327	-0.195
ENSMUSG00000028906.11	9943	0.03
ENSMUSG00000023092.12	449	0.095
ENSMUSG00000045031.14	36	-0.545
ENSMUSG00000071724.4	18	-0.42
ENSMUSG00000031004.7	13917	0.184
ENSMUSG00000019817.14	1834	-0.26
ENSMUSG00000026811.14	353	0.437
ENSMUSG00000019737.10	142	-0.153
ENSMUSG00000032135.10	193	-0.156
ENSMUSG00000074733.10	237	-0.424
ENSMUSG00000031004.7	13917	0.185
ENSMUSG00000027940.14	4887	-0.165
ENSMUSG00000087174.3	366	-0.185
ENSMUSG00000025495.10	4639	-0.026
ENSMUSG00000062866.11	307	0.093
ENSMUSG00000025899.9	1143	0.5
ENSMUSG00000035683.9	1319	0.135
ENSMUSG00000087128.3	11	-0.357
ENSMUSG00000037563.10	1883	0.314
ENSMUSG00000045983.11	7822	-0.073
ENSMUSG00000103229.1	6	0.029
ENSMUSG00000027333.14	3342	0.104
ENSMUSG00000012609.14	351	-0.397
ENSMUSG00000020674.12	505	-0.117
ENSMUSG00000023971.8	656	0.101
ENSMUSG00000078923.6	78	-0.201
ENSMUSG00000025372.12	241	-0.27
ENSMUSG00000056692.8	860	0.25
ENSMUSG00000042208.11	701	0.75
ENSMUSG00000030313.11	374	-0.439
ENSMUSG00000027111.11	414	-0.367
ENSMUSG00000068551.8	72	-0.263
ENSMUSG00000038963.11	25	-0.391
ENSMUSG00000083282.2	472	0.144
ENSMUSG00000023044.1	579	-0.119
ENSMUSG00000024758.10	3471	-0.363
ENSMUSG00000055707.8	349	-0.391
ENSMUSG00000035597.14	1606	0.14
ENSMUSG00000024011.12	11	0.619
ENSMUSG00000072653.8	242	-0.362
ENSMUSG00000028034.11	3325	0.413
ENSMUSG00000028684.10	13058	0.021
ENSMUSG00000006476.15	271	0.231
ENSMUSG00000022564.6	7409	0.139
ENSMUSG00000056234.10	1391	-0.386
ENSMUSG00000020910.12	235	0.445
ENSMUSG00000058690.10	360	0.267
ENSMUSG00000030474.8	52	0.446
ENSMUSG00000018334.12	110	-0.577
ENSMUSG00000063882.8	3180	0.809
ENSMUSG00000025728.10	5263	0.053
ENSMUSG00000032519.7	3102	-0.067
ENSMUSG00000032609.8	346	0.066
ENSMUSG00000069135.7	658	-0.089
ENSMUSG00000027177.10	717	-0.12
ENSMUSG00000103229.1	6	0.03
ENSMUSG00000057191.9	78	0.179
ENSMUSG00000031712.8	79	-0.189
ENSMUSG00000025326.8	2163	-0.039
ENSMUSG00000034248.7	31825	0.042
ENSMUSG00000033819.11	536	0.255
ENSMUSG00000025217.10	1581	-0.167
ENSMUSG00000036356.10	49	0.651
ENSMUSG00000038241.12	1277	0.175
ENSMUSG00000026672.7	705	0.103
ENSMUSG00000021820.12	360	0.164
ENSMUSG00000022362.9	3	-0.36
ENSMUSG00000021177.11	1013	-0.586
ENSMUSG00000085628.2	118	0.46
ENSMUSG00000035236.13	160	0.559
ENSMUSG00000027610.13	2040	0.142
ENSMUSG00000016200.9	504	0.173
ENSMUSG00000019188.12	1702	-0.239
ENSMUSG00000024958.8	192	0.357
ENSMUSG00000026193.11	4629	0.233
ENSMUSG00000022747.12	1128	-0.466
ENSMUSG00000065952.9	49	-0.377
ENSMUSG00000053091.12	158	-0.139
ENSMUSG00000002769.8	205	0.135
ENSMUSG00000017677.7	1431	0.12
ENSMUSG00000027333.14	3342	0.204
ENSMUSG00000002635.7	644	0.024
ENSMUSG00000075184.2	392	-0.11
ENSMUSG00000037787.9	524	-0.27
ENSMUSG00000025006.11	848	0.14
ENSMUSG00000004980.12	26337	0.043
ENSMUSG00000041491.7	594	0.202
ENSMUSG00000016344.10	994	0.124
ENSMUSG00000032698.11	4282	0.039
ENSMUSG00000011831.12	1416	0.368
ENSMUSG00000087174.3	366	-0.176
ENSMUSG00000031708.11	4856	-0.03
ENSMUSG00000020898.14	815	0.046
ENSMUSG00000003813.11	7892	0.114
ENSMUSG00000043987.13	314	0.633
ENSMUSG00000029102.6	1437	-0.615
ENSMUSG00000032204.9	403	-0.791
ENSMUSG00000026921.14	951	0.049
ENSMUSG00000067713.6	3203	0.085
ENSMUSG00000005506.12	5278	-0.064
ENSMUSG00000032497.11	750	-0.387
ENSMUSG00000042757.11	64	0.099
ENSMUSG00000007827.10	717	0.243
ENSMUSG00000074165.6	130	0.55
ENSMUSG00000027333.14	3342	0.074
ENSMUSG00000038010.8	126	-0.316
ENSMUSG00000036356.10	49	0.613
ENSMUSG00000030189.11	2440	0.106
ENSMUSG00000036402.9	949	-0.172
ENSMUSG00000059474.9	501	-0.668
ENSMUSG00000024242.10	242	-0.23
ENSMUSG00000026222.12	90	-0.637
ENSMUSG00000009535.9	1450	-0.067
ENSMUSG00000029780.10	6400	-0.022
ENSMUSG00000067713.6	3203	0.088
ENSMUSG00000030397.9	40	0.131
ENSMUSG00000072969.2	138	-0.31
ENSMUSG00000060807.7	35912	-0.159
ENSMUSG00000036087.14	405	-0.354
ENSMUSG00000090386.5	73	0.343
ENSMUSG00000049916.9	496	-0.23
ENSMUSG00000004187.10	60	0.691
ENSMUSG00000059851.11	2035	0.071
ENSMUSG00000038042.9	32	0.205
ENSMUSG00000038893.8	2025	-0.267
ENSMUSG00000031774.7	1240	-0.057
ENSMUSG00000026632.13	161	-0.253
ENSMUSG00000027030.11	112	0.221
ENSMUSG00000031284.12	19	0.325
ENSMUSG00000031170.10	2502	0.056
ENSMUSG00000024976.9	1009	-0.138
ENSMUSG00000039997.12	67	0.58
ENSMUSG00000026179.10	474	-0.059
ENSMUSG00000027333.14	3342	0.092
ENSMUSG00000103270.1	92	0.392
ENSMUSG00000025940.6	1513	0.244
ENSMUSG00000029780.10	6400	-0.039
ENSMUSG00000021461.12	416	0.219
ENSMUSG00000027900.11	707	-0.487
ENSMUSG00000020439.13	585	0.11
ENSMUSG00000045679.9	193	-0.244
ENSMUSG00000017291.9	1040	0.266
ENSMUSG00000022160.13	647	-0.13
ENSMUSG00000001151.9	1195	-0.165
ENSMUSG00000004980.12	26337	-0.627
ENSMUSG00000021460.12	681	0.216
ENSMUSG00000066037.10	2312	0.073
ENSMUSG00000038010.8	126	-0.452
ENSMUSG00000016756.12	85	-0.379
ENSMUSG00000039782.10	65	-0.633
ENSMUSG00000045629.7	341	-0.276
ENSMUSG00000070371.7	85	-0.224
ENSMUSG00000027620.12	6007	-0.068
ENSMUSG00000055923.12	232	0.186
ENSMUSG00000031093.10	203	0.291
ENSMUSG00000031153.12	926	0.095
ENSMUSG00000022228.9	510	-0.421
ENSMUSG00000024660.8	3227	0.041
ENSMUSG00000056952.9	39	-0.5
ENSMUSG00000004730.10	938	0.148
ENSMUSG00000027333.14	3342	0.332
ENSMUSG00000027900.11	707	-0.542
ENSMUSG00000050357.8	11	0.415
ENSMUSG00000020910.12	235	0.25
ENSMUSG00000029802.9	6864	-0.047
ENSMUSG00000035469.13	954	0.452
ENSMUSG00000074513.5	115	-0.214
ENSMUSG00000050212.4	296	-0.104
ENSMUSG00000054072.7	40	0.467
ENSMUSG00000066037.10	2312	0.072
ENSMUSG00000029864.5	121	-0.246
ENSMUSG00000038957.9	2368	0.083
ENSMUSG00000027333.14	3342	0.107
ENSMUSG00000032295.11	613	-0.137
ENSMUSG00000030002.11	1183	0.053
ENSMUSG00000097239.3	6	0.255
ENSMUSG00000022841.10	2967	0.059
ENSMUSG00000050812.14	1258	-0.224
ENSMUSG00000019790.12	304	-0.421
ENSMUSG00000066442.12	26	0.132
ENSMUSG00000021608.10	4099	-0.067
ENSMUSG00000003813.11	7892	0.019
ENSMUSG00000072704.5	1395	0.606
ENSMUSG00000007827.10	717	0.238
ENSMUSG00000031987.5	188	-0.163
ENSMUSG00000033149.12	641	0.111
ENSMUSG00000055737.8	747	0.084
ENSMUSG00000029001.11	23	-0.643
ENSMUSG00000063445.10	1124	0.316
ENSMUSG00000091625.4	464	-0.132
ENSMUSG00000009549.10	1558	0.039
ENSMUSG00000022403.10	4524	-0.154
ENSMUSG00000037795.10	875	-0.159
ENSMUSG00000032295.11	613	-0.127
ENSMUSG00000037894.9	4363	0.362
ENSMUSG00000071669.10	146	-0.284
ENSMUSG00000036864.10	57	-0.332
ENSMUSG00000050565.12	2620	-0.389
ENSMUSG00000031993.6	457	0.288
ENSMUSG00000087107.3	2386	0.147
ENSMUSG00000035168.12	225	-0.17
ENSMUSG00000085984.3	32	-0.502
ENSMUSG00000032679.8	1770	-0.092
ENSMUSG00000026791.10	319	0.18
ENSMUSG00000020166.10	1842	-0.443
ENSMUSG00000049916.9	496	-0.224
ENSMUSG00000022686.10	46	0.11
ENSMUSG00000037736.14	135	-0.22
ENSMUSG00000025728.10	5263	-0.045
ENSMUSG00000091625.4	464	-0.133
ENSMUSG00000048915.8	175	-0.224
ENSMUSG00000035203.11	1743	0.174
ENSMUSG00000033124.11	744	0.13
ENSMUSG00000019977.11	2139	-0.407
ENSMUSG00000034160.9	3102	0.066
ENSMUSG00000003528.10	2224	-0.045
ENSMUSG00000035203.11	1743	0.093
ENSMUSG00000072653.8	242	-0.273
ENSMUSG00000036892.8	781	0.098
ENSMUSG00000042079.9	4973	-0.153
ENSMUSG00000018449.8	1146	-0.248
ENSMUSG00000021111.11	5279	-0.082
ENSMUSG00000039842.11	930	-0.063
ENSMUSG00000031626.12	189	-0.193
ENSMUSG00000029924.9	288	-0.545
ENSMUSG00000058897.13	122	0.283
ENSMUSG00000018417.10	513	0.303
ENSMUSG00000026632.13	161	-0.165
ENSMUSG00000023495.8	399	0.081
ENSMUSG00000033209.13	154	0.379
ENSMUSG00000024212.8	711	-0.105
ENSMUSG00000032508.8	606	-0.255
ENSMUSG00000031446.10	3747	0.408
ENSMUSG00000032456.9	1170	0.096
ENSMUSG00000007036.11	1721	0.036
ENSMUSG00000071646.5	5441	0.464
ENSMUSG00000032295.11	613	-0.369
ENSMUSG00000024843.11	698	-0.344
ENSMUSG00000036339.13	395	-0.081
ENSMUSG00000032456.9	1170	0.069
ENSMUSG00000003363.11	1572	0.359
ENSMUSG00000030766.11	438	-0.224
ENSMUSG00000074165.6	130	0.354
ENSMUSG00000041632.5	1177	-0.087
ENSMUSG00000056342.12	1573	-0.152
ENSMUSG00000034731.9	28	-0.411
ENSMUSG00000021963.12	658	0.347
ENSMUSG00000085614.1	10	-0.535
ENSMUSG00000056692.8	860	0.103
ENSMUSG00000023027.8	1412	0.085
ENSMUSG00000049916.9	496	-0.223
ENSMUSG00000059851.11	2035	0.111
ENSMUSG00000024181.8	2770	0.266
ENSMUSG00000002804.3	222	-0.079
ENSMUSG00000037788.10	1850	-0.105
ENSMUSG00000026017.9	182	0.424
ENSMUSG00000028809.12	4341	0.014
ENSMUSG00000028443.6	407	0.121
ENSMUSG00000063317.6	214	0.212
ENSMUSG00000033540.14	202	-0.177
ENSMUSG00000022568.12	406	0.15
ENSMUSG00000039770.5	2842	-0.111
ENSMUSG00000052798.8	2688	-0.08
ENSMUSG00000030386.13	229	-0.473
ENSMUSG00000067713.6	3203	0.074
ENSMUSG00000051705.8	200	0.455
ENSMUSG00000018774.9	287	0.105
ENSMUSG00000028005.9	456	0.098
ENSMUSG00000091625.4	464	-0.149
ENSMUSG00000031708.11	4856	-0.026
ENSMUSG00000033392.11	819	-0.154
ENSMUSG00000098318.3	1115	-0.334
ENSMUSG00000087403.4	27	0.246
ENSMUSG00000007036.11	1721	0.029
ENSMUSG00000029131.10	562	0.311
ENSMUSG00000034573.10	124	-0.186
ENSMUSG00000021496.8	375	-0.029
ENSMUSG00000053333.11	471	0.367
ENSMUSG00000033543.13	2327	-0.016
ENSMUSG00000038535.13	647	-0.42
ENSMUSG00000098318.3	1115	-0.331
ENSMUSG00000027523.15	11530	0.124
ENSMUSG00000003573.11	625	-0.58
ENSMUSG00000043323.12	92	0.577
ENSMUSG00000028284.9	1056	-0.187
ENSMUSG00000040938.12	21	-0.449
ENSMUSG00000024663.13	4762	0.03
ENSMUSG00000059439.11	516	-0.271
ENSMUSG00000087352.1	4697	0.27
ENSMUSG00000034156.12	155	0.217
ENSMUSG00000021870.13	767	-0.317
ENSMUSG00000024044.11	469	0.258
ENSMUSG00000038010.8	126	-0.379
ENSMUSG00000034321.9	1072	0.446
ENSMUSG00000028771.9	425	0.178
ENSMUSG00000004319.11	3121	-0.048
ENSMUSG00000021111.11	5279	-0.137
ENSMUSG00000031819.9	1762	0.134
ENSMUSG00000026930.11	183	0.316
ENSMUSG00000020160.14	443	-0.065
ENSMUSG00000025006.11	848	0.168
ENSMUSG00000032525.10	1294	0.015
ENSMUSG00000002820.5	2611	0.579
ENSMUSG00000038822.11	1769	-0.06
ENSMUSG00000071226.7	517	-0.355
ENSMUSG00000041351.12	53	0.28
ENSMUSG00000048126.12	286	-0.44
ENSMUSG00000038535.13	647	-0.239
ENSMUSG00000015889.7	2477	-0.085
ENSMUSG00000026791.10	319	0.113
ENSMUSG00000014444.12	1249	0.331
ENSMUSG00000005936.14	4220	-0.111
ENSMUSG00000009995.13	794	0.107
ENSMUSG00000025781.10	8263	-0.079
ENSMUSG00000030498.10	270	0.453
ENSMUSG00000031090.10	311	-0.2
ENSMUSG00000058806.10	79	0.338
ENSMUSG00000020287.11	745	-0.333
ENSMUSG00000028580.11	2787	-0.084
ENSMUSG00000053754.9	824	0.109
ENSMUSG00000062866.11	307	0.206
ENSMUSG00000024663.13	4762	0.111
ENSMUSG00000037788.10	1850	0.214
ENSMUSG00000024958.8	192	0.347
ENSMUSG00000027333.14	3342	0.04
ENSMUSG00000026867.14	4739	0.462
ENSMUSG00000022517.12	1168	-0.131
ENSMUSG00000028717.8	2335	-0.145
ENSMUSG00000072969.2	138	-0.269
ENSMUSG00000068457.10	308	-0.171
ENSMUSG00000032740.12	549	-0.316
ENSMUSG00000042472.10	1363	0.045
ENSMUSG00000024426.13	227	-0.131
ENSMUSG00000033624.6	233	0.58
ENSMUSG00000003813.11	7892	0.072
ENSMUSG00000030697.6	2873	-0.212
ENSMUSG00000024571.10	4119	0.017
ENSMUSG00000039968.5	358	0.184
ENSMUSG00000091329.2	34	-0.425
ENSMUSG00000050174.11	117	-0.578
ENSMUSG00000021820.12	360	0.081
ENSMUSG00000043284.8	912	-0.106
ENSMUSG00000027263.8	1406	-0.091
ENSMUSG00000000127.10	502	-0.79
ENSMUSG00000041241.8	466	-0.079
ENSMUSG00000031683.12	1821	0.103
ENSMUSG00000040594.14	202	-0.328
ENSMUSG00000057130.7	1037	0.015
ENSMUSG00000037098.13	155	0.377
ENSMUSG00000009549.10	1558	0.031
ENSMUSG00000071415.6	3564	0.259
ENSMUSG00000032519.7	3102	-0.062
ENSMUSG00000024610.10	38	-0.108
ENSMUSG00000039361.9	2579	-0.099
ENSMUSG00000062115.11	344	-0.288
ENSMUSG00000038766.12	889	0.205
ENSMUSG00000030498.10	270	0.334
ENSMUSG00000031592.9	805	-0.096
ENSMUSG00000059495.9	511	-0.429
ENSMUSG00000032295.11	613	-0.077
ENSMUSG00000021716.10	463	0.379
ENSMUSG00000021384.10	44	-0.166
ENSMUSG00000023926.7	7985	0.016
ENSMUSG00000001786.10	2238	0.021
ENSMUSG00000025199.12	1206	-0.054
ENSMUSG00000035572.12	464	0.246
ENSMUSG00000026743.12	868	-0.197
ENSMUSG00000025059.12	305	-0.103
ENSMUSG00000037032.11	151	0.115
ENSMUSG00000097571.4	33	-0.419
ENSMUSG00000024787.9	1243	-0.028
ENSMUSG00000058835.10	956	0.266
ENSMUSG00000024381.11	688	0.215
ENSMUSG00000028175.11	339	0.419
ENSMUSG00000003680.11	1903	0.155
ENSMUSG00000018774.9	287	0.08
ENSMUSG00000054737.7	132	0.595
ENSMUSG00000029478.12	351	-0.327
ENSMUSG00000027620.12	6007	0.018
ENSMUSG00000041654.11	669	0.314
ENSMUSG00000044937.10	28	0.5
ENSMUSG00000037266.14	8889	0.362
ENSMUSG00000025024.6	807	0.376
ENSMUSG00000004285.8	1718	-0.358
ENSMUSG00000062115.11	344	-0.153
ENSMUSG00000029407.7	1168	-0.132
ENSMUSG00000024381.11	688	0.057
ENSMUSG00000029647.11	914	0.257
ENSMUSG00000002602.12	710	-0.32
ENSMUSG00000022538.15	1376	0.033
ENSMUSG00000031819.9	1762	0.015
ENSMUSG00000030795.14	4947	0.088
ENSMUSG00000059434.5	318	0.231
ENSMUSG00000042211.6	1088	-0.071
ENSMUSG00000029162.11	502	-0.254
ENSMUSG00000054720.8	1082	-0.078
ENSMUSG00000021461.12	416	0.151
ENSMUSG00000019817.14	1834	-0.208
ENSMUSG00000002602.12	710	-0.201
