Gene	count	psi
ENSMUSG00000021131.9	817	0.107
ENSMUSG00000023092.12	586	0.104
ENSMUSG00000024758.10	2993	0.011
ENSMUSG00000000673.8	1421	-0.373
ENSMUSG00000049550.13	641	0.074
ENSMUSG00000024921.12	227	-0.332
ENSMUSG00000025132.9	6446	0.037
ENSMUSG00000029086.11	677	0.338
ENSMUSG00000024044.11	389	0.326
ENSMUSG00000078812.6	23531	0.158
ENSMUSG00000073609.5	185	-0.395
ENSMUSG00000074513.5	63	-0.328
ENSMUSG00000026730.8	1032	-0.301
ENSMUSG00000028078.10	578	0.41
ENSMUSG00000034621.10	1059	-0.585
ENSMUSG00000025006.11	885	0.354
ENSMUSG00000032411.11	4272	0.143
ENSMUSG00000002550.12	513	-0.112
ENSMUSG00000018661.13	965	-0.111
ENSMUSG00000021268.13	3839	0.152
ENSMUSG00000026754.12	382	0.206
ENSMUSG00000005893.10	675	0.605
ENSMUSG00000028161.13	593	0.097
ENSMUSG00000061816.11	403	-0.223
ENSMUSG00000037112.12	554	-0.339
ENSMUSG00000016833.10	831	-0.293
ENSMUSG00000042810.10	94	-0.466
ENSMUSG00000087107.3	1930	0.236
ENSMUSG00000085628.2	59	0.663
ENSMUSG00000017652.12	59	-0.282
ENSMUSG00000038388.10	990	-0.044
ENSMUSG00000017718.11	173	-0.394
ENSMUSG00000025006.11	885	0.169
ENSMUSG00000016481.11	1334	-0.068
ENSMUSG00000035401.8	243	-0.278
ENSMUSG00000040761.12	523	0.256
ENSMUSG00000042810.10	94	-0.455
ENSMUSG00000040774.11	895	0.598
ENSMUSG00000004018.5	652	0.089
ENSMUSG00000031328.11	3513	0.239
ENSMUSG00000036792.8	159	-0.239
ENSMUSG00000029780.10	5102	-0.369
ENSMUSG00000024011.12	95	0.331
ENSMUSG00000024985.14	917	-0.282
ENSMUSG00000030516.10	345	-0.35
ENSMUSG00000044229.8	387	0.174
ENSMUSG00000019943.9	1019	0.104
ENSMUSG00000026504.13	152	-0.283
ENSMUSG00000035863.9	346	-0.231
ENSMUSG00000051747.10	636	0.406
ENSMUSG00000016458.9	46	0.318
ENSMUSG00000016757.6	2157	-0.028
ENSMUSG00000059895.8	5746	-0.073
ENSMUSG00000064307.8	36	0.354
ENSMUSG00000030189.11	1361	0.129
ENSMUSG00000002602.12	1061	-0.289
ENSMUSG00000033526.12	140	-0.665
ENSMUSG00000062234.10	1360	0.159
ENSMUSG00000027763.9	5019	0.114
ENSMUSG00000027361.11	688	-0.091
ENSMUSG00000028788.10	4047	-0.25
ENSMUSG00000066037.10	1385	0.115
ENSMUSG00000062234.10	1360	0.243
ENSMUSG00000016200.9	552	0.3
ENSMUSG00000074733.10	188	-0.479
ENSMUSG00000066037.10	1385	0.115
ENSMUSG00000073609.5	185	-0.242
ENSMUSG00000027620.12	4040	-0.068
ENSMUSG00000048827.7	129	0.276
ENSMUSG00000031004.7	14142	0.209
ENSMUSG00000074570.9	31	0.554
ENSMUSG00000027455.12	975	0.151
ENSMUSG00000038677.9	16	0.726
ENSMUSG00000031004.7	14142	0.207
ENSMUSG00000038777.15	27	-0.552
ENSMUSG00000034127.10	1050	-0.064
ENSMUSG00000031788.9	280	-0.303
ENSMUSG00000034520.10	35	0.594
ENSMUSG00000022362.9	1	-0.322
ENSMUSG00000035206.9	2477	0.059
ENSMUSG00000022708.12	294	0.476
ENSMUSG00000098789.3	6	-0.277
ENSMUSG00000006586.11	1133	-0.124
ENSMUSG00000000568.11	1632	0.508
ENSMUSG00000053835.13	388	0.299
ENSMUSG00000030313.11	346	-0.478
ENSMUSG00000018449.8	1043	-0.318
ENSMUSG00000058979.6	357	0.32
ENSMUSG00000052516.13	139	0.265
ENSMUSG00000005687.10	2973	0.104
ENSMUSG00000018417.10	504	0.368
ENSMUSG00000057880.8	2194	-0.202
ENSMUSG00000031004.7	14142	0.175
ENSMUSG00000062234.10	1360	0.218
ENSMUSG00000028175.11	262	-0.215
ENSMUSG00000079104.4	906	0.056
ENSMUSG00000024238.9	350	0.596
ENSMUSG00000012609.14	309	-0.672
ENSMUSG00000049916.9	254	-0.268
ENSMUSG00000021068.11	277	-0.599
ENSMUSG00000034832.11	826	-0.154
ENSMUSG00000042810.10	94	-0.351
ENSMUSG00000025983.7	16	-0.848
ENSMUSG00000026867.14	4837	-0.047
ENSMUSG00000098789.3	6	-0.179
ENSMUSG00000066306.8	2185	-0.203
ENSMUSG00000029221.11	1471	-0.105
ENSMUSG00000017677.7	1055	0.133
ENSMUSG00000045095.12	131	0.645
ENSMUSG00000027333.14	2931	0.26
ENSMUSG00000026150.10	2943	-0.11
ENSMUSG00000037652.11	174	0.39
ENSMUSG00000030177.10	549	0.212
ENSMUSG00000029866.9	8533	0.105
ENSMUSG00000022099.12	9207	0.18
ENSMUSG00000021692.8	228	-0.542
ENSMUSG00000032897.13	767	0.111
ENSMUSG00000059474.9	344	-0.555
ENSMUSG00000074733.10	188	-0.452
ENSMUSG00000046111.12	468	-0.267
ENSMUSG00000038822.11	1744	-0.069
ENSMUSG00000074165.6	89	0.469
ENSMUSG00000026203.12	779	0.338
ENSMUSG00000008129.10	16	0.5
ENSMUSG00000020385.12	1211	-0.101
ENSMUSG00000040712.12	186	0.195
ENSMUSG00000040761.12	523	0.171
ENSMUSG00000036501.6	663	0.22
ENSMUSG00000031816.10	370	0.186
ENSMUSG00000033287.11	74	-0.391
ENSMUSG00000001348.10	4892	-0.027
ENSMUSG00000021692.8	228	-0.452
ENSMUSG00000000600.11	675	-0.1
ENSMUSG00000026305.11	699	-0.541
ENSMUSG00000039218.12	3660	-0.085
ENSMUSG00000030960.12	242	-0.186
ENSMUSG00000024610.10	147	-0.173
ENSMUSG00000039770.5	2564	-0.084
ENSMUSG00000019790.12	250	-0.586
ENSMUSG00000026887.5	503	-0.043
ENSMUSG00000033526.12	140	0.593
ENSMUSG00000034377.6	189	-0.447
ENSMUSG00000029780.10	5102	-0.073
ENSMUSG00000029162.11	482	0.231
ENSMUSG00000028995.10	2426	0.143
ENSMUSG00000029086.11	677	0.198
ENSMUSG00000016200.9	552	0.204
ENSMUSG00000097290.3	315	-0.531
ENSMUSG00000026028.8	4948	-0.053
ENSMUSG00000029705.13	735	-0.216
ENSMUSG00000030691.10	258	-0.147
ENSMUSG00000045095.12	131	0.384
ENSMUSG00000022564.6	9100	-0.026
ENSMUSG00000023044.1	1326	-0.118
ENSMUSG00000038241.12	892	0.206
ENSMUSG00000031109.12	110	0.364
ENSMUSG00000074513.5	63	-0.277
ENSMUSG00000031626.12	464	-0.199
ENSMUSG00000019817.14	1290	-0.26
ENSMUSG00000021596.12	99	-0.414
ENSMUSG00000028073.11	303	0.353
ENSMUSG00000061477.3	976	-0.306
ENSMUSG00000001151.9	919	-0.199
ENSMUSG00000054428.8	8476	0.011
ENSMUSG00000059518.10	596	0.463
ENSMUSG00000033697.11	131	-0.192
ENSMUSG00000001415.6	1790	-0.044
ENSMUSG00000037536.9	1734	0.311
ENSMUSG00000010608.11	2426	-0.029
ENSMUSG00000004558.10	1384	-0.333
ENSMUSG00000037808.8	443	-0.303
ENSMUSG00000035601.5	89	0.181
ENSMUSG00000018932.5	5214	-0.55
ENSMUSG00000004980.12	16976	0.108
ENSMUSG00000027333.14	2931	0.097
ENSMUSG00000021460.12	601	-0.25
ENSMUSG00000021760.3	78	-0.16
ENSMUSG00000022099.12	9207	0.123
ENSMUSG00000043190.9	1288	0.09
ENSMUSG00000021118.7	1005	0.544
ENSMUSG00000087174.3	286	-0.314
ENSMUSG00000078495.6	80	0.585
ENSMUSG00000032498.5	789	0.82
ENSMUSG00000059022.10	86	-0.404
ENSMUSG00000036098.11	253	-0.175
ENSMUSG00000026179.10	368	-0.062
ENSMUSG00000032411.11	4272	-0.108
ENSMUSG00000031626.12	464	0.185
ENSMUSG00000061723.13	217	0.23
ENSMUSG00000074165.6	89	0.482
ENSMUSG00000018932.5	5214	-0.75
ENSMUSG00000032058.10	3536	-0.026
ENSMUSG00000028273.11	623	0.531
ENSMUSG00000078350.7	4351	0.026
ENSMUSG00000040594.14	119	0.363
ENSMUSG00000031060.12	1123	0.05
ENSMUSG00000021493.11	672	-0.497
ENSMUSG00000061477.3	976	-0.282
ENSMUSG00000087174.3	286	-0.357
ENSMUSG00000025006.11	885	-0.418
ENSMUSG00000031774.7	829	-0.521
ENSMUSG00000037266.14	10051	0.278
ENSMUSG00000021760.3	78	-0.161
ENSMUSG00000028364.11	313	0.381
ENSMUSG00000031093.10	162	0.361
ENSMUSG00000025237.11	90	-0.63
ENSMUSG00000053835.13	388	0.195
ENSMUSG00000037907.12	33	-0.654
ENSMUSG00000032698.11	3644	0.041
ENSMUSG00000034480.14	86	-0.518
ENSMUSG00000001348.10	4892	-0.059
ENSMUSG00000055923.12	127	0.51
ENSMUSG00000041491.7	278	-0.177
ENSMUSG00000040043.11	312	-0.311
ENSMUSG00000027699.15	2108	0.144
ENSMUSG00000026946.5	145	0.102
ENSMUSG00000029102.6	4653	-0.188
ENSMUSG00000021759.9	1163	-0.192
ENSMUSG00000021760.3	78	-0.11
ENSMUSG00000093574.1	0	-0.126
ENSMUSG00000049916.9	254	-0.235
ENSMUSG00000031712.8	97	-0.128
ENSMUSG00000012609.14	309	-0.46
ENSMUSG00000046962.11	181	-0.402
ENSMUSG00000039461.8	330	0.153
ENSMUSG00000052593.11	992	-0.117
ENSMUSG00000055553.12	582	0.033
ENSMUSG00000041817.9	67	-0.164
ENSMUSG00000030264.10	804	-0.55
ENSMUSG00000064302.9	725	0.162
ENSMUSG00000071454.9	660	0.102
ENSMUSG00000017868.12	200	0.16
ENSMUSG00000021115.10	1972	-0.196
ENSMUSG00000060152.10	628	0.065
ENSMUSG00000021268.13	3839	0.613
ENSMUSG00000037379.4	584	-0.078
ENSMUSG00000057191.9	215	0.153
ENSMUSG00000024940.10	124	0.348
ENSMUSG00000002769.8	1504	0.141
ENSMUSG00000103270.1	63	0.478
ENSMUSG00000097239.3	3	0.238
ENSMUSG00000055447.14	7037	-0.045
ENSMUSG00000028833.9	431	-0.358
ENSMUSG00000078923.6	55	-0.234
ENSMUSG00000022246.9	284	-0.319
ENSMUSG00000023452.14	382	-0.475
ENSMUSG00000002769.8	1504	0.133
ENSMUSG00000028333.10	8534	0.449
ENSMUSG00000026773.15	244	-0.4
ENSMUSG00000074794.5	1043	0.091
ENSMUSG00000033918.11	662	-0.115
ENSMUSG00000020898.14	801	0.076
ENSMUSG00000026150.10	2943	-0.139
ENSMUSG00000043190.9	1288	0.411
ENSMUSG00000042138.6	103	0.198
ENSMUSG00000098306.3	0	-0.197
ENSMUSG00000046691.9	1348	-0.168
ENSMUSG00000020589.12	140	-0.457
ENSMUSG00000045160.10	1799	-0.043
ENSMUSG00000020829.9	221	-0.148
ENSMUSG00000026203.12	779	0.121
ENSMUSG00000029061.2	98	-0.136
ENSMUSG00000021838.12	47	-0.511
ENSMUSG00000026811.14	332	-0.475
ENSMUSG00000037784.10	39	-0.363
ENSMUSG00000003190.7	251	-0.595
ENSMUSG00000036879.11	298	0.333
ENSMUSG00000003813.11	6813	0.021
ENSMUSG00000029022.14	772	-0.5
ENSMUSG00000039953.9	145	0.579
ENSMUSG00000097113.3	61	-0.286
ENSMUSG00000052102.10	925	0.08
ENSMUSG00000042104.14	49	0.212
ENSMUSG00000038822.11	1744	0.091
ENSMUSG00000029478.12	360	-0.123
ENSMUSG00000075229.6	343	0.054
ENSMUSG00000033287.11	74	0.181
ENSMUSG00000027281.12	146	-0.208
ENSMUSG00000045679.9	135	-0.247
ENSMUSG00000028565.14	464	-0.241
ENSMUSG00000002804.3	157	-0.105
ENSMUSG00000057729.8	1489	-0.083
ENSMUSG00000023995.7	3334	0.062
ENSMUSG00000054428.8	8476	0.024
ENSMUSG00000030089.11	1628	-0.115
ENSMUSG00000032498.5	789	-0.041
ENSMUSG00000059474.9	344	-0.668
ENSMUSG00000042035.7	408	0.261
ENSMUSG00000002804.3	157	-0.115
ENSMUSG00000003813.11	6813	0.109
ENSMUSG00000046691.9	1348	-0.117
ENSMUSG00000057130.7	482	0.02
ENSMUSG00000026490.13	531	-0.138
ENSMUSG00000032624.11	494	-0.284
ENSMUSG00000018654.13	1734	0.202
ENSMUSG00000056234.10	1610	-0.345
ENSMUSG00000038290.11	403	-0.5
ENSMUSG00000023764.14	140	-0.289
ENSMUSG00000030083.9	1660	0.086
ENSMUSG00000005087.13	945	0.563
ENSMUSG00000073423.5	181	-0.193
ENSMUSG00000008090.10	290	0.241
ENSMUSG00000074272.6	378	-0.185
ENSMUSG00000053101.2	122	-0.303
ENSMUSG00000052102.10	925	0.065
ENSMUSG00000027620.12	4040	0.143
ENSMUSG00000030924.11	231	-0.352
ENSMUSG00000087174.3	286	-0.155
ENSMUSG00000043079.13	99	0.477
ENSMUSG00000005687.10	2973	0.03
ENSMUSG00000026623.12	1064	-0.294
ENSMUSG00000074165.6	89	0.284
ENSMUSG00000078435.2	34	-0.234
ENSMUSG00000032295.11	582	-0.14
ENSMUSG00000022517.12	1316	-0.137
ENSMUSG00000008090.10	290	0.273
ENSMUSG00000020538.11	2292	0.07
ENSMUSG00000054514.3	8	0.416
ENSMUSG00000059474.9	344	0.44
ENSMUSG00000038056.11	886	-0.307
ENSMUSG00000023021.11	250	-0.112
ENSMUSG00000056962.7	745	-0.18
ENSMUSG00000026730.8	1032	-0.115
ENSMUSG00000035469.13	1091	0.367
ENSMUSG00000029866.9	8533	0.043
ENSMUSG00000020456.13	5606	-0.235
ENSMUSG00000011831.12	1437	-0.101
ENSMUSG00000002804.3	157	-0.083
ENSMUSG00000025006.11	885	0.135
ENSMUSG00000049916.9	254	-0.249
ENSMUSG00000019487.10	259	-0.129
ENSMUSG00000024563.11	527	0.11
ENSMUSG00000023495.8	227	0.09
ENSMUSG00000068250.9	97	-0.246
ENSMUSG00000010054.4	894	0.485
ENSMUSG00000021115.10	1972	-0.157
ENSMUSG00000025495.10	4067	0.401
ENSMUSG00000057130.7	482	0.017
ENSMUSG00000044252.13	757	0.298
ENSMUSG00000025497.10	11	-0.168
ENSMUSG00000032411.11	4272	0.322
ENSMUSG00000054072.7	80	0.467
ENSMUSG00000028911.12	1814	-0.034
ENSMUSG00000036879.11	298	0.286
ENSMUSG00000059586.5	451	0.036
ENSMUSG00000075229.6	343	0.084
ENSMUSG00000040242.10	2366	-0.118
ENSMUSG00000004980.12	16976	0.104
ENSMUSG00000057729.8	1489	-0.102
ENSMUSG00000035069.3	356	0.096
ENSMUSG00000003847.12	145	0.214
ENSMUSG00000021782.10	68	-0.321
ENSMUSG00000026857.5	542	0.044
ENSMUSG00000068699.8	123	0.4
ENSMUSG00000059495.9	758	-0.279
ENSMUSG00000029221.11	1471	-0.177
ENSMUSG00000005899.8	732	-0.457
ENSMUSG00000027340.11	214	-0.183
ENSMUSG00000046111.12	468	-0.161
ENSMUSG00000024667.7	227	0.412
ENSMUSG00000024985.14	917	-0.288
ENSMUSG00000021820.12	200	0.065
ENSMUSG00000063354.6	1128	0.081
ENSMUSG00000063550.7	523	-0.127
ENSMUSG00000032997.12	187	0.5
ENSMUSG00000028809.12	2576	-0.146
ENSMUSG00000027940.14	3272	-0.111
ENSMUSG00000025825.8	1062	-0.184
ENSMUSG00000046962.11	181	-0.304
ENSMUSG00000020516.11	954	-0.342
ENSMUSG00000004980.12	16976	0.057
ENSMUSG00000004069.12	1971	0.077
ENSMUSG00000041351.12	120	0.297
ENSMUSG00000024589.11	225	-0.446
ENSMUSG00000035168.12	246	-0.17
ENSMUSG00000028986.8	795	-0.046
ENSMUSG00000020527.10	344	0.141
ENSMUSG00000025060.10	604	-0.106
ENSMUSG00000072761.6	18	0.246
ENSMUSG00000026309.10	1283	0.118
ENSMUSG00000028986.8	795	-0.056
ENSMUSG00000091625.4	194	-0.147
ENSMUSG00000029253.8	496	-0.151
ENSMUSG00000027333.14	2931	0.043
ENSMUSG00000034160.9	3058	0.065
ENSMUSG00000036817.10	1134	0.117
ENSMUSG00000029916.8	196	-0.472
ENSMUSG00000060538.10	253	0.672
ENSMUSG00000027016.13	268	-0.145
ENSMUSG00000090626.5	431	0.333
ENSMUSG00000072774.6	39	0.414
ENSMUSG00000004980.12	16976	-0.063
ENSMUSG00000030443.12	27	0.191
ENSMUSG00000073423.5	181	-0.193
ENSMUSG00000033845.9	1254	0.034
ENSMUSG00000091625.4	194	-0.147
ENSMUSG00000087174.3	286	-0.173
ENSMUSG00000020788.11	806	0.297
ENSMUSG00000038406.11	667	0.417
ENSMUSG00000019795.13	2305	-0.016
ENSMUSG00000023926.7	7743	0.017
ENSMUSG00000048915.8	104	-0.224
ENSMUSG00000028906.11	12085	0.027
ENSMUSG00000034940.11	405	-0.25
ENSMUSG00000023805.12	190	-0.288
ENSMUSG00000099338.1	43	0.53
ENSMUSG00000025006.11	885	-0.058
ENSMUSG00000025006.11	885	0.198
ENSMUSG00000033149.12	519	0.411
ENSMUSG00000037020.12	420	0.535
ENSMUSG00000033565.12	589	0.116
ENSMUSG00000026456.14	514	0.129
ENSMUSG00000023353.9	390	0.081
ENSMUSG00000059851.11	1627	0.073
ENSMUSG00000049606.12	473	0.162
ENSMUSG00000029866.9	8533	0.116
ENSMUSG00000056211.9	1100	-0.086
ENSMUSG00000018774.9	470	0.079
ENSMUSG00000034940.11	405	-0.23
ENSMUSG00000020189.9	950	0.166
ENSMUSG00000020634.8	936	0.097
ENSMUSG00000025006.11	885	0.143
ENSMUSG00000004980.12	16976	0.096
ENSMUSG00000020439.13	550	-0.056
ENSMUSG00000025529.10	21	-0.402
ENSMUSG00000060373.10	4518	-0.014
ENSMUSG00000058794.8	5099	0.113
ENSMUSG00000015889.7	1926	-0.087
ENSMUSG00000025217.10	1528	-0.128
ENSMUSG00000023926.7	7743	0.047
ENSMUSG00000029141.12	277	-0.269
ENSMUSG00000030177.10	549	0.076
ENSMUSG00000027628.6	564	0.083
ENSMUSG00000027884.12	784	0.054
ENSMUSG00000023044.1	1326	-0.158
ENSMUSG00000048924.9	209	-0.214
ENSMUSG00000098306.3	0	-0.302
ENSMUSG00000022537.13	47	0.26
ENSMUSG00000070738.6	735	0.219
ENSMUSG00000017718.11	173	-0.166
ENSMUSG00000019088.9	410	-0.15
ENSMUSG00000037788.10	2266	0.253
ENSMUSG00000013523.9	252	0.368
ENSMUSG00000001415.6	1790	-0.047
ENSMUSG00000024212.8	561	-0.105
ENSMUSG00000029761.12	1659	-0.325
ENSMUSG00000000399.7	2816	0.029
ENSMUSG00000048416.11	28	-0.369
ENSMUSG00000029454.11	452	0.5
ENSMUSG00000023008.14	253	0.194
ENSMUSG00000070644.9	496	0.104
ENSMUSG00000037020.12	420	0.238
ENSMUSG00000022841.10	2510	0.059
ENSMUSG00000032295.11	582	-0.121
ENSMUSG00000001120.11	154	-0.162
ENSMUSG00000039585.11	490	0.164
ENSMUSG00000100005.2	31	-0.345
ENSMUSG00000026074.10	199	0.377
ENSMUSG00000034285.11	2624	-0.041
ENSMUSG00000039239.10	50	-0.66
ENSMUSG00000025137.11	3449	-0.139
ENSMUSG00000029780.10	5102	-0.014
ENSMUSG00000037536.9	1734	0.228
ENSMUSG00000024002.12	1812	0.071
ENSMUSG00000040929.12	112	0.5
ENSMUSG00000052798.8	1463	-0.081
ENSMUSG00000033918.11	662	-0.038
ENSMUSG00000050357.8	22	0.366
ENSMUSG00000027422.11	2795	-0.153
ENSMUSG00000031667.11	265	-0.117
ENSMUSG00000014856.8	1088	-0.5
ENSMUSG00000037369.12	1153	0.112
ENSMUSG00000060373.10	4518	-0.019
ENSMUSG00000021549.9	413	0.048
ENSMUSG00000058440.10	1506	-0.129
ENSMUSG00000047617.7	128	0.16
ENSMUSG00000021280.8	679	-0.281
ENSMUSG00000028437.10	1645	0.044
ENSMUSG00000027999.11	1485	-0.013
ENSMUSG00000034573.10	80	-0.186
ENSMUSG00000039210.12	220	-0.193
ENSMUSG00000020741.13	2638	0.227
