Gene	count	psi
ENSMUSG00000005610.12	35905	-0.022
ENSMUSG00000030691.10	1693	-0.44
ENSMUSG00000054162.11	5164	-0.333
ENSMUSG00000037608.11	4366	-0.268
ENSMUSG00000020451.13	3571	-0.168
ENSMUSG00000018395.15	5262	-0.18
ENSMUSG00000041488.11	359	0.777
ENSMUSG00000015214.10	910	-1.0
ENSMUSG00000040640.9	3064	-0.747
ENSMUSG00000103508.1	0	-0.283
ENSMUSG00000011877.9	601	-0.726
ENSMUSG00000034602.9	1149	-0.586
ENSMUSG00000027035.6	2613	-0.507
ENSMUSG00000024044.11	3458	-0.5
ENSMUSG00000028519.12	1446	0.163
ENSMUSG00000038206.8	549	-0.338
ENSMUSG00000031442.16	4093	-0.548
ENSMUSG00000013539.9	1331	-0.248
ENSMUSG00000000325.11	1844	-0.333
ENSMUSG00000024127.10	5263	0.126
ENSMUSG00000033392.11	7503	-0.634
ENSMUSG00000022681.10	1730	0.205
ENSMUSG00000049550.13	2322	-0.485
ENSMUSG00000031367.11	3366	-0.211
ENSMUSG00000036073.13	505	0.334
ENSMUSG00000039128.9	1692	-0.229
ENSMUSG00000004980.12	9725	-0.494
ENSMUSG00000020290.10	3322	-0.096
ENSMUSG00000037266.14	11270	-0.118
ENSMUSG00000005871.10	8775	0.219
ENSMUSG00000034751.11	2063	-0.75
ENSMUSG00000031078.11	3479	-0.217
ENSMUSG00000060261.11	3594	-0.456
ENSMUSG00000022681.10	1730	0.295
ENSMUSG00000026289.11	1622	-0.323
ENSMUSG00000030002.11	1965	-0.211
ENSMUSG00000025059.12	466	-0.583
ENSMUSG00000022565.11	1449	-0.347
ENSMUSG00000026103.10	1859	-0.383
ENSMUSG00000000827.14	1329	-0.378
ENSMUSG00000066643.8	711	-0.507
ENSMUSG00000074238.2	1740	0.334
ENSMUSG00000002227.11	88	0.854
ENSMUSG00000021268.13	38482	0.103
ENSMUSG00000021268.13	38482	0.088
ENSMUSG00000041609.12	448	-0.852
ENSMUSG00000061689.11	3784	0.294
ENSMUSG00000033653.13	1340	-0.492
ENSMUSG00000063450.10	1625	-0.414
ENSMUSG00000041565.12	90	0.871
ENSMUSG00000021268.13	38482	0.155
ENSMUSG00000087381.4	78	1.0
ENSMUSG00000027506.11	691	-0.317
ENSMUSG00000020640.9	507	-0.477
ENSMUSG00000034593.12	3801	0.486
ENSMUSG00000022770.12	502	-0.526
ENSMUSG00000027523.15	25742	-0.432
ENSMUSG00000037935.12	1327	0.247
ENSMUSG00000032340.7	2611	0.496
ENSMUSG00000041642.14	4196	-0.497
ENSMUSG00000020458.12	3256	-0.482
ENSMUSG00000026617.11	977	-0.478
ENSMUSG00000057363.8	206	-1.0
ENSMUSG00000028556.11	2745	0.385
ENSMUSG00000043872.10	573	-0.439
ENSMUSG00000047284.10	671	1.0
ENSMUSG00000024576.10	10307	-0.095
ENSMUSG00000024381.11	1717	-0.32
ENSMUSG00000001173.11	1398	-0.32
ENSMUSG00000041769.9	1667	1.0
ENSMUSG00000053205.8	95	1.0
ENSMUSG00000026670.11	1122	0.274
ENSMUSG00000004626.10	378	0.524
ENSMUSG00000024097.10	6064	-0.069
ENSMUSG00000022860.10	986	0.24
ENSMUSG00000028399.13	4766	-0.514
ENSMUSG00000052105.12	1022	-0.601
ENSMUSG00000036529.13	2323	0.476
ENSMUSG00000019984.12	1273	-0.574
ENSMUSG00000037110.15	896	-0.693
ENSMUSG00000032624.11	1639	0.377
ENSMUSG00000036879.11	908	0.335
ENSMUSG00000000538.14	1671	0.239
ENSMUSG00000029471.9	1338	-0.211
ENSMUSG00000032340.7	2611	0.496
ENSMUSG00000022629.12	3074	-0.454
ENSMUSG00000040731.10	6852	-0.171
ENSMUSG00000011958.13	875	-0.153
ENSMUSG00000004631.11	600	-0.251
ENSMUSG00000037519.12	808	-0.512
ENSMUSG00000000296.7	418	-0.361
ENSMUSG00000036054.11	2376	0.423
ENSMUSG00000022199.10	2522	-0.273
ENSMUSG00000041609.12	448	-0.621
ENSMUSG00000035504.12	100	-0.713
ENSMUSG00000017176.13	1246	-0.054
ENSMUSG00000032178.9	4897	0.066
ENSMUSG00000061689.11	3784	0.197
ENSMUSG00000049550.13	2322	0.1
ENSMUSG00000042605.11	997	0.451
ENSMUSG00000028476.9	260	-0.683
ENSMUSG00000021843.12	2346	0.326
ENSMUSG00000031543.14	335	-0.777
ENSMUSG00000036879.11	908	0.289
ENSMUSG00000026819.11	1117	-0.362
ENSMUSG00000025949.11	959	-0.319
ENSMUSG00000026150.10	5924	-0.217
ENSMUSG00000034621.10	1965	0.669
ENSMUSG00000026820.5	1010	1.0
ENSMUSG00000036918.11	80	-1.0
ENSMUSG00000042520.12	2268	0.308
ENSMUSG00000031543.14	335	-0.844
ENSMUSG00000039128.9	1692	-0.067
ENSMUSG00000033392.11	7503	-0.431
ENSMUSG00000060261.11	3594	-0.407
ENSMUSG00000034532.8	254	-0.657
ENSMUSG00000038544.10	1031	-0.254
ENSMUSG00000021820.12	3460	-0.157
ENSMUSG00000024908.10	1661	-0.171
ENSMUSG00000031174.13	1008	-0.053
ENSMUSG00000015214.10	910	-1.0
ENSMUSG00000021493.11	1464	0.101
ENSMUSG00000037013.11	914	-0.223
ENSMUSG00000022607.10	1647	-0.396
ENSMUSG00000052632.11	503	-0.679
ENSMUSG00000054808.9	1937	-0.313
ENSMUSG00000042298.14	981	-0.836
ENSMUSG00000022377.12	2008	-0.413
ENSMUSG00000020458.12	3256	-0.365
ENSMUSG00000040711.7	1074	-0.507
ENSMUSG00000024943.8	1205	-0.475
ENSMUSG00000058897.13	495	0.714
ENSMUSG00000060475.8	1669	-1.0
ENSMUSG00000027404.11	3010	-0.022
ENSMUSG00000019920.13	937	-0.072
ENSMUSG00000009772.11	219	-0.453
ENSMUSG00000024392.13	1827	0.202
ENSMUSG00000020458.12	3256	-0.146
ENSMUSG00000074227.7	687	-0.171
ENSMUSG00000030172.11	3433	0.231
ENSMUSG00000043987.13	361	-0.85
ENSMUSG00000026670.11	1122	0.24
ENSMUSG00000037386.11	1405	-0.323
ENSMUSG00000071337.7	7117	-0.19
ENSMUSG00000034621.10	1965	-0.123
ENSMUSG00000005871.10	8775	0.197
ENSMUSG00000036333.10	8164	0.19
ENSMUSG00000049044.12	797	0.612
ENSMUSG00000069539.7	584	-0.516
ENSMUSG00000041670.11	1002	0.641
ENSMUSG00000046169.9	56	-0.819
ENSMUSG00000033287.11	1285	0.613
ENSMUSG00000031290.10	709	0.589
ENSMUSG00000026087.7	1388	-0.832
ENSMUSG00000055717.9	531	-0.477
ENSMUSG00000044433.11	1196	-0.604
ENSMUSG00000037960.10	215	0.262
ENSMUSG00000029687.12	854	-0.105
ENSMUSG00000033705.12	389	-0.78
ENSMUSG00000031865.11	3779	-0.448
ENSMUSG00000030314.12	371	-0.713
ENSMUSG00000068039.8	6635	-0.06
ENSMUSG00000022519.9	453	-0.859
ENSMUSG00000032067.5	779	-0.421
ENSMUSG00000036879.11	908	0.246
ENSMUSG00000090110.4	95	0.347
ENSMUSG00000023460.8	1640	0.118
ENSMUSG00000020598.11	4620	-0.268
ENSMUSG00000030498.10	259	-0.629
ENSMUSG00000029625.12	540	-0.494
ENSMUSG00000061689.11	3784	0.07
ENSMUSG00000026150.10	5924	-0.201
ENSMUSG00000101678.1	8	0.219
ENSMUSG00000072663.7	51	0.901
ENSMUSG00000037400.12	1349	-0.272
ENSMUSG00000040481.12	2128	-0.397
ENSMUSG00000021027.11	2460	-0.447
ENSMUSG00000025050.7	733	-0.492
ENSMUSG00000026843.11	966	-0.152
ENSMUSG00000029761.12	557	-0.267
ENSMUSG00000032503.13	1305	0.655
ENSMUSG00000021068.11	477	-0.749
ENSMUSG00000030172.11	3433	0.166
ENSMUSG00000025278.8	586	-0.374
ENSMUSG00000028546.13	5982	0.084
ENSMUSG00000043872.10	573	-0.396
ENSMUSG00000053819.12	5827	-0.518
ENSMUSG00000027282.13	3638	-0.043
ENSMUSG00000057738.9	9826	-0.056
ENSMUSG00000022099.12	2499	0.347
ENSMUSG00000029471.9	1338	-0.307
ENSMUSG00000036782.9	3859	-0.265
ENSMUSG00000061689.11	3784	-0.34
ENSMUSG00000033295.9	2325	-0.385
ENSMUSG00000041879.9	3620	-0.081
ENSMUSG00000028809.12	3651	-0.066
ENSMUSG00000024044.11	3458	-0.445
ENSMUSG00000039671.14	1802	-0.309
ENSMUSG00000029673.13	3843	-0.418
ENSMUSG00000022533.9	688	-0.512
ENSMUSG00000049420.8	683	0.508
ENSMUSG00000019943.9	7827	-0.41
ENSMUSG00000029471.9	1338	-0.212
ENSMUSG00000022770.12	502	-0.479
ENSMUSG00000042520.12	2268	0.278
ENSMUSG00000038365.7	1452	-0.344
ENSMUSG00000055805.10	196	-0.89
ENSMUSG00000028184.8	8938	-0.476
ENSMUSG00000036712.10	832	-0.258
ENSMUSG00000026657.12	2517	-0.505
ENSMUSG00000045103.13	1290	-0.534
ENSMUSG00000066406.10	765	-0.471
ENSMUSG00000028760.12	3070	-0.48
ENSMUSG00000022607.10	1647	-0.427
ENSMUSG00000030246.7	5307	-0.066
ENSMUSG00000071337.7	7117	-0.179
ENSMUSG00000022757.14	3018	-0.044
ENSMUSG00000042323.12	3239	0.581
ENSMUSG00000041674.12	15	0.836
ENSMUSG00000022789.10	3692	-0.356
ENSMUSG00000041977.13	1188	-0.431
ENSMUSG00000029208.12	1607	0.384
ENSMUSG00000061689.11	3784	0.621
ENSMUSG00000035152.10	5575	-0.236
ENSMUSG00000000827.14	1329	0.228
ENSMUSG00000030733.9	1526	0.287
ENSMUSG00000023089.8	1541	0.044
ENSMUSG00000021338.13	994	-0.621
ENSMUSG00000039367.9	1988	-0.292
ENSMUSG00000033569.13	2391	0.319
ENSMUSG00000031256.7	2634	-0.462
ENSMUSG00000069601.9	7961	0.075
ENSMUSG00000020792.11	2199	0.099
ENSMUSG00000053046.10	709	0.799
ENSMUSG00000101166.2	25	0.374
ENSMUSG00000030846.11	1365	-0.514
ENSMUSG00000009995.13	955	-0.332
ENSMUSG00000029068.12	3842	-0.247
ENSMUSG00000026014.11	1693	-0.533
ENSMUSG00000033004.10	6426	-0.306
ENSMUSG00000028149.8	2993	0.241
ENSMUSG00000032258.11	431	-0.521
ENSMUSG00000038880.9	720	0.141
ENSMUSG00000030246.7	5307	-0.127
ENSMUSG00000022353.9	1483	-0.629
ENSMUSG00000025006.11	1366	0.168
ENSMUSG00000036834.12	592	-0.507
ENSMUSG00000073664.7	1185	-0.783
ENSMUSG00000021288.14	11431	0.073
ENSMUSG00000034902.13	4454	-0.591
ENSMUSG00000028906.11	2100	-0.302
ENSMUSG00000021820.12	3460	-0.464
ENSMUSG00000039478.11	1326	-0.358
ENSMUSG00000058897.13	495	-0.591
ENSMUSG00000035851.10	1251	0.333
ENSMUSG00000038880.9	720	0.251
ENSMUSG00000030557.12	1421	-0.444
ENSMUSG00000044807.9	2958	-0.685
ENSMUSG00000028184.8	8938	-0.607
ENSMUSG00000041879.9	3620	-0.108
ENSMUSG00000016382.11	594	-0.238
ENSMUSG00000037098.13	1183	-0.472
ENSMUSG00000020166.10	2094	-0.083
ENSMUSG00000033287.11	1285	0.107
ENSMUSG00000027210.16	3091	-0.155
ENSMUSG00000036473.11	1670	-0.486
ENSMUSG00000028863.9	1603	-0.335
ENSMUSG00000074673.11	100	0.844
ENSMUSG00000032855.5	1971	0.248
ENSMUSG00000027104.14	3175	-0.165
ENSMUSG00000069678.6	282	-0.556
ENSMUSG00000021774.8	910	-0.752
ENSMUSG00000039735.11	6017	-0.048
ENSMUSG00000014426.8	766	-0.265
ENSMUSG00000029001.11	1322	0.226
ENSMUSG00000031561.11	3624	0.398
ENSMUSG00000039585.11	3038	0.225
