Gene	count	psi
ENSMUSG00000029059.5	545	0.155
ENSMUSG00000002546.12	1350	0.195
ENSMUSG00000063253.6	554	-0.178
ENSMUSG00000027620.12	7496	-0.035
ENSMUSG00000030592.12	794	-0.468
ENSMUSG00000019813.11	487	-0.407
ENSMUSG00000029462.14	2081	0.231
ENSMUSG00000034681.12	1801	-0.176
ENSMUSG00000071337.7	3292	-0.127
ENSMUSG00000097039.4	76	0.396
ENSMUSG00000097080.3	153	-0.439
ENSMUSG00000026860.12	1227	-0.671
ENSMUSG00000028898.11	715	-0.251
ENSMUSG00000038388.10	992	-0.093
ENSMUSG00000064302.9	1767	-0.152
ENSMUSG00000024426.13	752	-0.259
ENSMUSG00000025358.11	2306	-0.12
ENSMUSG00000024188.11	2649	-0.139
ENSMUSG00000028373.12	52	0.404
ENSMUSG00000001419.13	1146	-0.693
ENSMUSG00000063626.5	104	-0.785
ENSMUSG00000036466.13	60	-0.619
ENSMUSG00000071553.6	72	-0.441
ENSMUSG00000031150.8	408	-0.243
ENSMUSG00000022453.7	951	-0.235
ENSMUSG00000023980.6	649	-0.139
ENSMUSG00000004980.12	22914	-0.073
ENSMUSG00000040998.14	2012	0.432
ENSMUSG00000017843.9	3540	-0.13
ENSMUSG00000038781.6	403	-0.348
ENSMUSG00000020166.10	2501	-0.348
ENSMUSG00000049606.12	933	0.662
ENSMUSG00000021458.12	2178	-0.034
ENSMUSG00000020061.13	7550	-0.6
ENSMUSG00000035228.10	486	0.43
ENSMUSG00000024127.10	1162	0.247
ENSMUSG00000021493.11	2957	0.315
ENSMUSG00000032579.10	139	0.328
ENSMUSG00000085218.3	28	-0.488
ENSMUSG00000025156.12	1058	-0.177
ENSMUSG00000002546.12	1350	0.552
ENSMUSG00000017686.12	1544	-0.142
ENSMUSG00000002010.13	2432	-0.183
ENSMUSG00000036054.11	853	-0.259
ENSMUSG00000029673.13	1770	-0.507
ENSMUSG00000020232.13	1171	-0.141
ENSMUSG00000027466.11	1982	-0.153
ENSMUSG00000037211.8	576	0.416
ENSMUSG00000021711.12	1484	-0.199
ENSMUSG00000085287.4	74	-0.866
ENSMUSG00000022150.12	2483	0.153
ENSMUSG00000052516.13	2000	0.216
ENSMUSG00000021843.12	1771	-0.338
ENSMUSG00000021820.12	907	-0.079
ENSMUSG00000024127.10	1162	0.264
ENSMUSG00000033392.11	780	-0.401
ENSMUSG00000020232.13	1171	-0.185
ENSMUSG00000074813.8	65	0.421
ENSMUSG00000038260.9	542	0.412
ENSMUSG00000055436.14	3809	-0.657
ENSMUSG00000025269.12	705	-0.781
ENSMUSG00000057280.11	338	-0.428
ENSMUSG00000034681.12	1801	0.093
ENSMUSG00000048583.12	19257	0.048
ENSMUSG00000036167.11	1380	-0.063
ENSMUSG00000029328.11	2871	-0.13
ENSMUSG00000040374.9	1005	0.172
ENSMUSG00000024127.10	1162	0.252
ENSMUSG00000027639.12	512	-0.29
ENSMUSG00000020898.14	1128	0.092
ENSMUSG00000098950.3	0	0.173
ENSMUSG00000046449.11	156	0.403
ENSMUSG00000059974.6	525	-0.377
ENSMUSG00000042942.11	108	0.466
ENSMUSG00000032305.10	848	-0.289
ENSMUSG00000037533.13	1128	0.497
ENSMUSG00000036022.11	504	0.445
ENSMUSG00000085125.3	126	-0.544
ENSMUSG00000024969.11	1228	-0.285
ENSMUSG00000039361.9	848	-0.191
ENSMUSG00000025871.14	3145	0.068
ENSMUSG00000016833.10	728	-0.042
ENSMUSG00000013701.8	327	0.662
ENSMUSG00000040648.10	969	-0.195
ENSMUSG00000039128.9	2354	-0.151
ENSMUSG00000006411.8	1892	0.308
ENSMUSG00000026193.11	10665	0.099
ENSMUSG00000014353.10	931	-0.398
ENSMUSG00000015222.13	598	-0.321
ENSMUSG00000020859.12	1359	-0.349
ENSMUSG00000028644.12	33	0.241
ENSMUSG00000030555.11	566	-0.395
ENSMUSG00000021870.13	858	-0.634
ENSMUSG00000032826.12	1454	-0.137
ENSMUSG00000052752.11	2259	0.205
ENSMUSG00000029993.12	823	-0.036
ENSMUSG00000025871.14	3145	0.059
ENSMUSG00000022995.12	1143	-0.338
ENSMUSG00000042790.11	1016	-0.182
ENSMUSG00000096974.1	11	-0.633
ENSMUSG00000027466.11	1982	-0.205
ENSMUSG00000013701.8	327	-0.334
ENSMUSG00000027466.11	1982	-0.207
ENSMUSG00000071337.7	3292	-0.184
ENSMUSG00000005417.13	2250	-0.034
ENSMUSG00000022214.10	1150	0.29
ENSMUSG00000024410.10	704	-0.178
ENSMUSG00000039128.9	2354	-0.043
ENSMUSG00000001151.9	1069	-0.135
ENSMUSG00000051747.10	17017	0.561
ENSMUSG00000020232.13	1171	-0.058
ENSMUSG00000064329.9	28	-0.897
ENSMUSG00000052512.11	1024	-0.379
ENSMUSG00000025986.6	1743	0.645
ENSMUSG00000042608.11	1058	-0.071
ENSMUSG00000032384.11	608	-0.512
ENSMUSG00000028134.7	931	0.197
ENSMUSG00000028718.12	414	-0.31
ENSMUSG00000032246.9	144	-0.476
ENSMUSG00000036054.11	853	-0.343
ENSMUSG00000026788.9	638	-0.244
ENSMUSG00000037466.9	594	-0.139
ENSMUSG00000087368.3	80	-0.683
ENSMUSG00000021268.13	14291	0.202
ENSMUSG00000024937.10	1775	0.37
ENSMUSG00000058729.9	404	0.243
ENSMUSG00000019054.9	1692	-0.033
ENSMUSG00000007888.11	1299	-0.145
ENSMUSG00000028863.9	558	-0.182
ENSMUSG00000026950.12	6470	0.493
ENSMUSG00000002732.10	1330	0.042
ENSMUSG00000090625.1	33616	-0.687
ENSMUSG00000053117.6	167	-0.46
ENSMUSG00000031960.10	2656	0.284
ENSMUSG00000004562.12	3117	-0.088
ENSMUSG00000025157.7	1297	-0.104
ENSMUSG00000001134.5	233	-0.085
ENSMUSG00000031629.9	293	0.235
ENSMUSG00000059898.8	2175	-0.27
ENSMUSG00000022119.11	1057	-0.346
ENSMUSG00000024049.10	1103	0.559
ENSMUSG00000032175.10	488	0.236
ENSMUSG00000025871.14	3145	-0.08
ENSMUSG00000055817.13	850	-0.626
ENSMUSG00000024104.9	1501	-0.163
ENSMUSG00000024937.10	1775	-0.202
ENSMUSG00000028175.11	204	0.095
ENSMUSG00000034681.12	1801	0.132
ENSMUSG00000026414.9	2682	0.235
ENSMUSG00000087331.4	38	0.694
ENSMUSG00000049606.12	933	0.66
ENSMUSG00000047213.10	2245	-0.601
ENSMUSG00000028644.12	33	0.212
ENSMUSG00000061175.7	152	0.518
ENSMUSG00000000884.12	245	-0.581
ENSMUSG00000026933.13	584	-0.441
ENSMUSG00000000378.11	1679	-0.073
ENSMUSG00000033788.11	566	-0.193
ENSMUSG00000026377.8	1584	-0.232
ENSMUSG00000026150.10	2691	-0.027
ENSMUSG00000033060.11	1511	0.268
ENSMUSG00000025531.10	555	0.879
ENSMUSG00000020954.11	1254	0.157
ENSMUSG00000039230.10	1174	-0.057
ENSMUSG00000025006.11	812	-0.069
ENSMUSG00000025871.14	3145	-0.099
ENSMUSG00000042305.8	1955	-0.09
ENSMUSG00000037999.11	301	0.364
ENSMUSG00000032013.5	4785	-0.104
ENSMUSG00000022565.11	4678	-0.059
ENSMUSG00000085890.3	35	-0.63
ENSMUSG00000041258.12	384	0.712
ENSMUSG00000030727.8	2557	0.198
ENSMUSG00000061723.13	5222	0.459
ENSMUSG00000026788.9	638	-0.19
ENSMUSG00000059022.10	692	-0.409
ENSMUSG00000049728.10	579	0.216
ENSMUSG00000022749.6	853	-0.436
ENSMUSG00000055320.12	847	-0.253
ENSMUSG00000096950.2	8	-0.872
ENSMUSG00000040374.9	1005	-0.355
ENSMUSG00000002635.7	562	-0.06
ENSMUSG00000068758.7	74	-0.546
ENSMUSG00000001419.13	1146	0.142
ENSMUSG00000031959.10	268	-0.192
ENSMUSG00000057193.7	3845	0.084
ENSMUSG00000053205.8	60	0.715
ENSMUSG00000040268.12	1524	0.478
ENSMUSG00000025278.8	2510	-0.205
ENSMUSG00000049606.12	933	-0.336
ENSMUSG00000022661.10	577	-0.305
ENSMUSG00000025871.14	3145	-0.612
ENSMUSG00000071337.7	3292	-0.13
ENSMUSG00000068758.7	74	-0.536
ENSMUSG00000039205.12	989	-0.13
ENSMUSG00000004980.12	22914	-0.084
ENSMUSG00000025437.11	1590	0.653
ENSMUSG00000097353.1	52	-0.586
ENSMUSG00000026825.13	731	0.317
ENSMUSG00000027428.9	1223	0.043
ENSMUSG00000057229.7	361	-0.586
ENSMUSG00000027455.12	2518	0.089
ENSMUSG00000021747.11	133	-0.216
ENSMUSG00000073771.7	141	-0.573
ENSMUSG00000028161.13	1836	-0.047
ENSMUSG00000029822.11	472	0.284
ENSMUSG00000032175.10	488	0.197
ENSMUSG00000025137.11	1635	-0.17
ENSMUSG00000097039.4	76	-0.674
ENSMUSG00000056763.12	844	-0.17
ENSMUSG00000024426.13	752	-0.198
ENSMUSG00000053110.9	1226	-0.361
ENSMUSG00000028959.10	2299	-0.106
ENSMUSG00000030703.7	162	0.708
ENSMUSG00000009073.12	1858	-0.256
ENSMUSG00000036879.11	1024	0.389
ENSMUSG00000056962.7	1639	-0.059
ENSMUSG00000078484.3	464	-0.23
ENSMUSG00000049225.10	515	0.393
ENSMUSG00000052384.9	578	0.699
ENSMUSG00000064302.9	1767	0.163
ENSMUSG00000026305.11	1905	-0.465
ENSMUSG00000034321.9	706	-0.63
ENSMUSG00000001247.12	853	0.508
ENSMUSG00000053617.7	927	-0.239
ENSMUSG00000058806.10	225	-0.46
ENSMUSG00000030313.11	223	0.219
ENSMUSG00000028649.13	2123	-0.239
ENSMUSG00000001134.5	233	-0.191
ENSMUSG00000031358.13	923	0.213
ENSMUSG00000029676.11	750	-0.122
ENSMUSG00000037395.11	880	0.331
ENSMUSG00000073664.7	563	0.202
ENSMUSG00000054514.3	45	0.433
ENSMUSG00000037503.8	3131	-0.053
ENSMUSG00000021458.12	2178	0.306
ENSMUSG00000066043.9	673	-0.195
ENSMUSG00000034088.11	6928	0.624
ENSMUSG00000018412.12	1095	-0.274
ENSMUSG00000027247.12	3121	0.214
ENSMUSG00000029676.11	750	-0.234
ENSMUSG00000040751.8	109	-0.349
ENSMUSG00000028898.11	715	-0.199
ENSMUSG00000086390.3	177	-0.25
ENSMUSG00000026921.14	955	-0.718
ENSMUSG00000029128.9	1237	-0.041
ENSMUSG00000021375.9	821	-0.412
ENSMUSG00000051285.13	922	0.124
ENSMUSG00000028772.15	1082	-0.094
ENSMUSG00000004364.10	537	0.407
ENSMUSG00000078484.3	464	-0.161
ENSMUSG00000053332.9	3145	-0.043
ENSMUSG00000046691.9	1810	-0.16
ENSMUSG00000031153.12	839	-0.135
ENSMUSG00000041939.10	985	-0.243
ENSMUSG00000007610.11	364	0.34
ENSMUSG00000040481.12	1381	-0.296
ENSMUSG00000029059.5	545	0.056
ENSMUSG00000043909.12	2116	-0.066
ENSMUSG00000032463.6	328	0.076
ENSMUSG00000024969.11	1228	-0.223
ENSMUSG00000031791.7	1310	-0.207
ENSMUSG00000039218.12	5830	-0.05
ENSMUSG00000001911.12	1971	0.189
ENSMUSG00000045962.12	2362	0.328
ENSMUSG00000051736.4	73	0.338
ENSMUSG00000020131.10	71	0.363
ENSMUSG00000032013.5	4785	-0.091
ENSMUSG00000038371.10	1183	0.147
ENSMUSG00000042272.13	742	0.147
ENSMUSG00000028898.11	715	-0.155
ENSMUSG00000032212.9	1132	-0.711
ENSMUSG00000024799.10	345	-0.124
ENSMUSG00000017843.9	3540	-0.097
ENSMUSG00000027620.12	7496	-0.044
ENSMUSG00000068250.9	264	-0.293
ENSMUSG00000026643.12	1481	0.409
ENSMUSG00000018411.13	107	-0.722
ENSMUSG00000022537.13	525	-0.289
ENSMUSG00000022708.12	782	0.468
ENSMUSG00000059208.10	6203	0.02
ENSMUSG00000028284.9	1230	0.096
ENSMUSG00000031133.8	346	0.231
ENSMUSG00000061981.10	1687	0.213
ENSMUSG00000029106.10	5546	-0.064
ENSMUSG00000037736.14	2648	-0.389
ENSMUSG00000017723.7	136	-0.232
ENSMUSG00000008496.14	22	0.702
ENSMUSG00000041225.12	825	-0.232
ENSMUSG00000093803.2	645	-0.348
ENSMUSG00000050174.11	103	0.548
ENSMUSG00000070632.3	35	-0.441
ENSMUSG00000044906.4	462	-0.239
ENSMUSG00000020593.10	276	-0.283
ENSMUSG00000026404.8	359	-0.29
ENSMUSG00000093456.3	0	0.373
ENSMUSG00000085028.2	136	-0.668
ENSMUSG00000029131.10	436	0.29
ENSMUSG00000028689.10	180	0.771
ENSMUSG00000001419.13	1146	-0.227
ENSMUSG00000059900.10	499	0.285
ENSMUSG00000038708.9	1666	0.176
ENSMUSG00000022139.12	4610	0.194
ENSMUSG00000028896.9	1540	-0.098
ENSMUSG00000026442.10	28	-0.843
ENSMUSG00000090394.4	567	0.273
ENSMUSG00000025892.11	47	-0.842
ENSMUSG00000025982.9	9311	-0.037
ENSMUSG00000021458.12	2178	-0.026
ENSMUSG00000068749.5	1788	0.842
ENSMUSG00000031365.9	1243	-0.296
ENSMUSG00000031791.7	1310	-0.197
ENSMUSG00000055612.11	2556	-0.037
ENSMUSG00000037989.11	101	-0.5
ENSMUSG00000004187.10	189	0.286
ENSMUSG00000020346.12	2053	0.171
ENSMUSG00000026825.13	731	0.191
ENSMUSG00000033767.10	1630	-0.258
ENSMUSG00000024539.13	1200	-0.838
ENSMUSG00000051674.10	695	-0.075
ENSMUSG00000014767.12	1042	0.085
ENSMUSG00000062797.7	971	-0.126
ENSMUSG00000058835.10	1644	0.085
ENSMUSG00000049295.12	688	-0.625
ENSMUSG00000024539.13	1200	-0.837
ENSMUSG00000015937.10	4244	-0.017
ENSMUSG00000062822.7	1249	-0.095
ENSMUSG00000004897.12	4600	-0.015
ENSMUSG00000022517.12	2596	-0.146
ENSMUSG00000004207.10	4354	-0.06
ENSMUSG00000035126.15	127	-0.42
ENSMUSG00000006498.12	7782	0.022
ENSMUSG00000025278.8	2510	0.087
ENSMUSG00000033287.11	504	-0.271
ENSMUSG00000037933.11	2058	0.117
ENSMUSG00000004980.12	22914	0.111
ENSMUSG00000028910.8	540	0.835
ENSMUSG00000019907.9	1462	-0.038
ENSMUSG00000026289.11	820	-0.149
ENSMUSG00000042272.13	742	0.129
ENSMUSG00000024330.12	5127	-0.203
ENSMUSG00000025856.11	1205	-0.035
ENSMUSG00000020799.12	27	-0.303
ENSMUSG00000029915.10	20	-0.368
ENSMUSG00000031585.9	1540	-0.02
ENSMUSG00000040712.12	553	-0.466
ENSMUSG00000042208.11	592	0.834
ENSMUSG00000046691.9	1810	-0.103
ENSMUSG00000055240.12	569	0.5
ENSMUSG00000029020.9	1762	-0.062
ENSMUSG00000021843.12	1771	0.206
ENSMUSG00000007570.11	485	-0.109
ENSMUSG00000020407.9	72	-0.602
ENSMUSG00000049606.12	933	-0.237
ENSMUSG00000028364.11	4238	0.434
ENSMUSG00000026404.8	359	-0.17
ENSMUSG00000031697.7	1047	-0.081
ENSMUSG00000028410.9	2587	-0.018
ENSMUSG00000040481.12	1381	-0.239
ENSMUSG00000032294.12	25414	-0.056
ENSMUSG00000039233.8	741	-0.6
ENSMUSG00000032826.12	1454	-0.112
ENSMUSG00000010663.4	2527	-0.5
ENSMUSG00000037300.13	1175	0.533
ENSMUSG00000078495.6	110	-0.55
ENSMUSG00000087028.3	24	-0.748
ENSMUSG00000063810.5	167	-0.194
ENSMUSG00000020131.10	71	0.345
ENSMUSG00000029422.10	2112	-0.105
ENSMUSG00000007411.11	580	-0.142
ENSMUSG00000019978.11	2937	-0.215
ENSMUSG00000025558.11	577	-0.517
ENSMUSG00000002546.12	1350	-0.249
ENSMUSG00000058835.10	1644	0.082
ENSMUSG00000098789.3	18	-0.24
ENSMUSG00000024330.12	5127	-0.194
ENSMUSG00000026193.11	10665	0.171
ENSMUSG00000006418.13	1573	0.073
ENSMUSG00000024044.11	4522	-0.075
ENSMUSG00000097277.3	243	-0.123
ENSMUSG00000027255.10	2019	-0.041
ENSMUSG00000016921.10	4937	-0.014
ENSMUSG00000052534.11	1225	0.154
ENSMUSG00000078484.3	464	-0.206
ENSMUSG00000033287.11	504	-0.267
ENSMUSG00000035666.10	731	0.075
ENSMUSG00000040712.12	553	-0.436
ENSMUSG00000039128.9	2354	-0.152
ENSMUSG00000025878.12	606	-0.167
