Gene	count	psi
ENSMUSG00000019920.13	1221	-0.136
ENSMUSG00000022744.8	2390	-0.345
ENSMUSG00000053819.12	3439	-0.646
ENSMUSG00000026305.11	804	-0.532
ENSMUSG00000026825.13	3422	-0.22
ENSMUSG00000037935.12	1436	0.233
ENSMUSG00000019920.13	1221	-0.134
ENSMUSG00000022568.12	737	-0.501
ENSMUSG00000052337.11	3628	-0.286
ENSMUSG00000068739.9	3863	-0.124
ENSMUSG00000027012.11	5623	-0.083
ENSMUSG00000050017.7	2280	0.281
ENSMUSG00000039262.12	7170	-0.387
ENSMUSG00000061689.11	4158	0.106
ENSMUSG00000055202.7	863	0.455
ENSMUSG00000022677.10	2346	0.338
ENSMUSG00000064302.9	4285	-0.467
ENSMUSG00000029071.12	471	-0.808
ENSMUSG00000029064.11	30504	-0.231
ENSMUSG00000033287.11	1417	0.255
ENSMUSG00000030172.11	3769	0.587
ENSMUSG00000069601.9	6495	-0.339
ENSMUSG00000058799.10	1972	0.195
ENSMUSG00000031865.11	5024	-0.327
ENSMUSG00000026782.11	4208	-0.416
ENSMUSG00000017670.12	2912	-0.354
ENSMUSG00000008489.14	6125	-0.177
ENSMUSG00000031078.11	4380	-0.248
ENSMUSG00000033392.11	7210	-0.667
ENSMUSG00000070047.8	2265	-0.684
ENSMUSG00000038544.10	1144	-0.324
ENSMUSG00000028649.13	7650	0.561
ENSMUSG00000034902.13	4985	-0.309
ENSMUSG00000020640.9	550	-0.527
ENSMUSG00000013539.9	1181	-0.255
ENSMUSG00000019302.12	5093	-0.272
ENSMUSG00000034602.9	1363	-0.524
ENSMUSG00000019920.13	1221	-0.111
ENSMUSG00000032560.9	819	-0.529
ENSMUSG00000060261.11	4316	-0.227
ENSMUSG00000002010.13	2839	-0.156
ENSMUSG00000027035.6	3068	-0.296
ENSMUSG00000032497.11	722	-0.39
ENSMUSG00000031865.11	5024	-0.359
ENSMUSG00000026319.9	1645	0.515
ENSMUSG00000028833.9	3858	0.918
ENSMUSG00000060261.11	4316	-0.213
ENSMUSG00000036712.10	855	-0.398
ENSMUSG00000037138.12	1260	-0.619
ENSMUSG00000068663.9	1047	-0.463
ENSMUSG00000069601.9	6495	-0.326
ENSMUSG00000031864.11	1629	-0.266
ENSMUSG00000026634.12	1348	-0.11
ENSMUSG00000008489.14	6125	-0.207
ENSMUSG00000033885.10	1672	-0.426
ENSMUSG00000022884.10	4470	-0.131
ENSMUSG00000050017.7	2280	0.263
ENSMUSG00000036026.11	2357	0.276
ENSMUSG00000019943.9	6251	-0.534
ENSMUSG00000027210.16	4757	-0.185
ENSMUSG00000057406.12	4705	-0.444
ENSMUSG00000033295.9	3398	-0.439
ENSMUSG00000022744.8	2390	-0.318
ENSMUSG00000021268.13	26450	0.105
ENSMUSG00000022677.10	2346	0.323
ENSMUSG00000070880.6	2406	0.743
ENSMUSG00000056121.11	1162	-0.367
ENSMUSG00000029538.9	1596	-0.072
ENSMUSG00000021262.10	2914	0.239
ENSMUSG00000067786.12	49406	0.029
ENSMUSG00000057406.12	4705	-0.385
ENSMUSG00000052949.10	2798	0.919
ENSMUSG00000026615.10	4534	-0.207
ENSMUSG00000059493.9	339	0.856
ENSMUSG00000021820.12	2973	-0.578
ENSMUSG00000019528.14	1038	-0.286
ENSMUSG00000022629.12	2986	-0.444
ENSMUSG00000052337.11	3628	-0.301
ENSMUSG00000041642.14	4194	-0.486
ENSMUSG00000008489.14	6125	-0.186
ENSMUSG00000021268.13	26450	0.117
ENSMUSG00000073563.2	1707	-0.359
ENSMUSG00000004631.11	762	-0.319
ENSMUSG00000022801.9	1512	0.414
ENSMUSG00000049550.13	2250	-0.324
ENSMUSG00000053877.8	4206	-0.362
ENSMUSG00000037935.12	1436	0.52
ENSMUSG00000005871.10	8089	0.215
ENSMUSG00000034908.11	1580	-0.535
ENSMUSG00000031543.14	287	-0.951
ENSMUSG00000033793.8	4950	0.145
ENSMUSG00000029207.12	3364	-0.339
ENSMUSG00000086316.3	1311	0.282
ENSMUSG00000028809.12	3152	-0.103
ENSMUSG00000074238.2	2001	0.296
ENSMUSG00000030689.11	1242	0.373
ENSMUSG00000032067.5	868	-0.3
ENSMUSG00000031367.11	2908	-0.186
ENSMUSG00000037400.12	1268	-0.35
ENSMUSG00000025006.11	1255	0.426
ENSMUSG00000040785.13	30389	0.198
ENSMUSG00000034751.11	2119	-0.539
ENSMUSG00000030733.9	1702	0.493
ENSMUSG00000020598.11	5238	-0.361
ENSMUSG00000068739.9	3863	-0.074
ENSMUSG00000022789.10	3502	-0.153
ENSMUSG00000037032.11	5077	-0.205
ENSMUSG00000028639.10	13181	0.05
ENSMUSG00000073664.7	1137	-0.783
ENSMUSG00000061689.11	4158	0.268
ENSMUSG00000038119.10	196	-0.935
ENSMUSG00000027523.15	29712	-0.107
ENSMUSG00000009772.11	276	-0.373
ENSMUSG00000037935.12	1436	0.57
ENSMUSG00000030077.9	6859	0.358
ENSMUSG00000028745.14	3635	-0.032
ENSMUSG00000031256.7	2745	-0.622
ENSMUSG00000061689.11	4158	0.305
ENSMUSG00000068739.9	3863	-0.073
ENSMUSG00000026527.9	1064	-0.935
ENSMUSG00000032373.10	193	-1.0
ENSMUSG00000068039.8	7341	-0.062
ENSMUSG00000010453.8	1307	-0.496
ENSMUSG00000042520.12	2625	0.323
ENSMUSG00000038685.14	665	-0.387
ENSMUSG00000031561.11	2858	-0.603
ENSMUSG00000028649.13	7650	-0.323
ENSMUSG00000055805.10	178	-0.859
ENSMUSG00000021268.13	26450	0.165
ENSMUSG00000027523.15	29712	-0.022
ENSMUSG00000033392.11	7210	-0.502
ENSMUSG00000022629.12	2986	-0.462
ENSMUSG00000017664.12	1035	-0.956
ENSMUSG00000026782.11	4208	-0.383
ENSMUSG00000040481.12	2201	-0.564
ENSMUSG00000028759.9	4296	0.204
ENSMUSG00000055296.10	939	-0.613
ENSMUSG00000025085.12	2503	0.456
ENSMUSG00000028760.12	3189	-0.516
ENSMUSG00000011958.13	1326	-0.137
ENSMUSG00000027244.10	1054	-0.493
ENSMUSG00000030691.10	1818	-0.353
ENSMUSG00000061689.11	4158	0.357
ENSMUSG00000015937.10	4797	-0.024
ENSMUSG00000041482.12	221	-1.0
ENSMUSG00000039542.11	19312	-0.213
ENSMUSG00000040537.13	3982	-0.675
ENSMUSG00000032463.6	1020	-0.281
ENSMUSG00000025006.11	1255	0.214
ENSMUSG00000068015.6	503	-0.614
ENSMUSG00000021820.12	2973	-0.138
ENSMUSG00000060450.9	8484	0.82
ENSMUSG00000014592.15	4042	-0.265
ENSMUSG00000031442.16	5170	-0.517
ENSMUSG00000028399.13	4126	-0.453
ENSMUSG00000031078.11	4380	-0.282
ENSMUSG00000045349.11	358	0.96
ENSMUSG00000035152.10	6329	-0.253
ENSMUSG00000032826.12	9618	-0.251
ENSMUSG00000030704.10	9749	-0.17
ENSMUSG00000031027.11	129	-0.973
ENSMUSG00000026442.10	2264	-0.566
ENSMUSG00000037935.12	1436	0.438
ENSMUSG00000031939.11	382	0.342
ENSMUSG00000031626.12	2548	-0.342
ENSMUSG00000030498.10	257	-0.406
ENSMUSG00000028639.10	13181	0.027
ENSMUSG00000039585.11	2857	0.264
ENSMUSG00000036782.9	3516	-0.279
ENSMUSG00000068015.6	503	-0.61
ENSMUSG00000034252.10	1361	-0.323
ENSMUSG00000057541.10	453	-0.551
ENSMUSG00000033256.10	207	-0.552
ENSMUSG00000024381.11	1930	-0.296
ENSMUSG00000028863.9	1587	-0.312
ENSMUSG00000036054.11	2522	0.521
ENSMUSG00000032478.10	451	1.0
ENSMUSG00000034656.12	574	-0.835
ENSMUSG00000027533.10	6165	-0.027
ENSMUSG00000028909.13	493	-0.688
ENSMUSG00000024921.12	2595	-0.291
ENSMUSG00000040481.12	2201	-0.507
ENSMUSG00000028863.9	1587	-0.417
ENSMUSG00000038729.16	12	-0.428
ENSMUSG00000027035.6	3068	-0.476
ENSMUSG00000024576.10	11003	-0.095
ENSMUSG00000070357.7	8	1.0
ENSMUSG00000017664.12	1035	-0.967
ENSMUSG00000040537.13	3982	-0.674
ENSMUSG00000034243.12	1626	0.431
ENSMUSG00000039585.11	2857	-0.372
ENSMUSG00000052105.12	1304	-0.274
ENSMUSG00000033392.11	7210	-0.305
ENSMUSG00000040374.9	1149	0.277
ENSMUSG00000022661.10	7026	-0.384
ENSMUSG00000036073.13	502	0.256
ENSMUSG00000005610.12	41881	0.043
ENSMUSG00000022681.10	1828	0.259
ENSMUSG00000031442.16	5170	-0.449
ENSMUSG00000029064.11	30504	-0.208
ENSMUSG00000040940.14	1390	-0.482
ENSMUSG00000042323.12	3842	-0.274
ENSMUSG00000022285.12	16795	0.054
ENSMUSG00000020598.11	5238	-0.18
ENSMUSG00000036529.13	2749	0.517
ENSMUSG00000039131.11	93	-0.915
ENSMUSG00000031328.11	4191	-0.181
ENSMUSG00000026289.11	1620	-0.411
ENSMUSG00000030733.9	1702	0.466
ENSMUSG00000026782.11	4208	-0.485
ENSMUSG00000013539.9	1181	-0.158
ENSMUSG00000028760.12	3189	-0.412
ENSMUSG00000031729.5	3246	1.0
ENSMUSG00000054556.6	94	0.768
ENSMUSG00000063077.10	11339	-0.218
ENSMUSG00000037685.11	4508	-0.439
ENSMUSG00000024163.13	4641	0.279
ENSMUSG00000040711.7	1364	-0.443
ENSMUSG00000086316.3	1311	0.336
ENSMUSG00000097131.1	223	0.766
ENSMUSG00000059070.10	1277	-0.833
ENSMUSG00000037062.9	3673	-0.193
ENSMUSG00000014402.10	3719	0.205
ENSMUSG00000059811.8	1054	-0.36
ENSMUSG00000022744.8	2390	-0.255
ENSMUSG00000028218.15	1184	-0.135
ENSMUSG00000025085.12	2503	0.427
ENSMUSG00000022565.11	1385	-0.282
ENSMUSG00000017677.7	10176	-0.273
ENSMUSG00000034274.7	1051	-0.231
ENSMUSG00000032178.9	5528	0.063
ENSMUSG00000026657.12	2751	-0.434
ENSMUSG00000025162.13	2527	0.176
ENSMUSG00000022681.10	1828	0.314
ENSMUSG00000040785.13	30389	0.14
ENSMUSG00000027533.10	6165	-0.025
ENSMUSG00000028833.9	3858	0.472
ENSMUSG00000038095.11	3398	-0.307
ENSMUSG00000054423.9	2183	0.143
ENSMUSG00000001105.11	1276	-0.161
ENSMUSG00000036333.10	8752	0.176
ENSMUSG00000005610.12	41881	0.023
ENSMUSG00000036591.11	1907	-0.135
ENSMUSG00000026819.11	1292	-0.371
ENSMUSG00000037935.12	1436	0.574
ENSMUSG00000042564.8	117	-0.81
ENSMUSG00000021262.10	2914	-0.092
ENSMUSG00000021843.12	2394	0.32
ENSMUSG00000087165.3	21	0.826
ENSMUSG00000063077.10	11339	-0.328
ENSMUSG00000032267.7	856	-0.484
ENSMUSG00000070733.9	1693	0.361
ENSMUSG00000030276.15	198	1.0
ENSMUSG00000022285.12	16795	0.057
ENSMUSG00000028519.12	1739	0.094
ENSMUSG00000071650.5	2682	0.163
ENSMUSG00000026113.13	3294	-0.602
ENSMUSG00000030246.7	4708	-0.071
ENSMUSG00000027601.9	635	-0.239
ENSMUSG00000032178.9	5528	0.053
ENSMUSG00000000296.7	530	-0.712
ENSMUSG00000052707.7	1226	-0.636
ENSMUSG00000036529.13	2749	-0.239
ENSMUSG00000053768.9	1156	-0.291
ENSMUSG00000039585.11	2857	0.245
ENSMUSG00000001036.13	1805	-0.229
ENSMUSG00000026734.9	0	-1.0
ENSMUSG00000027506.11	907	-0.325
ENSMUSG00000029071.12	471	-0.788
ENSMUSG00000021338.13	1242	-1.0
ENSMUSG00000019961.12	2899	0.247
ENSMUSG00000020271.13	3831	-0.301
ENSMUSG00000022420.11	868	0.125
ENSMUSG00000037679.8	45	-1.0
ENSMUSG00000025006.11	1255	-0.336
ENSMUSG00000021820.12	2973	0.378
ENSMUSG00000036504.6	134	0.044
ENSMUSG00000039367.9	2663	-0.282
ENSMUSG00000022099.12	2421	0.418
ENSMUSG00000052581.9	602	0.756
ENSMUSG00000036504.6	134	0.092
ENSMUSG00000024563.11	1278	0.254
ENSMUSG00000036504.6	134	0.08
ENSMUSG00000061981.10	2242	0.173
ENSMUSG00000101166.2	17	0.36
ENSMUSG00000038696.10	1642	-0.311
ENSMUSG00000021326.7	1193	-0.069
ENSMUSG00000000325.11	2254	-0.349
ENSMUSG00000036504.6	134	0.095
ENSMUSG00000022285.12	16795	0.051
ENSMUSG00000026670.11	1343	0.181
ENSMUSG00000021969.7	1192	-0.334
ENSMUSG00000040785.13	30389	0.057
ENSMUSG00000031093.10	893	-0.441
ENSMUSG00000024597.10	591	0.445
ENSMUSG00000021111.11	3123	0.233
ENSMUSG00000038365.7	1286	-0.347
ENSMUSG00000038095.11	3398	-0.207
ENSMUSG00000045349.11	358	0.776
ENSMUSG00000017677.7	10176	-0.265
ENSMUSG00000022565.11	1385	-0.244
ENSMUSG00000004631.11	762	0.317
ENSMUSG00000024483.14	1084	-0.408
ENSMUSG00000018501.13	4821	1.0
ENSMUSG00000021816.6	3038	-0.135
ENSMUSG00000045114.7	57	-1.0
ENSMUSG00000064302.9	4285	-0.199
ENSMUSG00000029778.8	3831	-0.334
ENSMUSG00000027384.6	664	-0.719
ENSMUSG00000052516.13	5510	-0.382
ENSMUSG00000022517.12	3466	-0.321
ENSMUSG00000036834.12	422	-0.584
ENSMUSG00000020458.12	3974	-0.5
ENSMUSG00000031256.7	2745	-0.327
ENSMUSG00000037013.11	1211	-0.207
ENSMUSG00000027035.6	3068	-0.44
ENSMUSG00000057789.9	115	-0.59
ENSMUSG00000049550.13	2250	-0.441
ENSMUSG00000030231.8	781	-0.494
ENSMUSG00000009035.9	1121	-0.355
ENSMUSG00000060261.11	4316	-0.396
ENSMUSG00000041852.10	969	-0.577
ENSMUSG00000040225.11	4253	-0.397
ENSMUSG00000074238.2	2001	0.239
ENSMUSG00000052572.11	902	-0.87
ENSMUSG00000011832.11	3050	-0.416
ENSMUSG00000040687.12	2234	-0.387
ENSMUSG00000094002.2	54	0.778
ENSMUSG00000052534.11	3104	-0.279
ENSMUSG00000078517.7	1586	-0.43
ENSMUSG00000027282.13	3862	-0.162
ENSMUSG00000027035.6	3068	-0.465
ENSMUSG00000038880.9	736	0.223
ENSMUSG00000027002.9	4350	-0.276
ENSMUSG00000025006.11	1255	0.178
ENSMUSG00000000296.7	530	-0.248
ENSMUSG00000027282.13	3862	-0.18
ENSMUSG00000024074.7	712	0.608
ENSMUSG00000038777.15	889	0.342
ENSMUSG00000026527.9	1064	-0.774
ENSMUSG00000000605.8	5465	-0.234
ENSMUSG00000026617.11	803	-0.433
ENSMUSG00000002227.11	206	0.7
ENSMUSG00000022307.11	1403	-0.3
ENSMUSG00000060961.10	818	0.714
ENSMUSG00000000538.14	1790	0.411
ENSMUSG00000037236.10	12644	0.031
ENSMUSG00000031543.14	287	-0.772
ENSMUSG00000023169.10	4669	0.238
ENSMUSG00000031367.11	2908	-0.533
ENSMUSG00000034902.13	4985	-0.527
ENSMUSG00000005553.9	32	0.814
ENSMUSG00000064302.9	4285	-0.253
ENSMUSG00000038880.9	736	0.13
ENSMUSG00000057182.10	4220	-0.428
ENSMUSG00000029769.12	993	-0.526
ENSMUSG00000029207.12	3364	-0.296
ENSMUSG00000037236.10	12644	0.049
ENSMUSG00000020436.13	3268	-0.15
ENSMUSG00000001143.9	1007	-0.362
ENSMUSG00000005610.12	41881	-0.035
ENSMUSG00000005610.12	41881	-0.018
ENSMUSG00000061306.11	2426	-0.398
ENSMUSG00000031727.7	99	-0.639
ENSMUSG00000000538.14	1790	0.222
ENSMUSG00000032373.10	193	-0.783
ENSMUSG00000074282.6	262	-0.495
ENSMUSG00000022681.10	1828	0.319
ENSMUSG00000025369.10	6052	-0.261
ENSMUSG00000020212.9	472	-0.213
ENSMUSG00000013236.12	11771	0.134
ENSMUSG00000028161.13	5712	-0.085
ENSMUSG00000009621.14	739	-0.55
ENSMUSG00000034602.9	1363	-0.522
ENSMUSG00000033543.13	1736	0.195
ENSMUSG00000040940.14	1390	-0.441
ENSMUSG00000040929.12	1346	0.629
ENSMUSG00000029208.12	1385	0.318
ENSMUSG00000031561.11	2858	-0.533
ENSMUSG00000030172.11	3769	0.199
ENSMUSG00000026490.13	1420	-0.333
ENSMUSG00000021557.10	2509	-0.229
ENSMUSG00000056211.9	2398	-0.191
ENSMUSG00000027104.14	3299	-0.142
ENSMUSG00000040481.12	2201	-0.408
ENSMUSG00000053617.7	254	-0.716
ENSMUSG00000026193.11	2203	0.325
ENSMUSG00000027282.13	3862	-0.24
ENSMUSG00000025162.13	2527	0.11
ENSMUSG00000020792.11	2189	0.103
ENSMUSG00000023460.8	1831	0.083
ENSMUSG00000014602.11	10699	-0.123
ENSMUSG00000026305.11	804	-0.547
ENSMUSG00000022661.10	7026	-0.163
ENSMUSG00000025404.11	851	-0.48
ENSMUSG00000051331.10	718	0.778
ENSMUSG00000079509.6	981	-0.326
ENSMUSG00000020064.8	657	-0.422
ENSMUSG00000033102.10	105	-0.802
ENSMUSG00000025085.12	2503	-0.362
ENSMUSG00000029538.9	1596	-0.043
ENSMUSG00000016346.13	2694	-0.317
ENSMUSG00000052581.9	602	0.695
ENSMUSG00000034557.10	549	0.681
ENSMUSG00000030083.9	432	0.417
ENSMUSG00000020458.12	3974	-0.103
ENSMUSG00000073758.6	20	-0.631
ENSMUSG00000024381.11	1930	-0.234
ENSMUSG00000038453.11	584	0.65
ENSMUSG00000030557.12	1668	-0.392
ENSMUSG00000005417.13	2866	-0.054
ENSMUSG00000026014.11	1585	-0.384
ENSMUSG00000058704.7	727	-0.583
ENSMUSG00000029673.13	3269	-0.493
ENSMUSG00000000355.9	1532	-0.132
ENSMUSG00000014554.9	676	-0.214
ENSMUSG00000000605.8	5465	-0.12
ENSMUSG00000022607.10	2064	-0.294
ENSMUSG00000014554.9	676	-0.316
ENSMUSG00000038880.9	736	0.215
ENSMUSG00000050373.9	558	-0.618
ENSMUSG00000030545.8	204	0.547
ENSMUSG00000013523.9	353	-0.534
ENSMUSG00000033166.10	716	-0.168
ENSMUSG00000029068.12	3814	-0.228
ENSMUSG00000030231.8	781	-0.524
ENSMUSG00000008489.14	6125	-0.191
ENSMUSG00000047181.8	4198	-0.09
ENSMUSG00000052581.9	602	0.744
ENSMUSG00000025006.11	1255	0.283
ENSMUSG00000019920.13	1221	-0.064
ENSMUSG00000028556.11	2932	0.339
ENSMUSG00000044534.7	56	0.746
ENSMUSG00000052584.9	1411	-0.181
