Gene	count	psi
ENSMUSG00000036940.11	1803	-0.475
ENSMUSG00000024302.11	1442	0.6
ENSMUSG00000024302.11	1442	0.589
ENSMUSG00000024302.11	1442	0.58
ENSMUSG00000026150.10	6039	-0.284
ENSMUSG00000026150.10	6039	-0.307
ENSMUSG00000026150.10	6039	-0.42
ENSMUSG00000020792.11	2720	-0.444
ENSMUSG00000020792.11	2720	-0.464
ENSMUSG00000060450.9	8706	-0.29
ENSMUSG00000028207.14	2608	-0.456
ENSMUSG00000033793.8	4715	0.337
ENSMUSG00000033793.8	4715	0.169
ENSMUSG00000033885.10	1849	-0.619
ENSMUSG00000037935.12	3837	0.536
ENSMUSG00000037935.12	3837	0.27
ENSMUSG00000037935.12	3837	0.372
ENSMUSG00000021772.10	2445	0.249
ENSMUSG00000025871.14	6288	0.595
ENSMUSG00000025871.14	6288	0.271
ENSMUSG00000025871.14	6288	0.309
ENSMUSG00000025871.14	6288	0.249
ENSMUSG00000025871.14	6288	0.693
ENSMUSG00000056121.11	1149	-0.412
ENSMUSG00000052584.9	1386	0.135
ENSMUSG00000031996.12	10658	-0.372
ENSMUSG00000034243.12	1451	0.531
ENSMUSG00000062184.7	1965	-0.613
ENSMUSG00000055762.11	2147	-0.48
ENSMUSG00000030852.11	2128	-0.201
ENSMUSG00000021820.12	3046	-0.648
ENSMUSG00000033352.7	3133	-0.345
ENSMUSG00000021493.11	1959	-0.491
ENSMUSG00000031422.12	8372	0.473
ENSMUSG00000031422.12	8372	0.642
ENSMUSG00000057421.8	2415	-0.293
ENSMUSG00000057421.8	2415	-0.153
ENSMUSG00000040354.10	2568	-0.359
ENSMUSG00000035203.11	2249	0.48
ENSMUSG00000019188.12	3791	-0.464
ENSMUSG00000032340.7	2902	0.493
ENSMUSG00000032340.7	2902	-0.519
ENSMUSG00000049550.13	2776	0.522
ENSMUSG00000049550.13	2776	-0.356
ENSMUSG00000037400.12	1242	-0.662
ENSMUSG00000032570.12	3369	-0.401
ENSMUSG00000020598.11	5327	-0.48
ENSMUSG00000064302.9	4037	-0.441
ENSMUSG00000064302.9	4037	-0.462
ENSMUSG00000022884.10	4900	0.149
ENSMUSG00000022884.10	4900	0.133
ENSMUSG00000009079.12	11040	-0.163
ENSMUSG00000061689.11	4562	0.134
ENSMUSG00000061689.11	4562	0.482
ENSMUSG00000061689.11	4562	0.297
ENSMUSG00000029405.12	9443	-0.357
ENSMUSG00000027575.15	2776	-0.445
ENSMUSG00000019961.12	3267	0.33
ENSMUSG00000005583.12	791	-0.67
ENSMUSG00000027244.10	1188	-0.537
ENSMUSG00000054808.9	3596	0.438
ENSMUSG00000028478.14	4125	-0.463
ENSMUSG00000025369.10	7050	-0.42
ENSMUSG00000020297.6	12343	0.121
ENSMUSG00000060279.9	4236	-0.547
ENSMUSG00000001127.8	6121	-0.443
ENSMUSG00000029462.14	4580	0.284
ENSMUSG00000071454.9	987	0.689
ENSMUSG00000029148.11	3686	-0.355
ENSMUSG00000003810.8	1874	-0.644
ENSMUSG00000031511.10	3550	-0.424
ENSMUSG00000026860.12	2500	-0.599
ENSMUSG00000026860.12	2500	-0.519
ENSMUSG00000031342.13	9200	-0.347
ENSMUSG00000031865.11	6165	-0.382
ENSMUSG00000017421.14	4589	-0.528
ENSMUSG00000058799.10	2007	0.216
ENSMUSG00000034826.10	763	-0.51
ENSMUSG00000067786.12	85945	0.035
ENSMUSG00000067786.12	85945	0.032
ENSMUSG00000067786.12	85945	0.302
ENSMUSG00000067786.12	85945	0.316
ENSMUSG00000067786.12	85945	0.297
ENSMUSG00000067786.12	85945	0.29
ENSMUSG00000067786.12	85945	0.085
ENSMUSG00000067786.12	85945	0.18
ENSMUSG00000009090.13	4040	-0.553
ENSMUSG00000061136.9	2459	0.202
ENSMUSG00000047454.7	1673	0.398
ENSMUSG00000027642.11	5464	-0.478
ENSMUSG00000004207.10	5423	-0.379
ENSMUSG00000021268.13	38974	0.118
ENSMUSG00000021268.13	38974	0.133
ENSMUSG00000058835.10	1833	-0.507
ENSMUSG00000026305.11	874	-0.467
ENSMUSG00000022892.10	15829	0.182
ENSMUSG00000040648.10	3010	-0.489
ENSMUSG00000040648.10	3010	-0.579
ENSMUSG00000040648.10	3010	-0.555
ENSMUSG00000040407.13	5384	0.145
ENSMUSG00000040407.13	5384	0.261
ENSMUSG00000026155.9	2837	-0.563
ENSMUSG00000047547.10	3118	-0.415
ENSMUSG00000039735.11	6809	-0.116
ENSMUSG00000028863.9	1931	-0.312
ENSMUSG00000103508.1	0	-0.291
ENSMUSG00000103508.1	0	0.483
ENSMUSG00000103508.1	0	-0.332
ENSMUSG00000103508.1	0	0.274
ENSMUSG00000103508.1	0	0.396
ENSMUSG00000027523.15	29982	-0.249
ENSMUSG00000024381.11	2916	-0.472
ENSMUSG00000022636.9	2103	0.526
ENSMUSG00000032076.14	5567	-0.411
ENSMUSG00000032076.14	5567	0.478
ENSMUSG00000042590.12	1646	-0.415
ENSMUSG00000021693.15	1687	-0.591
ENSMUSG00000045983.11	6928	-0.433
ENSMUSG00000033295.9	4463	-0.518
ENSMUSG00000033295.9	4463	-0.362
ENSMUSG00000033295.9	4463	0.524
ENSMUSG00000029106.10	7565	-0.458
ENSMUSG00000029106.10	7565	-0.453
ENSMUSG00000027455.12	3084	-0.266
ENSMUSG00000031864.11	1723	-0.59
ENSMUSG00000027550.10	1049	0.54
ENSMUSG00000027550.10	1049	0.481
ENSMUSG00000026585.9	5249	-0.355
ENSMUSG00000027012.11	5069	-0.285
ENSMUSG00000005881.9	4066	-0.391
ENSMUSG00000032114.8	817	-0.56
ENSMUSG00000074227.7	1028	-0.19
ENSMUSG00000023092.12	4316	-0.385
ENSMUSG00000023092.12	4316	-0.338
ENSMUSG00000019920.13	1326	-0.169
ENSMUSG00000031708.11	12230	0.387
ENSMUSG00000021047.6	5314	0.525
ENSMUSG00000021047.6	5314	0.76
ENSMUSG00000006699.13	17398	-0.257
ENSMUSG00000034120.14	8022	-0.043
ENSMUSG00000047879.12	4011	0.281
ENSMUSG00000009418.11	5527	-0.725
ENSMUSG00000028184.8	5658	-0.54
ENSMUSG00000028184.8	5658	-0.544
ENSMUSG00000024826.10	2122	-0.401
ENSMUSG00000024044.11	3394	-0.552
ENSMUSG00000024044.11	3394	-0.534
ENSMUSG00000024044.11	3394	-0.472
ENSMUSG00000023021.11	1942	-0.506
ENSMUSG00000041020.10	1422	-0.557
ENSMUSG00000030519.10	4651	-0.31
ENSMUSG00000037935.12	3837	0.682
ENSMUSG00000038729.16	14	-0.535
ENSMUSG00000040560.9	2330	-0.579
ENSMUSG00000068739.9	4227	-0.142
ENSMUSG00000031865.11	6165	-0.372
ENSMUSG00000021268.13	38974	0.201
ENSMUSG00000026933.13	2689	-0.567
ENSMUSG00000021262.10	3090	0.264
ENSMUSG00000036529.13	3450	0.578
ENSMUSG00000031328.11	5096	-0.254
ENSMUSG00000028207.14	2608	-0.315
ENSMUSG00000021820.12	3046	-0.255
ENSMUSG00000019943.9	7043	-0.551
ENSMUSG00000024908.10	1814	-0.428
ENSMUSG00000037935.12	3837	0.553
ENSMUSG00000017677.7	8449	-0.253
ENSMUSG00000003435.8	3660	0.19
ENSMUSG00000019528.14	1282	-0.357
ENSMUSG00000033295.9	4463	0.404
ENSMUSG00000026782.11	3860	-0.428
ENSMUSG00000032340.7	2902	0.562
ENSMUSG00000060126.10	1225	0.803
ENSMUSG00000022744.8	2535	-0.326
ENSMUSG00000053819.12	2824	-0.695
ENSMUSG00000030691.10	1720	-0.473
ENSMUSG00000034647.10	2814	-0.344
ENSMUSG00000028745.14	5810	-0.035
ENSMUSG00000025006.11	1411	0.244
ENSMUSG00000019920.13	1326	-0.14
ENSMUSG00000039367.9	2932	-0.361
ENSMUSG00000021814.12	426	-0.448
ENSMUSG00000075318.8	2506	-1.0
ENSMUSG00000020598.11	5327	-0.297
ENSMUSG00000019920.13	1326	-0.143
ENSMUSG00000053519.11	2226	-0.397
ENSMUSG00000017670.12	3185	-0.367
ENSMUSG00000030172.11	3665	0.609
ENSMUSG00000071454.9	987	0.572
ENSMUSG00000019920.13	1326	-0.141
ENSMUSG00000020640.9	626	-0.591
ENSMUSG00000052584.9	1386	0.433
ENSMUSG00000028455.11	1818	0.116
ENSMUSG00000024985.14	2973	-0.695
ENSMUSG00000036026.11	3557	0.272
ENSMUSG00000019943.9	7043	-0.516
ENSMUSG00000021493.11	1959	-0.605
ENSMUSG00000103508.1	0	-0.287
ENSMUSG00000028613.10	3082	-0.549
ENSMUSG00000008489.14	6023	-0.278
ENSMUSG00000053819.12	2824	-0.689
ENSMUSG00000027523.15	29982	-0.58
ENSMUSG00000019302.12	6082	-0.279
ENSMUSG00000055202.7	1087	0.287
ENSMUSG00000001143.9	1733	-0.45
ENSMUSG00000033392.11	6517	-0.544
ENSMUSG00000054808.9	3596	-0.186
ENSMUSG00000060261.11	4953	-0.233
ENSMUSG00000057406.12	4403	-0.378
ENSMUSG00000036435.9	1515	-0.469
ENSMUSG00000025006.11	1411	0.211
ENSMUSG00000060261.11	4953	-0.224
ENSMUSG00000059493.9	485	0.935
ENSMUSG00000037935.12	3837	0.554
ENSMUSG00000041642.14	4833	-0.448
ENSMUSG00000070880.6	3123	0.761
ENSMUSG00000024127.10	3953	0.174
ENSMUSG00000043909.12	6316	0.328
ENSMUSG00000057406.12	4403	-0.352
ENSMUSG00000026442.10	2223	-0.544
ENSMUSG00000017677.7	8449	-0.27
ENSMUSG00000019943.9	7043	-0.495
ENSMUSG00000057541.10	641	-0.545
ENSMUSG00000060126.10	1225	0.776
ENSMUSG00000068663.9	1161	-0.417
ENSMUSG00000018865.8	2776	0.429
ENSMUSG00000037138.12	1468	-0.548
ENSMUSG00000049550.13	2776	0.135
ENSMUSG00000026782.11	3860	-0.406
ENSMUSG00000027244.10	1188	-0.489
ENSMUSG00000026305.11	874	-0.529
ENSMUSG00000031367.11	2743	-0.196
ENSMUSG00000013236.12	12431	0.159
ENSMUSG00000025006.11	1411	0.444
ENSMUSG00000055202.7	1087	0.452
ENSMUSG00000032826.12	9466	0.341
ENSMUSG00000004980.12	21267	-0.08
ENSMUSG00000022744.8	2535	-0.269
ENSMUSG00000020598.11	5327	-0.376
ENSMUSG00000064302.9	4037	-0.463
ENSMUSG00000008489.14	6023	-0.178
ENSMUSG00000024392.13	1805	0.337
ENSMUSG00000032114.8	817	-0.52
ENSMUSG00000029538.9	1969	-0.071
ENSMUSG00000068739.9	4227	-0.082
ENSMUSG00000054162.11	2764	-0.334
ENSMUSG00000020792.11	2720	0.116
ENSMUSG00000070047.8	1283	-0.779
ENSMUSG00000031153.12	1737	-0.512
ENSMUSG00000031865.11	6165	-0.314
ENSMUSG00000028909.13	705	-0.744
ENSMUSG00000053768.9	1517	-0.288
ENSMUSG00000060261.11	4953	-0.355
ENSMUSG00000042605.11	1623	-0.474
ENSMUSG00000030733.9	2141	0.507
ENSMUSG00000068739.9	4227	-0.081
ENSMUSG00000040481.12	1928	-0.566
ENSMUSG00000086316.3	1389	0.261
ENSMUSG00000028519.12	2507	0.096
ENSMUSG00000027601.9	822	-0.314
ENSMUSG00000030689.11	1541	0.277
ENSMUSG00000022744.8	2535	-0.284
ENSMUSG00000021820.12	3046	-0.582
ENSMUSG00000060261.11	4953	-0.328
ENSMUSG00000032826.12	9466	0.421
ENSMUSG00000056211.9	2491	-0.266
ENSMUSG00000090386.5	1961	-0.495
ENSMUSG00000050017.7	2692	0.261
ENSMUSG00000031442.16	5579	-0.6
ENSMUSG00000025162.13	5763	0.177
ENSMUSG00000042520.12	3115	0.31
ENSMUSG00000004980.12	21267	-0.215
ENSMUSG00000004980.12	21267	-0.111
ENSMUSG00000004980.12	21267	-0.116
ENSMUSG00000023022.9	559	-0.256
ENSMUSG00000034647.10	2814	-0.371
ENSMUSG00000004980.12	21267	-0.122
ENSMUSG00000050017.7	2692	0.253
ENSMUSG00000036333.10	8449	0.191
ENSMUSG00000070880.6	3123	0.741
ENSMUSG00000027210.16	5168	-0.178
ENSMUSG00000066456.10	1576	-0.274
ENSMUSG00000027002.9	4772	-0.356
ENSMUSG00000040481.12	1928	-0.549
ENSMUSG00000053877.8	4316	-0.336
ENSMUSG00000040785.13	27750	0.196
ENSMUSG00000026159.9	1204	0.421
ENSMUSG00000021027.11	1721	-0.532
ENSMUSG00000014402.10	4144	0.23
ENSMUSG00000026743.12	850	-0.581
ENSMUSG00000039218.12	7304	0.147
ENSMUSG00000001518.10	880	-0.825
ENSMUSG00000057738.9	7949	-0.189
