Gene	count	psi
ENSMUSG00000060450.9	3683	0.497
ENSMUSG00000001507.12	807	0.259
ENSMUSG00000021772.10	988	-0.116
ENSMUSG00000016386.11	3138	0.03
ENSMUSG00000018322.6	1632	-0.088
ENSMUSG00000074623.4	285	-0.089
ENSMUSG00000019986.12	368	0.298
ENSMUSG00000036591.11	1705	0.061
ENSMUSG00000048677.8	269	-0.21
ENSMUSG00000056310.10	782	0.1
ENSMUSG00000082286.6	133	-0.185
ENSMUSG00000060450.9	3683	0.361
ENSMUSG00000054309.8	2646	-0.024
ENSMUSG00000029823.12	1842	-0.221
ENSMUSG00000028878.7	931	0.068
ENSMUSG00000032855.5	1691	0.242
ENSMUSG00000059518.10	1076	0.38
ENSMUSG00000034243.12	1782	0.284
ENSMUSG00000024045.5	3677	0.201
ENSMUSG00000021474.8	1143	-0.096
ENSMUSG00000007833.9	1234	0.15
ENSMUSG00000022359.9	245	0.1
ENSMUSG00000096974.1	21	0.525
ENSMUSG00000064373.7	2501	-0.046
ENSMUSG00000021098.10	103	-0.525
ENSMUSG00000021288.14	3566	0.119
ENSMUSG00000079363.3	316	0.294
ENSMUSG00000024238.9	1968	0.548
ENSMUSG00000079410.4	47	0.257
ENSMUSG00000037636.6	56	0.254
ENSMUSG00000039804.11	1856	0.097
ENSMUSG00000028906.11	5705	0.08
ENSMUSG00000038429.6	5015	0.433
ENSMUSG00000031949.13	265	0.187
ENSMUSG00000026072.8	652	0.236
ENSMUSG00000005982.9	945	0.052
ENSMUSG00000032816.10	1126	0.157
ENSMUSG00000027104.14	2245	-0.169
ENSMUSG00000038506.9	1187	-0.145
ENSMUSG00000050323.10	715	-0.077
ENSMUSG00000041757.11	1279	0.491
ENSMUSG00000042064.9	58	0.296
ENSMUSG00000030748.8	232	-0.189
ENSMUSG00000021952.11	881	0.085
ENSMUSG00000103171.1	7	0.069
ENSMUSG00000022629.12	512	0.503
ENSMUSG00000042508.12	1821	0.069
ENSMUSG00000021131.9	1202	0.097
ENSMUSG00000051747.10	105324	0.585
ENSMUSG00000017146.8	1051	0.122
ENSMUSG00000025781.10	17032	0.058
ENSMUSG00000023805.12	297	0.568
ENSMUSG00000035248.8	2270	0.256
ENSMUSG00000068762.7	146	0.171
ENSMUSG00000029516.15	1890	-0.327
ENSMUSG00000079110.7	115	-0.674
ENSMUSG00000046295.9	982	0.129
ENSMUSG00000031358.13	1457	-0.176
ENSMUSG00000041757.11	1279	0.458
ENSMUSG00000046295.9	982	0.129
ENSMUSG00000018417.10	2450	0.491
ENSMUSG00000026458.9	1233	0.13
ENSMUSG00000036202.11	2392	0.092
ENSMUSG00000033728.10	881	0.214
ENSMUSG00000033287.11	338	-0.339
ENSMUSG00000033088.14	2235	-0.593
ENSMUSG00000029406.11	657	0.254
ENSMUSG00000094786.1	93	-0.189
ENSMUSG00000026634.12	1696	0.144
ENSMUSG00000024581.8	851	0.071
ENSMUSG00000031626.12	18296	0.428
ENSMUSG00000001229.7	1436	0.076
ENSMUSG00000020212.9	581	-0.12
ENSMUSG00000049295.12	890	0.178
ENSMUSG00000025261.13	5289	0.482
ENSMUSG00000033352.7	3313	0.119
ENSMUSG00000037270.13	1969	0.526
ENSMUSG00000029790.12	500	0.131
ENSMUSG00000027646.11	638	-0.15
ENSMUSG00000002227.11	1439	0.232
ENSMUSG00000027406.8	5418	0.108
ENSMUSG00000025894.10	1358	-0.29
ENSMUSG00000070371.7	162	0.195
ENSMUSG00000040219.4	91	0.33
ENSMUSG00000051747.10	105324	0.089
ENSMUSG00000061315.9	4193	-0.047
ENSMUSG00000016921.10	6327	-0.023
ENSMUSG00000097610.1	106	0.5
ENSMUSG00000030782.11	5351	0.026
ENSMUSG00000035107.9	1584	0.128
ENSMUSG00000034471.8	1752	-0.077
ENSMUSG00000034771.11	794	0.62
ENSMUSG00000025224.10	2718	-0.036
ENSMUSG00000097577.1	409	0.505
ENSMUSG00000022770.12	1260	0.147
ENSMUSG00000036246.10	419	0.122
ENSMUSG00000039480.9	260	0.204
ENSMUSG00000051747.10	105324	-0.364
ENSMUSG00000021277.12	907	-0.222
ENSMUSG00000020638.7	243	0.13
ENSMUSG00000022094.11	219	0.237
ENSMUSG00000030166.10	239	0.309
ENSMUSG00000030782.11	5351	0.037
ENSMUSG00000039473.7	1525	-0.139
ENSMUSG00000028093.11	1280	-0.04
ENSMUSG00000049606.12	2116	0.365
ENSMUSG00000022607.10	3235	-0.301
ENSMUSG00000029169.7	4061	0.135
ENSMUSG00000032741.8	462	-0.629
ENSMUSG00000086587.3	162	0.148
ENSMUSG00000021930.10	831	-0.069
ENSMUSG00000055612.11	1872	-0.027
ENSMUSG00000043015.11	353	0.25
ENSMUSG00000029062.10	1899	0.126
ENSMUSG00000039031.11	1702	-0.109
ENSMUSG00000022246.9	1542	0.114
ENSMUSG00000085936.3	134	0.296
ENSMUSG00000045519.10	446	0.423
ENSMUSG00000027699.15	3212	-0.119
ENSMUSG00000031570.12	941	0.123
ENSMUSG00000038077.7	114	-0.159
ENSMUSG00000029142.10	2714	0.346
ENSMUSG00000031585.9	2431	-0.226
ENSMUSG00000036667.10	3554	-0.474
ENSMUSG00000071266.9	411	0.089
ENSMUSG00000078861.4	249	-0.349
ENSMUSG00000021619.5	593	0.104
ENSMUSG00000039693.7	682	-0.635
ENSMUSG00000103627.1	0	0.43
ENSMUSG00000035189.12	312	-0.395
ENSMUSG00000028549.13	1777	0.122
ENSMUSG00000049537.6	1289	-0.103
ENSMUSG00000031379.9	198	0.127
ENSMUSG00000042213.12	189	0.263
ENSMUSG00000021481.7	597	0.294
ENSMUSG00000030598.11	275	-0.26
ENSMUSG00000091509.3	257	0.488
ENSMUSG00000016921.10	6327	-0.017
ENSMUSG00000053091.12	470	0.149
ENSMUSG00000059474.9	1379	-0.577
ENSMUSG00000034269.8	2910	0.108
ENSMUSG00000001173.11	970	0.291
ENSMUSG00000046691.9	2347	0.176
ENSMUSG00000020198.7	3319	0.043
ENSMUSG00000030782.11	5351	0.035
ENSMUSG00000032355.12	1526	-0.097
ENSMUSG00000026311.12	809	-0.235
ENSMUSG00000026388.11	105	-0.242
ENSMUSG00000064043.9	845	0.159
ENSMUSG00000022708.12	2462	-0.314
ENSMUSG00000040225.11	4131	0.331
ENSMUSG00000002100.11	65802	-0.024
ENSMUSG00000018900.7	319	0.31
ENSMUSG00000030990.13	1161	0.175
ENSMUSG00000021156.12	4964	0.129
ENSMUSG00000033972.9	380	0.103
ENSMUSG00000040612.9	230	-0.5
ENSMUSG00000035365.11	739	0.306
ENSMUSG00000024498.11	2469	-0.061
ENSMUSG00000033278.9	1168	-0.096
ENSMUSG00000034820.3	1616	-0.059
ENSMUSG00000042870.10	53	0.651
ENSMUSG00000059327.5	147	-0.719
ENSMUSG00000051705.8	560	-0.234
ENSMUSG00000018322.6	1632	-0.082
ENSMUSG00000020744.9	979	0.133
ENSMUSG00000016386.11	3138	0.021
ENSMUSG00000087175.3	9	0.615
ENSMUSG00000059981.7	2827	-0.127
ENSMUSG00000089917.3	1352	-0.17
ENSMUSG00000001036.13	1146	0.398
ENSMUSG00000028114.12	1300	0.071
ENSMUSG00000039480.9	260	0.226
ENSMUSG00000033543.13	1868	-0.018
ENSMUSG00000026766.12	2433	0.027
ENSMUSG00000022771.11	2916	-0.026
ENSMUSG00000030782.11	5351	0.038
ENSMUSG00000020176.13	63394	0.033
ENSMUSG00000078812.6	23630	0.148
ENSMUSG00000025085.12	3453	-0.106
ENSMUSG00000094786.1	93	0.225
ENSMUSG00000007827.10	563	0.15
ENSMUSG00000031398.9	583	-0.08
ENSMUSG00000090841.1	6577	-0.23
ENSMUSG00000022708.12	2462	0.202
ENSMUSG00000051747.10	105324	0.065
ENSMUSG00000005506.12	9615	-0.098
ENSMUSG00000055296.10	2922	0.635
ENSMUSG00000015189.8	2207	0.065
ENSMUSG00000024404.6	3155	0.042
ENSMUSG00000061315.9	4193	-0.044
ENSMUSG00000023048.9	2011	0.165
ENSMUSG00000018449.8	555	-0.493
ENSMUSG00000026153.11	1947	0.122
ENSMUSG00000030067.13	3648	0.082
ENSMUSG00000018372.9	531	0.116
ENSMUSG00000035365.11	739	0.225
ENSMUSG00000036834.12	31	0.5
ENSMUSG00000039218.12	10535	0.051
ENSMUSG00000043987.13	699	-0.353
ENSMUSG00000057766.9	430	-0.155
ENSMUSG00000026418.12	48975	0.234
ENSMUSG00000039768.12	2619	-0.041
ENSMUSG00000021474.8	1143	-0.03
ENSMUSG00000073771.7	69	-0.274
ENSMUSG00000026670.11	2034	-0.186
ENSMUSG00000033287.11	338	-0.351
ENSMUSG00000028188.9	228	0.266
ENSMUSG00000026921.14	1546	0.112
ENSMUSG00000020290.10	7113	0.615
ENSMUSG00000037533.13	1533	-0.054
ENSMUSG00000051747.10	105324	-0.156
ENSMUSG00000069601.9	4077	0.068
ENSMUSG00000064202.11	112	0.355
ENSMUSG00000028573.14	115	-0.161
ENSMUSG00000034164.13	279	0.173
ENSMUSG00000021902.6	263	-0.218
ENSMUSG00000074247.6	2346	0.217
ENSMUSG00000087174.3	375	-0.395
ENSMUSG00000029063.12	2124	0.032
ENSMUSG00000064043.9	845	0.145
ENSMUSG00000025860.10	980	0.175
ENSMUSG00000040390.9	201	0.4
ENSMUSG00000022607.10	3235	0.115
ENSMUSG00000031133.8	1123	0.178
ENSMUSG00000042439.8	1511	0.251
ENSMUSG00000001507.12	807	0.145
ENSMUSG00000039671.14	2073	-0.259
ENSMUSG00000059834.8	475	0.253
ENSMUSG00000045503.12	472	0.092
ENSMUSG00000026020.5	3342	0.271
ENSMUSG00000033114.10	207	0.258
ENSMUSG00000026921.14	1546	0.088
ENSMUSG00000028952.8	382	-0.08
ENSMUSG00000007827.10	563	0.212
ENSMUSG00000055296.10	2922	-0.076
ENSMUSG00000028580.11	5305	0.126
ENSMUSG00000025144.13	1092	0.258
ENSMUSG00000018554.9	27	0.438
ENSMUSG00000028689.10	232	0.38
ENSMUSG00000008489.14	82	0.5
ENSMUSG00000032386.11	1173	-0.388
ENSMUSG00000003778.10	3551	0.043
ENSMUSG00000015750.11	303	0.5
ENSMUSG00000036879.11	1874	-0.192
ENSMUSG00000061689.11	1936	-0.596
ENSMUSG00000038217.9	184	0.558
ENSMUSG00000024542.8	1447	-0.071
ENSMUSG00000038816.10	1178	-0.092
ENSMUSG00000035572.12	1015	-0.212
ENSMUSG00000093594.1	38	0.221
ENSMUSG00000048126.12	970	-0.822
ENSMUSG00000031353.9	12145	-0.3
ENSMUSG00000000085.12	2567	0.14
ENSMUSG00000011832.11	743	-0.246
ENSMUSG00000035863.9	2569	-0.141
ENSMUSG00000049606.12	2116	0.472
ENSMUSG00000029203.12	2465	0.166
ENSMUSG00000026437.7	221	0.292
ENSMUSG00000078676.5	1721	0.33
ENSMUSG00000005262.8	1815	-0.023
ENSMUSG00000045962.12	5552	0.179
ENSMUSG00000040722.6	428	0.099
ENSMUSG00000058454.10	1078	0.325
ENSMUSG00000027799.8	934	-0.575
ENSMUSG00000004500.8	547	0.151
ENSMUSG00000021557.10	588	-0.131
ENSMUSG00000020451.13	3243	0.069
ENSMUSG00000055897.9	477	-0.106
ENSMUSG00000026723.6	218	0.167
ENSMUSG00000097048.3	369	0.07
ENSMUSG00000020176.13	63394	0.245
ENSMUSG00000026766.12	2433	0.032
ENSMUSG00000003680.11	1258	-0.066
ENSMUSG00000015889.7	7678	0.075
ENSMUSG00000026921.14	1546	0.386
ENSMUSG00000018411.13	32	-0.264
ENSMUSG00000020792.11	1884	-0.092
ENSMUSG00000024387.9	2038	0.553
ENSMUSG00000033752.7	111	0.088
ENSMUSG00000041936.14	4399	0.028
ENSMUSG00000026414.9	96068	0.022
ENSMUSG00000036833.12	401	-0.167
ENSMUSG00000032251.8	372	0.072
ENSMUSG00000015889.7	7678	0.022
ENSMUSG00000024378.5	983	0.096
ENSMUSG00000070939.5	700	-0.145
ENSMUSG00000037697.14	673	0.273
ENSMUSG00000090363.4	6	-0.437
ENSMUSG00000057388.5	3379	0.074
ENSMUSG00000087165.3	75	0.31
ENSMUSG00000020359.9	6069	-0.067
ENSMUSG00000033126.4	487	0.127
ENSMUSG00000043909.12	4133	0.076
ENSMUSG00000008604.7	2159	0.048
ENSMUSG00000032386.11	1173	-0.126
ENSMUSG00000026941.12	83	0.5
ENSMUSG00000026309.10	1812	-0.244
ENSMUSG00000039473.7	1525	-0.393
ENSMUSG00000073758.6	104	0.249
ENSMUSG00000021870.13	5412	0.176
ENSMUSG00000035365.11	739	0.137
ENSMUSG00000031125.2	54	0.272
ENSMUSG00000013033.12	1309	-0.373
ENSMUSG00000042133.12	2126	0.203
ENSMUSG00000046295.9	982	-0.087
ENSMUSG00000031060.12	1655	0.048
ENSMUSG00000027900.11	1305	0.079
ENSMUSG00000020863.11	3374	-0.032
ENSMUSG00000025059.12	1345	0.048
ENSMUSG00000031158.7	1383	-0.031
ENSMUSG00000013155.9	285	0.122
ENSMUSG00000041471.8	179	-0.322
ENSMUSG00000004043.10	287	-0.228
ENSMUSG00000090626.5	453	-0.121
ENSMUSG00000028949.9	2667	-0.024
ENSMUSG00000036246.10	419	0.159
ENSMUSG00000055371.13	2140	-0.028
ENSMUSG00000000275.12	984	0.106
ENSMUSG00000030556.8	362	-0.145
ENSMUSG00000022890.9	10719	0.279
ENSMUSG00000086638.3	24	-0.449
ENSMUSG00000045962.12	5552	0.353
ENSMUSG00000024646.9	1894	0.032
ENSMUSG00000079477.5	4589	0.022
ENSMUSG00000025978.10	293	-0.099
ENSMUSG00000051747.10	105324	-0.254
ENSMUSG00000039233.8	1099	-0.055
ENSMUSG00000003198.9	189	0.246
ENSMUSG00000041977.13	1332	0.137
ENSMUSG00000031860.13	35	0.45
ENSMUSG00000035189.12	312	-0.324
ENSMUSG00000002266.11	292	-0.218
ENSMUSG00000032384.11	942	0.343
ENSMUSG00000040621.10	130	-0.077
ENSMUSG00000038990.10	736	0.127
ENSMUSG00000090626.5	453	-0.045
ENSMUSG00000031974.8	2525	-0.033
ENSMUSG00000027900.11	1305	0.111
ENSMUSG00000035620.10	866	-0.133
ENSMUSG00000026035.11	427	-0.084
ENSMUSG00000030016.10	2623	-0.228
ENSMUSG00000045482.11	3122	-0.078
ENSMUSG00000025732.5	1655	-0.015
ENSMUSG00000055447.14	1788	0.056
ENSMUSG00000025144.13	1092	0.047
ENSMUSG00000010376.10	3726	-0.367
ENSMUSG00000051586.10	790	0.326
ENSMUSG00000002325.10	279	-0.228
ENSMUSG00000021147.12	1414	-0.056
ENSMUSG00000014786.7	91	0.524
ENSMUSG00000020167.10	3510	-0.14
ENSMUSG00000027284.12	817	0.286
ENSMUSG00000025145.9	1147	0.1
ENSMUSG00000020167.10	3510	-0.139
ENSMUSG00000087138.1	345	0.329
ENSMUSG00000038895.11	320	0.121
ENSMUSG00000085936.3	134	0.285
ENSMUSG00000069237.8	813	0.133
ENSMUSG00000054752.12	626	0.199
ENSMUSG00000027170.8	3381	-0.023
ENSMUSG00000001173.11	970	0.113
ENSMUSG00000059852.7	1834	0.173
ENSMUSG00000045962.12	5552	-0.141
ENSMUSG00000036461.11	782	0.09
ENSMUSG00000085112.1	15	0.283
ENSMUSG00000049606.12	2116	-0.283
ENSMUSG00000024298.10	1938	-0.052
ENSMUSG00000034243.12	1782	-0.034
ENSMUSG00000032411.11	1859	-0.181
ENSMUSG00000068015.6	844	0.55
ENSMUSG00000041734.11	1363	-0.176
ENSMUSG00000051747.10	105324	-0.148
ENSMUSG00000028621.13	145	-0.07
ENSMUSG00000036402.9	2921	0.203
ENSMUSG00000026193.11	40217	0.06
ENSMUSG00000035572.12	1015	-0.285
ENSMUSG00000015937.10	3575	-0.028
ENSMUSG00000038671.11	1218	-0.067
ENSMUSG00000022519.9	10874	-0.067
ENSMUSG00000017307.11	313	0.191
